Sample Name, Varga_5_4_35.65G
Freq displayed, 3.568, GHz, Power, 15, dBm, 35.65 Ghz, adjusted black knob, disconnected voltmeter
SR850: f = 25 Hz; phase = -84 deg; output = 5 V; sens. = 500 uV; tc = 300 ms; 12dB/oct
Time,Field,X,Y,R,theta
4.238960E+0,-3.346000E+2,2.124920E-5,-5.066430E-7,2.125524E-5,-1.365840E+0
4.438972E+0,-3.258000E+2,2.175580E-5,-2.086170E-7,2.175680E-5,-5.493941E-1
4.638966E+0,-3.137000E+2,2.315650E-5,-7.748640E-7,2.316946E-5,-1.916519E+0
4.838967E+0,-2.923000E+2,2.527250E-5,-1.698740E-6,2.532953E-5,-3.845462E+0
5.039980E+0,-2.815000E+2,2.545130E-5,-1.639140E-6,2.550403E-5,-3.684931E+0
5.238969E+0,-2.620000E+2,2.676260E-5,-1.728540E-6,2.681836E-5,-3.695481E+0
5.438965E+0,-2.507000E+2,2.783550E-5,-1.490120E-6,2.787536E-5,-3.064295E+0
5.639967E+0,-2.317000E+2,3.051780E-5,-1.251700E-6,3.054346E-5,-2.348693E+0
5.838967E+0,-2.206000E+2,3.176950E-5,-2.384200E-6,3.185884E-5,-4.291821E+0
6.039970E+0,-2.009000E+2,3.296160E-5,-3.337870E-6,3.313017E-5,-5.782369E+0
6.238965E+0,-1.895000E+2,3.477950E-5,-3.576290E-6,3.496289E-5,-5.870949E+0
6.438963E+0,-1.701000E+2,3.713390E-5,-9.536820E-7,3.714614E-5,-1.471161E+0
6.640003E+0,-1.559000E+2,3.865380E-5,-5.066430E-7,3.865712E-5,-7.509441E-1
6.838972E+0,-1.467000E+2,4.002480E-5,-1.192100E-7,4.002498E-5,-1.706494E-1
7.038959E+0,-1.264000E+2,4.255790E-5,-8.046660E-7,4.256551E-5,-1.083194E+0
7.238982E+0,-1.167000E+2,4.401830E-5,-3.278270E-7,4.401952E-5,-4.267034E-1
7.438968E+0,-9.330000E+1,4.765410E-5,-1.460320E-6,4.767647E-5,-1.755232E+0
7.638969E+0,-8.380000E+1,4.878660E-5,-1.490120E-6,4.880935E-5,-1.749477E+0
7.838961E+0,-7.410000E+1,4.938270E-5,-9.536820E-7,4.939191E-5,-1.106362E+0
8.038961E+0,-5.070000E+1,4.896540E-5,8.046660E-7,4.897201E-5,9.414774E-1
8.238963E+0,-4.170000E+1,4.753490E-5,1.311310E-6,4.755298E-5,1.580175E+0
8.438964E+0,-1.770000E+1,3.892210E-5,3.486890E-6,3.907798E-5,5.119255E+0
8.638972E+0,-8.700000E+0,3.269340E-5,3.933940E-6,3.292923E-5,6.861314E+0
8.838969E+0,1.250000E+1,1.525890E-5,3.099460E-6,1.557051E-5,1.148198E+1
9.038960E+0,2.140000E+1,6.198910E-6,1.877550E-6,6.477012E-6,1.685072E+1
9.238966E+0,4.260000E+1,-1.376870E-5,-5.960510E-8,1.376883E-5,-1.797520E+2
9.438968E+0,5.170000E+1,-2.339490E-5,-1.877550E-6,2.347012E-5,-1.754116E+2
9.638966E+0,6.460000E+1,-2.950440E-5,-2.622620E-6,2.962073E-5,-1.749204E+2
9.839971E+0,8.440000E+1,-3.841540E-5,-2.890840E-6,3.852402E-5,-1.756965E+2
1.003897E+1,9.700000E+1,-4.065060E-5,-2.384200E-6,4.072046E-5,-1.766434E+2
1.024003E+1,1.081000E+2,-4.202150E-5,-1.937170E-6,4.206613E-5,-1.773606E+2
1.043897E+1,1.273000E+2,-4.339240E-5,-3.874320E-7,4.339413E-5,-1.794884E+2
1.063896E+1,1.384000E+2,-4.318380E-5,0.000000E+0,4.318380E-5,1.800000E+2
1.083997E+1,1.578000E+2,-4.446530E-5,-2.980250E-8,4.446531E-5,-1.799616E+2
1.103997E+1,1.684000E+2,-4.527000E-5,3.278270E-7,4.527119E-5,1.795851E+2
1.123897E+1,1.883000E+2,-4.565740E-5,9.238760E-7,4.566675E-5,1.788408E+2
1.143896E+1,1.984000E+2,-4.482290E-5,8.940730E-7,4.483182E-5,1.788573E+2
1.163897E+1,2.189000E+2,-4.291560E-5,1.519930E-6,4.294251E-5,1.779716E+2
1.183897E+1,2.316000E+2,-4.151490E-5,1.758340E-6,4.155212E-5,1.775747E+2
1.203997E+1,2.406000E+2,-3.999490E-5,9.834840E-7,4.000699E-5,1.785914E+2
1.223897E+1,2.641000E+2,-3.695510E-5,2.980250E-7,3.695630E-5,1.795380E+2
1.243900E+1,2.734000E+2,-3.474970E-5,-1.311310E-6,3.477443E-5,-1.778389E+2
1.263897E+1,2.972000E+2,-3.185890E-5,-2.652420E-6,3.196912E-5,-1.752408E+2
1.283897E+1,3.064000E+2,-3.063700E-5,-1.251700E-6,3.066256E-5,-1.776604E+2
1.303900E+1,3.269000E+2,-2.855070E-5,-5.960510E-8,2.855076E-5,-1.798804E+2
1.323997E+1,3.365000E+2,-2.771630E-5,1.043090E-6,2.773592E-5,1.778447E+2
1.343900E+1,3.464000E+2,-2.661360E-5,1.549730E-6,2.665868E-5,1.766674E+2
1.364000E+1,3.669000E+2,-2.360360E-5,1.788150E-7,2.360428E-5,1.795660E+2
1.383896E+1,3.882000E+2,-2.172600E-5,-9.536820E-7,2.174692E-5,-1.774866E+2
1.403897E+1,3.974000E+2,-2.098100E-5,-1.847750E-6,2.106221E-5,-1.749671E+2
1.423896E+1,4.084000E+2,-2.026570E-5,-2.414000E-6,2.040897E-5,-1.732071E+2
1.443896E+1,4.280000E+2,-1.966960E-5,1.490130E-7,1.967016E-5,1.795659E+2
1.463896E+1,4.394000E+2,-1.904380E-5,1.788150E-6,1.912757E-5,1.746358E+2
1.483897E+1,4.618000E+2,-1.665960E-5,2.354400E-6,1.682514E-5,1.719560E+2
1.503897E+1,4.720000E+2,-1.555690E-5,2.294790E-6,1.572524E-5,1.716088E+2
1.523902E+1,4.828000E+2,-1.460320E-5,1.072890E-6,1.464256E-5,1.757981E+2
1.543997E+1,5.058000E+2,-1.290450E-5,-5.960500E-7,1.291826E-5,-1.773554E+2
1.563997E+1,5.163000E+2,-1.126530E-5,-7.748640E-7,1.129192E-5,-1.760652E+2
1.583896E+1,5.384000E+2,-1.129510E-5,5.960500E-7,1.131082E-5,1.769793E+2
1.603897E+1,5.496000E+2,-1.123550E-5,1.192100E-6,1.129856E-5,1.739435E+2
1.623896E+1,5.693000E+2,-1.013280E-5,8.940740E-8,1.013319E-5,1.794945E+2
1.643897E+1,5.800000E+2,-1.019250E-5,3.576300E-7,1.019877E-5,1.779905E+2
1.663997E+1,5.891000E+2,-9.924230E-6,8.344690E-7,9.959251E-6,1.751937E+2
1.683996E+1,6.135000E+2,-8.404310E-6,1.847750E-6,8.605034E-6,1.676004E+2
1.703896E+1,6.227000E+2,-8.344710E-6,1.549730E-6,8.487393E-6,1.694792E+2
1.723895E+1,6.441000E+2,-8.255300E-6,2.205390E-6,8.544807E-6,1.650428E+2
1.743896E+1,6.533000E+2,-8.016880E-6,2.026570E-6,8.269060E-6,1.658135E+2
1.763903E+1,6.748000E+2,-6.318120E-6,1.341110E-6,6.458887E-6,1.680160E+2
1.783895E+1,6.841000E+2,-5.573060E-6,5.662480E-7,5.601753E-6,1.741984E+2
1.803897E+1,7.086000E+2,-4.500180E-6,5.960510E-8,4.500575E-6,1.792412E+2
1.823997E+1,7.178000E+2,-4.589590E-6,5.960510E-8,4.589977E-6,1.792559E+2
1.844000E+1,7.306000E+2,-5.036620E-6,-2.980250E-8,5.036708E-6,-1.796610E+2
1.863900E+1,7.518000E+2,-3.784910E-6,5.960510E-8,3.785379E-6,1.790978E+2
1.883897E+1,7.642000E+2,-3.814730E-6,3.278270E-7,3.828790E-6,1.750882E+2
1.903896E+1,7.754000E+2,-3.904130E-6,2.384200E-7,3.911403E-6,1.765054E+2
1.923897E+1,7.983000E+2,-4.261760E-6,-4.768410E-7,4.288353E-6,-1.736158E+2
1.943903E+1,8.086000E+2,-4.261760E-6,-2.682230E-7,4.270192E-6,-1.763987E+2
1.963996E+1,8.323000E+2,-4.291560E-6,-2.682230E-7,4.299934E-6,-1.764237E+2
1.983994E+1,8.430000E+2,-4.768400E-6,-4.172340E-7,4.786619E-6,-1.749994E+2
2.003898E+1,8.542000E+2,-5.513460E-6,-8.940730E-7,5.585482E-6,-1.707890E+2
2.023999E+1,8.768000E+2,-5.871090E-6,-1.192100E-7,5.872300E-6,-1.788368E+2
2.043895E+1,8.884000E+2,-5.781680E-6,0.000000E+0,5.781680E-6,1.800000E+2
2.063896E+1,9.087000E+2,-5.334640E-6,1.013290E-6,5.430022E-6,1.692451E+2
2.084002E+1,9.202000E+2,-5.275040E-6,1.728540E-6,5.551027E-6,1.618569E+2
2.103997E+1,9.412000E+2,-6.705550E-6,2.652420E-6,7.211084E-6,1.584184E+2
2.123896E+1,9.523000E+2,-7.540020E-6,1.996770E-6,7.799935E-6,1.651673E+2
2.143997E+1,9.734000E+2,-7.182390E-6,1.281510E-6,7.295820E-6,1.698835E+2
2.163896E+1,9.839000E+2,-6.377730E-6,1.490120E-6,6.549496E-6,1.668491E+2
2.183896E+1,9.932000E+2,-5.841280E-6,1.579530E-6,6.051072E-6,1.648686E+2
2.203996E+1,1.018400E+3,-6.318120E-6,1.370910E-6,6.465140E-6,1.677577E+2
2.223896E+1,1.027800E+3,-6.884370E-6,2.324600E-6,7.266245E-6,1.613421E+2
2.243896E+1,1.052600E+3,-7.241990E-6,2.354400E-6,7.615091E-6,1.619905E+2
2.263896E+1,1.062200E+3,-6.854560E-6,1.877550E-6,7.107052E-6,1.646817E+2
2.283896E+1,1.074800E+3,-7.241990E-6,1.370910E-6,7.370605E-6,1.692807E+2
2.304000E+1,1.096500E+3,-6.884370E-6,-5.960500E-7,6.910125E-6,-1.750517E+2
2.323896E+1,1.106200E+3,-6.437330E-6,-3.278270E-7,6.445672E-6,-1.770847E+2
2.343997E+1,1.127400E+3,-5.036620E-6,1.132500E-6,5.162373E-6,1.673276E+2
2.363896E+1,1.137500E+3,-4.529980E-6,1.430520E-6,4.750485E-6,1.624744E+2
2.383893E+1,1.158300E+3,-4.500180E-6,1.490120E-6,4.740472E-6,1.616790E+2
2.403897E+1,1.168900E+3,-4.202160E-6,1.043090E-6,4.329687E-6,1.660594E+2
2.423996E+1,1.192200E+3,-2.354400E-6,1.490130E-7,2.359111E-6,1.763785E+2
2.443897E+1,1.201900E+3,-1.609330E-6,5.960510E-8,1.610433E-6,1.778789E+2
2.464000E+1,1.222900E+3,-3.337870E-6,1.013290E-6,3.488285E-6,1.631131E+2
2.483896E+1,1.233500E+3,-4.142550E-6,1.728540E-6,4.488716E-6,1.573509E+2
2.503993E+1,1.244900E+3,-4.917410E-6,1.937170E-6,5.285220E-6,1.584985E+2
2.523896E+1,1.265400E+3,-3.844530E-6,1.162300E-6,4.016385E-6,1.631786E+2
2.543998E+1,1.276300E+3,-3.874330E-6,2.056370E-6,4.386239E-6,1.520421E+2
2.563898E+1,1.298900E+3,-4.470380E-6,2.414000E-6,5.080521E-6,1.516310E+2
2.583997E+1,1.310400E+3,-5.692270E-6,2.533210E-6,6.230497E-6,1.560097E+2
2.603997E+1,1.330300E+3,-7.778460E-6,1.788150E-6,7.981348E-6,1.670535E+2
2.623997E+1,1.341300E+3,-8.583130E-6,1.609330E-6,8.732701E-6,1.693804E+2
2.643897E+1,1.361700E+3,-7.987080E-6,2.354400E-6,8.326863E-6,1.635757E+2
2.663997E+1,1.372200E+3,-7.241990E-6,2.115980E-6,7.544786E-6,1.637126E+2
2.683895E+1,1.392800E+3,-6.496940E-6,2.384200E-6,6.920595E-6,1.598482E+2
2.703896E+1,1.402600E+3,-6.258520E-6,1.728540E-6,6.492836E-6,1.645604E+2
2.723902E+1,1.423400E+3,-5.066420E-6,1.192100E-6,5.204778E-6,1.667595E+2
2.743997E+1,1.432500E+3,-4.261760E-6,9.238760E-7,4.360751E-6,1.677685E+2
2.763896E+1,1.444500E+3,-4.798200E-6,3.278270E-7,4.809386E-6,1.760915E+2
2.783997E+1,1.465600E+3,-5.811480E-6,-1.102690E-6,5.915169E-6,-1.692562E+2
2.803896E+1,1.477500E+3,-5.841280E-6,-2.026570E-6,6.182842E-6,-1.608663E+2
2.823896E+1,1.487800E+3,-5.573060E-6,-3.129260E-6,6.391500E-6,-1.506859E+2
2.843997E+1,1.510400E+3,-5.811480E-6,-1.549730E-6,6.014563E-6,-1.650686E+2
2.863896E+1,1.520000E+3,-5.543260E-6,-1.102690E-6,5.651872E-6,-1.687493E+2
2.883897E+1,1.540300E+3,-5.841280E-6,-1.490120E-6,6.028350E-6,-1.656890E+2
2.903896E+1,1.550600E+3,-5.453850E-6,-2.264990E-6,5.905477E-6,-1.574468E+2
2.923896E+1,1.570600E+3,-6.318120E-6,-2.264990E-6,6.711842E-6,-1.602777E+2
2.943896E+1,1.581300E+3,-6.705550E-6,-1.937170E-6,6.979758E-6,-1.638865E+2
2.963896E+1,1.600800E+3,-6.556540E-6,-6.854570E-7,6.592273E-6,-1.740317E+2
2.983896E+1,1.612000E+3,-6.258520E-6,-5.960500E-7,6.286839E-6,-1.745597E+2
3.003996E+1,1.631400E+3,-6.973770E-6,-6.258520E-7,7.001797E-6,-1.748718E+2
3.023896E+1,1.642600E+3,-6.198910E-6,-6.258520E-7,6.230423E-6,-1.742349E+2
3.043997E+1,1.655100E+3,-6.824760E-6,-9.834840E-7,6.895259E-6,-1.717998E+2
3.063997E+1,1.675100E+3,-7.599620E-6,-1.430520E-6,7.733086E-6,-1.693396E+2
3.083896E+1,1.685400E+3,-7.867870E-6,-5.960500E-7,7.890415E-6,-1.756677E+2
3.103896E+1,1.705900E+3,-7.957280E-6,-1.192100E-7,7.958173E-6,-1.791417E+2
3.123896E+1,1.718800E+3,-7.331400E-6,-2.384200E-7,7.335276E-6,-1.781374E+2
3.143896E+1,1.738600E+3,-6.318120E-6,-3.576300E-7,6.328234E-6,-1.767603E+2
3.163896E+1,1.749100E+3,-6.139310E-6,-6.854570E-7,6.177457E-6,-1.736293E+2
3.183997E+1,1.761000E+3,-7.092980E-6,-1.877550E-6,7.337272E-6,-1.651735E+2
3.203993E+1,1.785000E+3,-7.778460E-6,-2.533210E-6,8.180562E-6,-1.619611E+2
3.223997E+1,1.794100E+3,-8.076490E-6,-2.801430E-6,8.548550E-6,-1.608703E+2
3.243896E+1,1.804300E+3,-7.987080E-6,-2.473610E-6,8.361351E-6,-1.627922E+2
3.263893E+1,1.824200E+3,-7.241990E-6,-3.576300E-7,7.250815E-6,-1.771729E+2
3.283899E+1,1.845400E+3,-7.003570E-6,8.344690E-7,7.053108E-6,1.732053E+2
3.304000E+1,1.854300E+3,-7.301600E-6,-2.682230E-7,7.306525E-6,-1.778962E+2
3.323896E+1,1.865500E+3,-7.540020E-6,-1.609330E-6,7.709854E-6,-1.679517E+2
3.343896E+1,1.887300E+3,-6.794960E-6,-3.725300E-6,7.749151E-6,-1.512665E+2
3.363897E+1,1.897800E+3,-6.914170E-6,-3.188860E-6,7.614104E-6,-1.552405E+2
3.383897E+1,1.917400E+3,-6.973770E-6,-2.354400E-6,7.360480E-6,-1.613449E+2
3.403896E+1,1.928300E+3,-6.556540E-6,-1.937170E-6,6.836728E-6,-1.635399E+2
3.423997E+1,1.941200E+3,-6.765160E-6,-1.996770E-6,7.053686E-6,-1.635558E+2
3.443896E+1,1.960500E+3,-6.377730E-6,-3.576300E-7,6.387749E-6,-1.767905E+2
3.463896E+1,1.973500E+3,-7.063180E-6,2.980250E-7,7.069465E-6,1.775839E+2
3.483896E+1,1.983400E+3,-7.629450E-6,8.642710E-7,7.678247E-6,1.735370E+2
3.503896E+1,2.006700E+3,-7.361200E-6,1.817950E-6,7.582362E-6,1.661276E+2
3.523897E+1,2.016300E+3,-6.586340E-6,8.642710E-7,6.642804E-6,1.725243E+2
3.543997E+1,2.039100E+3,-6.020100E-6,-8.046660E-7,6.073639E-6,-1.723868E+2
3.563897E+1,2.049600E+3,-5.811480E-6,-1.162300E-6,5.926571E-6,-1.686900E+2
3.583896E+1,2.058600E+3,-6.049900E-6,-7.450620E-7,6.095606E-6,-1.729792E+2
3.603896E+1,2.082700E+3,-8.195700E-6,5.066430E-7,8.211345E-6,1.764626E+2
3.623896E+1,2.091800E+3,-9.387790E-6,9.536820E-7,9.436107E-6,1.741994E+2
3.643896E+1,2.115400E+3,-8.344710E-6,5.364450E-7,8.361935E-6,1.763218E+2
3.663896E+1,2.125000E+3,-7.540020E-6,5.662480E-7,7.561252E-6,1.757052E+2
3.683902E+1,2.134500E+3,-7.540020E-6,8.046660E-7,7.582835E-6,1.739085E+2
3.703997E+1,2.157800E+3,-8.195700E-6,6.556550E-7,8.221884E-6,1.754261E+2
3.723897E+1,2.166800E+3,-8.612930E-6,2.980250E-8,8.612982E-6,1.798017E+2
3.743997E+1,2.187700E+3,-8.672530E-6,-7.450620E-7,8.704476E-6,-1.750897E+2
3.763902E+1,2.199900E+3,-8.642730E-6,-6.556550E-7,8.667564E-6,-1.756617E+2
3.783896E+1,2.220700E+3,-6.586340E-6,-6.556550E-7,6.618894E-6,-1.743151E+2
3.803996E+1,2.230300E+3,-6.318120E-6,-3.278270E-7,6.326619E-6,-1.770298E+2
3.823897E+1,2.241500E+3,-6.258520E-6,5.960510E-8,6.258804E-6,1.794543E+2
3.843896E+1,2.260000E+3,-6.914170E-6,-3.576300E-7,6.923413E-6,-1.770391E+2
3.863997E+1,2.271200E+3,-7.122780E-6,-3.278270E-7,7.130320E-6,-1.773648E+2
3.883896E+1,2.290600E+3,-8.285100E-6,-8.940740E-8,8.285582E-6,-1.793817E+2
3.903896E+1,2.301800E+3,-8.791740E-6,7.748640E-7,8.825820E-6,1.749632E+2
3.923999E+1,2.321100E+3,-9.328190E-6,8.940740E-8,9.328618E-6,1.794509E+2
3.944000E+1,2.332000E+3,-9.208980E-6,2.980250E-8,9.209028E-6,1.798146E+2
3.963897E+1,2.354600E+3,-9.268580E-6,2.980250E-8,9.268628E-6,1.798158E+2
3.984000E+1,2.364800E+3,-9.179170E-6,-2.086170E-7,9.181540E-6,-1.786981E+2
4.003897E+1,2.384000E+3,-9.089770E-6,-1.728540E-6,9.252663E-6,-1.692330E+2
4.023903E+1,2.395200E+3,-8.851350E-6,-1.430520E-6,8.966202E-6,-1.708195E+2
4.043896E+1,2.407200E+3,-8.583130E-6,-2.056370E-6,8.826028E-6,-1.665269E+2
4.063997E+1,2.428400E+3,-7.867870E-6,-1.192100E-6,7.957668E-6,-1.713844E+2
4.083897E+1,2.437400E+3,-7.361200E-6,-5.066430E-7,7.378615E-6,-1.760628E+2
4.103997E+1,2.461100E+3,-7.391010E-6,4.172340E-7,7.402777E-6,1.767690E+2
4.123896E+1,2.470400E+3,-8.136090E-6,1.072890E-6,8.206525E-6,1.724879E+2
4.143896E+1,2.482400E+3,-8.344710E-6,1.311310E-6,8.447113E-6,1.710694E+2
4.163897E+1,2.503700E+3,-8.434120E-6,2.622620E-6,8.832469E-6,1.627267E+2
4.184003E+1,2.515500E+3,-7.927480E-6,2.861040E-6,8.427959E-6,1.601554E+2
4.203896E+1,2.525700E+3,-8.195700E-6,3.010050E-6,8.730974E-6,1.598331E+2
4.223997E+1,2.548600E+3,-9.983840E-6,3.099460E-6,1.045389E-5,1.627532E+2
4.243896E+1,2.558000E+3,-1.052030E-5,2.771630E-6,1.087928E-5,1.652405E+2
4.263997E+1,2.569100E+3,-1.016270E-5,2.443800E-6,1.045240E-5,1.664789E+2
4.283896E+1,2.590900E+3,-1.019250E-5,1.490120E-6,1.030085E-5,1.716824E+2
4.303901E+1,2.602100E+3,-1.081830E-5,9.238760E-7,1.085768E-5,1.751188E+2
4.323896E+1,2.621500E+3,-1.072890E-5,8.642710E-7,1.076365E-5,1.753945E+2
4.343997E+1,2.632400E+3,-1.037130E-5,-2.980250E-7,1.037558E-5,-1.783540E+2
4.363897E+1,2.652200E+3,-9.775220E-6,-5.662480E-7,9.791607E-6,-1.766847E+2
4.383896E+1,2.662400E+3,-9.834820E-6,-5.960510E-8,9.835001E-6,-1.796528E+2
4.403893E+1,2.681600E+3,-1.040110E-5,8.642710E-7,1.043695E-5,1.752500E+2
4.423898E+1,2.692400E+3,-9.685810E-6,5.960510E-8,9.685993E-6,1.796474E+2
4.443896E+1,2.712200E+3,-7.659260E-6,-3.278270E-7,7.666273E-6,-1.775492E+2
4.463896E+1,2.722300E+3,-7.301600E-6,-1.490130E-7,7.303120E-6,-1.788309E+2
4.483897E+1,2.743500E+3,-8.344710E-6,-5.960510E-8,8.344923E-6,-1.795908E+2
4.503997E+1,2.752400E+3,-9.626210E-6,-8.940740E-8,9.626625E-6,-1.794679E+2
4.523897E+1,2.773100E+3,-1.138450E-5,1.192100E-7,1.138512E-5,1.794001E+2
4.543997E+1,2.782400E+3,-1.227860E-5,-1.192100E-7,1.227918E-5,-1.794437E+2
4.563897E+1,2.803600E+3,-1.287470E-5,-8.940730E-7,1.290571E-5,-1.760275E+2
4.583896E+1,2.812600E+3,-1.284490E-5,-1.370910E-6,1.291785E-5,-1.739080E+2
4.603896E+1,2.833700E+3,-1.195080E-5,-2.920640E-6,1.230251E-5,-1.662668E+2
4.624000E+1,2.842600E+3,-1.144420E-5,-2.115980E-6,1.163817E-5,-1.695246E+2
4.643900E+1,2.866700E+3,-9.805020E-6,-7.450620E-7,9.833287E-6,-1.756546E+2
4.663898E+1,2.875700E+3,-9.685810E-6,-8.344690E-7,9.721690E-6,-1.750759E+2
4.683897E+1,2.896600E+3,-9.656010E-6,-1.341110E-6,9.748698E-6,-1.720929E+2
4.703997E+1,2.906000E+3,-9.685810E-6,-1.072890E-6,9.745050E-6,-1.736792E+2
4.723998E+1,2.926300E+3,-9.685810E-6,-1.072890E-6,9.550248E-6,-1.769590E+2
4.743896E+1,2.935500E+3,-9.149370E-6,-9.238760E-7,9.195897E-6,-1.742340E+2
4.763997E+1,2.946700E+3,-9.477200E-6,-1.072890E-6,9.537736E-6,-1.735412E+2
4.783896E+1,2.965800E+3,-9.656010E-6,1.013290E-6,9.709031E-6,1.740094E+2
4.803896E+1,2.977000E+3,-9.596410E-6,1.609330E-6,9.730418E-6,1.704800E+2
4.823997E+1,2.996400E+3,-1.066930E-5,1.698740E-6,1.080369E-5,1.709534E+2
4.843896E+1,3.007600E+3,-1.135470E-5,1.162300E-6,1.141403E-5,1.741554E+2
4.864000E+1,3.030000E+3,-1.150380E-5,4.470370E-7,1.151248E-5,1.777746E+2
4.883897E+1,3.040900E+3,-1.153360E-5,-2.980250E-7,1.153745E-5,-1.785198E+2
4.903997E+1,3.052900E+3,-1.192100E-5,-5.066430E-7,1.193176E-5,-1.775664E+2
4.923896E+1,3.073600E+3,-1.266600E-5,-6.854570E-7,1.268453E-5,-1.769023E+2
4.943896E+1,3.085900E+3,-1.275550E-5,-4.172340E-7,1.276232E-5,-1.781265E+2
4.963896E+1,3.094800E+3,-1.198060E-5,-1.192100E-7,1.198119E-5,-1.794299E+2
4.983996E+1,3.118800E+3,-1.084810E-5,-5.960510E-8,1.084826E-5,-1.796852E+2
5.003897E+1,3.127800E+3,-1.072890E-5,-4.470370E-7,1.073821E-5,-1.776141E+2
5.023997E+1,3.151100E+3,-1.189120E-5,7.748640E-7,1.191642E-5,1.762717E+2
5.044000E+1,3.160800E+3,-1.218920E-5,4.470370E-7,1.219739E-5,1.778996E+2
5.063997E+1,3.170400E+3,-1.320250E-5,-5.960510E-8,1.320263E-5,-1.797413E+2
5.083896E+1,3.193900E+3,-1.367930E-5,-1.043090E-6,1.371901E-5,-1.756395E+2
5.103897E+1,3.202800E+3,-1.356010E-5,-9.536820E-7,1.359359E-5,-1.759770E+2
5.123897E+1,3.226900E+3,-1.442440E-5,-4.172340E-7,1.443043E-5,-1.783432E+2
5.143896E+1,3.236000E+3,-1.412640E-5,8.642710E-7,1.415281E-5,1.764989E+2
5.163897E+1,3.248800E+3,-1.439460E-5,8.344690E-7,1.441877E-5,1.766822E+2
5.183996E+1,3.268800E+3,-1.361970E-5,-3.278270E-7,1.362364E-5,-1.786212E+2
5.203897E+1,3.279500E+3,-1.272560E-5,-5.960510E-8,1.272574E-5,-1.797316E+2
5.223996E+1,3.302000E+3,-1.284490E-5,-7.748640E-7,1.286825E-5,-1.765478E+2
5.243897E+1,3.311800E+3,-1.338130E-5,-1.221900E-6,1.343697E-5,-1.747826E+2
5.263896E+1,3.332100E+3,-1.269580E-5,-6.556550E-7,1.271272E-5,-1.770437E+2
5.283896E+1,3.342300E+3,-1.242760E-5,-8.940730E-7,1.245972E-5,-1.758851E+2
5.303997E+1,3.353100E+3,-1.257660E-5,-1.370910E-6,1.265110E-5,-1.737790E+2
5.323897E+1,3.374700E+3,-1.266600E-5,-9.834840E-7,1.270413E-5,-1.755600E+2
5.344005E+1,3.386000E+3,-1.215940E-5,-1.251700E-6,1.222366E-5,-1.741226E+2
5.363897E+1,3.398300E+3,-1.183160E-5,-1.281510E-6,1.190080E-5,-1.738183E+2
5.384000E+1,3.418500E+3,-1.192100E-5,-8.940730E-7,1.195448E-5,-1.757109E+2
5.403897E+1,3.428500E+3,-1.218920E-5,-5.066430E-7,1.219972E-5,-1.776199E+2
5.423896E+1,3.449000E+3,-1.338130E-5,-6.556550E-7,1.339735E-5,-1.771949E+2
