Sample Name, Varga_handpulled_35.65G
Freq displayed, 3.568, GHz, Power, 20, dBm, 35.65 Ghz
SR850: f = 25 Hz; phase = -84 deg; output = 5 V; sens. = 500 uV; tc = 300 ms; 12dB/oct
Time,Field,X,Y,R,theta
8.187602E+0,-4.163000E+2,-3.814730E-6,-2.920640E-6,4.804405E-6,-1.425616E+2
8.388593E+0,-4.133000E+2,-3.576290E-6,-2.443800E-6,4.331513E-6,-1.456539E+2
8.587591E+0,-4.035000E+2,-2.652420E-6,-6.258520E-7,2.725256E-6,-1.667236E+2
8.788656E+0,-3.998000E+2,-1.758340E-6,1.788150E-7,1.767409E-6,1.741933E+2
8.987597E+0,-3.953000E+2,-1.966970E-6,2.086170E-7,1.978002E-6,1.739458E+2
9.188595E+0,-3.864000E+2,-1.937170E-6,8.642710E-7,2.121224E-6,1.559559E+2
9.387628E+0,-3.822000E+2,-2.205390E-6,3.278270E-7,2.229622E-6,1.715450E+2
9.587583E+0,-3.735000E+2,-3.486890E-6,-1.102690E-6,3.657093E-6,-1.624510E+2
9.787590E+0,-3.691000E+2,-3.635900E-6,-1.192100E-6,3.826339E-6,-1.618473E+2
9.988592E+0,-3.650000E+2,-3.993540E-6,-5.364450E-7,4.029409E-6,-1.723494E+2
1.018759E+1,-3.574000E+2,-2.622620E-6,-7.152590E-7,2.718406E-6,-1.647449E+2
1.038766E+1,-3.529000E+2,-2.145780E-6,-1.460320E-6,2.595555E-6,-1.457626E+2
1.058759E+1,-3.442000E+2,-2.652420E-6,-2.592820E-6,3.709184E-6,-1.356510E+2
1.078864E+1,-3.405000E+2,-2.741830E-6,-1.966970E-6,3.374404E-6,-1.443446E+2
1.098759E+1,-3.355000E+2,-3.278270E-6,-1.251700E-6,3.509103E-6,-1.591023E+2
1.118758E+1,-3.276000E+2,-2.950440E-6,-4.768410E-7,2.988724E-6,-1.708194E+2
1.138859E+1,-3.225000E+2,-2.026570E-6,1.490130E-7,2.032041E-6,1.757946E+2
1.158860E+1,-3.147000E+2,-1.728540E-6,5.960500E-7,1.828422E-6,1.609743E+2
1.178759E+1,-3.102000E+2,-1.490120E-6,1.579530E-6,2.171491E-6,1.333316E+2
1.198759E+1,-3.046000E+2,-1.311310E-6,1.430520E-6,1.940598E-6,1.325104E+2
1.218762E+1,-2.975000E+2,-1.102690E-6,1.788150E-7,1.117094E-6,1.707890E+2
1.238859E+1,-2.914000E+2,-1.460320E-6,-5.364450E-7,1.555734E-6,-1.598293E+2
1.258759E+1,-2.883000E+2,-1.996770E-6,-9.834840E-7,2.225833E-6,-1.537780E+2
1.278855E+1,-2.787000E+2,-1.817950E-6,7.450620E-7,1.964703E-6,1.577144E+2
1.298759E+1,-2.736000E+2,-1.430520E-6,9.536820E-7,1.719272E-6,1.463099E+2
1.318759E+1,-2.706000E+2,-1.370910E-6,6.258520E-7,1.507012E-6,1.554622E+2
1.338761E+1,-2.617000E+2,-2.384200E-6,8.940740E-8,2.385876E-6,1.778524E+2
1.358764E+1,-2.590000E+2,-2.861040E-6,5.960500E-7,2.922469E-6,1.682317E+2
1.378759E+1,-2.491000E+2,-2.950440E-6,3.874320E-7,2.975769E-6,1.725191E+2
1.398759E+1,-2.460000E+2,-3.010050E-6,-2.980250E-8,3.010198E-6,-1.794327E+2
1.418771E+1,-2.370000E+2,-2.503410E-6,-5.960510E-8,2.504119E-6,-1.786361E+2
1.438759E+1,-2.340000E+2,-2.533210E-6,2.980250E-8,2.533385E-6,1.793260E+2
1.458756E+1,-2.249000E+2,-3.039850E-6,4.172340E-7,3.068350E-6,1.721847E+2
1.478764E+1,-2.219000E+2,-3.159060E-6,9.536820E-7,3.299874E-6,1.632016E+2
1.498764E+1,-2.129000E+2,-3.516690E-6,1.281510E-6,3.742910E-6,1.599779E+2
1.518863E+1,-2.095000E+2,-4.172350E-6,9.834840E-7,4.286694E-6,1.667367E+2
1.538767E+1,-2.010000E+2,-3.635900E-6,1.281510E-6,3.855131E-6,1.605845E+2
1.558759E+1,-1.972000E+2,-3.099460E-6,1.132500E-6,3.299880E-6,1.599284E+2
1.578766E+1,-1.892000E+2,-1.996770E-6,8.940730E-7,2.187797E-6,1.558791E+2
1.598863E+1,-1.848000E+2,-2.175580E-6,6.258520E-7,2.263811E-6,1.639510E+2
1.618759E+1,-1.772000E+2,-1.609330E-6,-1.788150E-7,1.619234E-6,-1.736598E+2
1.638764E+1,-1.723000E+2,-1.251700E-6,-5.066430E-7,1.350348E-6,-1.579637E+2
1.658759E+1,-1.683000E+2,-1.162300E-6,-4.768410E-7,1.256312E-6,-1.576938E+2
1.678860E+1,-1.597000E+2,-8.344690E-7,-1.192100E-7,8.429410E-7,-1.718699E+2
1.698761E+1,-1.549000E+2,-3.874320E-7,-8.940740E-8,3.976144E-7,-1.670054E+2
1.718767E+1,-1.473000E+2,-1.758340E-6,6.258520E-7,1.866400E-6,1.604077E+2
1.738764E+1,-1.421000E+2,-2.324600E-6,1.788150E-7,2.331467E-6,1.756013E+2
1.758762E+1,-1.389000E+2,-2.920640E-6,2.980250E-8,2.920792E-6,1.794154E+2
1.778860E+1,-1.296000E+2,-2.086180E-6,-5.662480E-7,2.161662E-6,-1.648142E+2
1.798859E+1,-1.254000E+2,-2.950440E-6,-3.278270E-7,2.968597E-6,-1.736598E+2
1.818759E+1,-1.173000E+2,-3.933940E-6,5.662480E-7,3.974484E-6,1.718092E+2
1.838859E+1,-1.138000E+2,-4.053140E-6,2.980250E-7,4.064082E-6,1.757946E+2
1.858759E+1,-1.102000E+2,-3.218670E-6,2.980250E-7,3.232438E-6,1.747099E+2
1.878765E+1,-1.006000E+2,-8.046660E-7,8.940730E-7,1.202852E-6,1.319872E+2
1.898758E+1,-9.680000E+1,-4.768410E-7,1.072890E-6,1.174083E-6,1.139625E+2
1.918762E+1,-8.730000E+1,0.000000E+0,-1.192100E-7,1.192100E-7,-9.000000E+1
1.938766E+1,-8.410000E+1,-6.258520E-7,1.788150E-7,6.508959E-7,1.640546E+2
1.958859E+1,-7.890000E+1,-3.874320E-7,7.450620E-7,8.397743E-7,1.174744E+2
1.978759E+1,-7.100000E+1,2.384200E-7,1.579530E-6,1.597423E-6,8.141637E+1
1.998859E+1,-6.650000E+1,4.768410E-7,8.940730E-7,1.013284E-6,6.192741E+1
2.018759E+1,-5.910000E+1,-2.086170E-7,-1.311310E-6,1.327801E-6,-9.903946E+1
2.038858E+1,-5.430000E+1,2.980250E-8,-1.609330E-6,1.609606E-6,-8.893909E+1
2.058763E+1,-4.740000E+1,4.649190E-6,-1.937170E-6,5.036625E-6,-2.261994E+1
2.078758E+1,-4.220000E+1,7.838070E-6,-1.966970E-6,8.081108E-6,-1.408750E+1
2.098759E+1,-3.460000E+1,1.141430E-5,-3.069650E-6,1.181986E-5,-1.505243E+1
2.118765E+1,-2.970000E+1,1.177200E-5,-3.129260E-6,1.218081E-5,-1.488624E+1
2.138759E+1,-2.550000E+1,1.156340E-5,-2.473610E-6,1.182501E-5,-1.207457E+1
2.158859E+1,-1.710000E+1,1.063950E-5,-2.920640E-6,1.103309E-5,-1.535010E+1
2.178759E+1,-1.230000E+1,1.007320E-5,-3.248470E-6,1.058404E-5,-1.787381E+1
2.198858E+1,-3.800000E+0,5.155830E-6,-2.294790E-6,5.643460E-6,-2.399320E+1
2.218759E+1,7.000000E-1,3.039850E-6,-2.145780E-6,3.720895E-6,-3.521764E+1
2.238763E+1,4.000000E+0,1.162300E-6,-2.235190E-6,2.519328E-6,-6.252555E+1
2.258766E+1,1.280000E+1,-8.940740E-8,-2.801430E-6,2.802856E-6,-9.182797E+1
2.278859E+1,1.580000E+1,-5.364450E-7,-2.414000E-6,2.472887E-6,-1.025288E+2
2.298759E+1,2.620000E+1,-3.069650E-6,-1.311310E-6,3.338006E-6,-1.568685E+2
2.318759E+1,2.900000E+1,-5.245240E-6,-2.384200E-7,5.250656E-6,-1.773974E+2
2.338760E+1,3.820000E+1,-7.569820E-6,1.102690E-6,7.649712E-6,1.717121E+2
2.358859E+1,4.130000E+1,-9.417590E-6,8.642710E-7,9.457165E-6,1.747565E+2
2.378859E+1,5.030000E+1,-1.063950E-5,7.152590E-7,1.066352E-5,1.761540E+2
2.398859E+1,5.310000E+1,-9.626210E-6,8.940730E-7,9.667641E-6,1.746937E+2
2.418759E+1,6.220000E+1,-5.424050E-6,-5.960510E-8,5.424377E-6,-1.793704E+2
2.438859E+1,6.520000E+1,-2.175580E-6,1.490130E-7,2.180677E-6,1.760817E+2
2.438859E+1,6.520000E+1,-2.175580E-6,1.490130E-7,3.919902E-7,-9.874619E+1
2.478859E+1,7.840000E+1,1.698740E-6,3.278270E-7,1.730083E-6,1.092280E+1
2.498760E+1,8.290000E+1,2.324600E-6,3.576300E-7,2.351949E-6,8.746144E+0
2.518859E+1,9.150000E+1,2.682220E-6,1.519930E-6,3.082936E-6,2.953887E+1
2.538858E+1,9.620000E+1,2.831240E-6,1.758340E-6,3.332819E-6,3.184233E+1
2.558759E+1,1.016000E+2,2.324600E-6,1.192100E-6,2.612445E-6,2.714963E+1
2.578764E+1,1.086000E+2,1.311310E-6,1.370910E-6,1.897084E-6,4.627293E+1
2.598859E+1,1.136000E+2,1.877550E-6,1.162300E-6,2.208197E-6,3.175964E+1
2.618765E+1,1.210000E+2,3.933940E-6,-9.834840E-7,4.055012E-6,-1.403623E+1
2.638863E+1,1.266000E+2,3.844530E-6,-1.251700E-6,4.043163E-6,-1.803419E+1
2.658759E+1,1.336000E+2,3.278270E-6,-1.043090E-6,3.440217E-6,-1.765019E+1
2.678858E+1,1.387000E+2,2.801430E-6,-9.834840E-7,2.969049E-6,-1.934439E+1
2.698858E+1,1.461000E+2,1.847750E-6,2.980250E-7,1.871630E-6,9.162372E+0
2.718766E+1,1.509000E+2,1.728540E-6,6.556550E-7,1.848711E-6,2.077231E+1
2.738765E+1,1.538000E+2,1.579530E-6,4.172340E-7,1.633707E-6,1.479675E+1
2.758859E+1,1.641000E+2,7.152590E-7,-4.172340E-7,8.280578E-7,-3.025641E+1
2.778756E+1,1.673000E+2,7.152590E-7,-6.258520E-7,9.504137E-7,-4.118594E+1
2.798859E+1,1.762000E+2,3.576300E-7,7.152590E-7,7.996841E-7,6.343492E+1
2.818766E+1,1.791000E+2,-2.384200E-7,2.026570E-6,2.040547E-6,9.670984E+1
2.838859E+1,1.882000E+2,9.238760E-7,2.026570E-6,2.227225E-6,6.549263E+1
2.858770E+1,1.910000E+2,1.162300E-6,1.639140E-6,2.009408E-6,5.465988E+1
2.878759E+1,1.970000E+2,1.847750E-6,7.748640E-7,2.003645E-6,2.275101E+1
2.898764E+1,2.043000E+2,1.609330E-6,9.536820E-7,1.870682E-6,3.065080E+1
2.918859E+1,2.084000E+2,1.102690E-6,1.847750E-6,2.151768E-6,5.917233E+1
2.938759E+1,2.171000E+2,1.192100E-6,1.907360E-6,2.249250E-6,5.799462E+1
2.958759E+1,2.215000E+2,1.519930E-6,1.072890E-6,1.860452E-6,3.521755E+1
2.978763E+1,2.270000E+2,1.877550E-6,2.086170E-7,1.889104E-6,6.340202E+0
2.998859E+1,2.338000E+2,1.877550E-6,-1.966970E-6,2.719221E-6,-4.633241E+1
3.018755E+1,2.388000E+2,1.251700E-6,-1.579530E-6,2.015358E-6,-5.160490E+1
3.038756E+1,2.466000E+2,1.490130E-7,-9.536820E-7,9.652535E-7,-8.111933E+1
3.058766E+1,2.517000E+2,-4.768410E-7,-5.960500E-7,7.633171E-7,-1.286599E+2
3.078863E+1,2.553000E+2,-1.162300E-6,5.960510E-8,1.163827E-6,1.770643E+2
3.098766E+1,2.641000E+2,5.662480E-7,8.940740E-8,5.732630E-7,8.972609E+0
3.118758E+1,2.714000E+2,1.400720E-6,-1.490130E-7,1.408624E-6,-6.072466E+0
3.138760E+1,2.764000E+2,1.758340E-6,-2.384200E-7,1.774431E-6,-7.721858E+0
3.158859E+1,2.792000E+2,1.132500E-6,1.490130E-7,1.142261E-6,7.495850E+0
3.178765E+1,2.884000E+2,2.503410E-6,9.536820E-7,2.678912E-6,2.085450E+1
3.198759E+1,2.912000E+2,3.576290E-6,9.238760E-7,3.693697E-6,1.448475E+1
3.218759E+1,3.012000E+2,4.887610E-6,-6.258520E-7,4.927517E-6,-7.296941E+0
3.238859E+1,3.042000E+2,5.006820E-6,-1.013290E-6,5.108327E-6,-1.144110E+1
3.258759E+1,3.130000E+2,3.844530E-6,4.768410E-7,3.873989E-6,7.070346E+0
3.278755E+1,3.158000E+2,3.606100E-6,7.748640E-7,3.688410E-6,1.212708E+1
3.298759E+1,3.249000E+2,3.993540E-6,-2.086170E-7,3.998985E-6,-2.990334E+0
3.318859E+1,3.279000E+2,3.874330E-6,-1.490120E-6,4.151011E-6,-2.103742E+1
3.338859E+1,3.364000E+2,3.129260E-6,-1.251700E-6,3.370315E-6,-2.180135E+1
3.358862E+1,3.397000E+2,2.741830E-6,-9.536820E-7,2.902954E-6,-1.917905E+1
3.378759E+1,3.448000E+2,2.801430E-6,-3.874320E-7,2.828094E-6,-7.873942E+0
3.398859E+1,3.526000E+2,2.235190E-6,-8.940740E-8,2.236977E-6,-2.290605E+0
3.418759E+1,3.575000E+2,2.205390E-6,-4.768410E-7,2.256352E-6,-1.220047E+1
3.438860E+1,3.648000E+2,3.397480E-6,-7.152590E-7,3.471954E-6,-1.188866E+1
3.458764E+1,3.701000E+2,3.695500E-6,-8.344690E-7,3.788543E-6,-1.272437E+1
3.478759E+1,3.772000E+2,4.887610E-6,-1.102690E-6,5.010455E-6,-1.271360E+1
3.498759E+1,3.823000E+2,4.977020E-6,-6.258520E-7,5.016216E-6,-7.167230E+0
3.518759E+1,3.898000E+2,4.142550E-6,2.086170E-7,4.147800E-6,2.882955E+0
3.538759E+1,3.947000E+2,3.725300E-6,1.788150E-7,3.729589E-6,2.748097E+0
3.558859E+1,4.023000E+2,3.814730E-6,-1.788150E-7,3.818919E-6,-2.683768E+0
3.578759E+1,4.067000E+2,3.904130E-6,-2.980250E-8,3.904244E-6,-4.373636E-1
3.598756E+1,4.152000E+2,3.069650E-6,8.940740E-8,3.070952E-6,1.668340E+0
3.618756E+1,4.202000E+2,2.294790E-6,-2.086170E-7,2.304253E-6,-5.194422E+0
3.638858E+1,4.231000E+2,2.026570E-6,-6.258520E-7,2.121008E-6,-1.716191E+1
3.658758E+1,4.322000E+2,2.056370E-6,-2.294790E-6,3.081350E-6,-4.813636E+1
3.678764E+1,4.352000E+2,2.145780E-6,-2.205390E-6,3.077031E-6,-4.578489E+1
3.698758E+1,4.441000E+2,1.847750E-6,-7.748640E-7,2.003645E-6,-2.275101E+1
3.718858E+1,4.473000E+2,2.324600E-6,-3.874320E-7,2.356665E-6,-9.462290E+0
3.738763E+1,4.558000E+2,3.159060E-6,5.960510E-8,3.159622E-6,1.080928E+0
3.758859E+1,4.595000E+2,3.725300E-6,-3.874320E-7,3.745392E-6,-5.937428E+0
3.778759E+1,4.677000E+2,4.023340E-6,-1.311310E-6,4.231643E-6,-1.805212E+1
3.798858E+1,4.720000E+2,3.874330E-6,-1.966970E-6,4.345044E-6,-2.691658E+1
3.818759E+1,4.795000E+2,2.920640E-6,-2.175580E-6,3.641880E-6,-3.668237E+1
3.838865E+1,4.844000E+2,2.890840E-6,-2.235190E-6,3.654180E-6,-3.771110E+1
3.858859E+1,4.917000E+2,2.920640E-6,-1.907360E-6,3.488289E-6,-3.314704E+1
3.878859E+1,4.969000E+2,2.235190E-6,-2.026570E-6,3.017128E-6,-4.219752E+1
3.898759E+1,5.039000E+2,2.026570E-6,-1.013290E-6,2.265776E-6,-2.656516E+1
3.918858E+1,5.092000E+2,1.847750E-6,-6.556550E-7,1.960628E-6,-1.953670E+1
3.938759E+1,5.164000E+2,2.503410E-6,-6.556550E-7,2.587846E-6,-1.467639E+1
3.958858E+1,5.213000E+2,2.294790E-6,-1.043090E-6,2.520734E-6,-2.444403E+1
3.978760E+1,5.289000E+2,1.013290E-6,-1.609330E-6,1.901762E-6,-5.780406E+1
3.998759E+1,5.340000E+2,9.238760E-7,-1.966970E-6,2.173135E-6,-6.484079E+1
4.018764E+1,5.373000E+2,1.043090E-6,-1.877550E-6,2.147843E-6,-6.094524E+1
4.038763E+1,5.461000E+2,6.556550E-7,-2.414000E-6,2.501455E-6,-7.480474E+1
4.058760E+1,5.490000E+2,4.172340E-7,-2.086180E-6,2.127494E-6,-7.869012E+1
4.078859E+1,5.581000E+2,9.834840E-7,-1.966970E-6,2.199139E-6,-6.343497E+1
4.098859E+1,5.626000E+2,9.536820E-7,-2.145780E-6,2.348165E-6,-6.603747E+1
4.118858E+1,5.660000E+2,5.960500E-7,-2.205390E-6,2.284518E-6,-7.487603E+1
4.138858E+1,5.760000E+2,3.278270E-7,-8.642710E-7,9.243565E-7,-6.922774E+1
4.158859E+1,5.790000E+2,1.430520E-6,-8.344690E-7,1.656118E-6,-3.025641E+1
4.178762E+1,5.892000E+2,2.741830E-6,-8.344690E-7,2.866002E-6,-1.692749E+1
4.198759E+1,5.923000E+2,2.414000E-6,-1.639140E-6,2.917906E-6,-3.417706E+1
4.218759E+1,6.011000E+2,1.877550E-6,-1.639140E-6,2.492383E-6,-4.112163E+1
4.238759E+1,6.045000E+2,2.264990E-6,-1.162300E-6,2.545805E-6,-2.716504E+1
4.258759E+1,6.101000E+2,1.758340E-6,-9.834840E-7,2.014696E-6,-2.921939E+1
4.278859E+1,6.176000E+2,1.221900E-6,-1.341110E-6,1.814281E-6,-4.766301E+1
4.298761E+1,6.227000E+2,1.609330E-6,-9.834840E-7,1.886050E-6,-3.142968E+1
4.318765E+1,6.300000E+2,1.817950E-6,-1.549730E-6,2.388850E-6,-4.044627E+1
4.338768E+1,6.352000E+2,2.056370E-6,-2.533210E-6,3.262792E-6,-5.093153E+1
4.358859E+1,6.426000E+2,3.099460E-6,-1.549730E-6,3.465302E-6,-2.656505E+1
4.378758E+1,6.477000E+2,3.427280E-6,-1.221900E-6,3.638583E-6,-1.962226E+1
4.398858E+1,6.552000E+2,4.649190E-6,-6.258520E-7,4.691125E-6,-7.666798E+0
4.418759E+1,6.599000E+2,5.096230E-6,-8.940740E-8,5.097014E-6,-1.005084E+0
4.438858E+1,6.676000E+2,4.857810E-6,9.238760E-7,4.944883E-6,1.076812E+1
4.458759E+1,6.718000E+2,3.993540E-6,8.642710E-7,4.085991E-6,1.221147E+1
4.478762E+1,6.801000E+2,2.622620E-6,5.960500E-7,2.689500E-6,1.280427E+1
4.498859E+1,6.836000E+2,2.563010E-6,7.152590E-7,2.660943E-6,1.559282E+1
4.518759E+1,6.870000E+2,2.771630E-6,1.072890E-6,2.972041E-6,2.116128E+1
4.538862E+1,6.969000E+2,1.728540E-6,5.364450E-7,1.809868E-6,1.724151E+1
4.558862E+1,7.050000E+2,8.046660E-7,-8.344690E-7,1.159235E-6,-4.604165E+1
4.578765E+1,7.088000E+2,8.642710E-7,-1.460320E-6,1.696909E-6,-5.938140E+1
4.598759E+1,7.133000E+2,2.980250E-7,-9.834840E-7,1.027648E-6,-7.314163E+1
4.618859E+1,7.226000E+2,5.662480E-7,-2.682230E-7,6.265623E-7,-2.534620E+1
4.638858E+1,7.255000E+2,5.662480E-7,-2.980250E-8,5.670317E-7,-3.012785E+0
4.658859E+1,7.305000E+2,1.192100E-7,-2.384200E-7,2.665617E-7,-6.343495E+1
4.678859E+1,7.405000E+2,-2.086170E-7,-3.576300E-7,4.140293E-7,-1.202564E+2
4.698766E+1,7.434000E+2,3.874320E-7,-3.278270E-7,5.075176E-7,-4.023635E+1
4.718858E+1,7.525000E+2,2.086180E-6,3.278270E-7,2.111781E-6,8.930556E+0
4.738859E+1,7.558000E+2,2.563010E-6,5.066430E-7,2.612605E-6,1.118179E+1
4.758859E+1,7.646000E+2,3.576290E-6,1.221900E-6,3.779271E-6,1.886360E+1
4.778760E+1,7.685000E+2,3.248470E-6,5.066430E-7,3.287742E-6,8.864639E+0
4.798759E+1,7.766000E+2,1.758340E-6,-4.768410E-7,1.821850E-6,-1.517301E+1
4.818766E+1,7.811000E+2,1.728540E-6,-5.662480E-7,1.818925E-6,-1.813815E+1
4.838862E+1,7.887000E+2,1.728540E-6,2.086170E-7,1.741083E-6,6.881727E+0
4.858859E+1,7.936000E+2,2.056370E-6,5.364450E-7,2.125190E-6,1.462089E+1
4.878759E+1,8.008000E+2,2.056370E-6,2.086170E-7,2.066925E-6,5.792790E+0
4.898759E+1,8.060000E+2,1.937170E-6,2.980250E-8,1.937399E-6,8.814006E-1
4.918759E+1,8.095000E+2,2.294790E-6,0.000000E+0,2.294790E-6,0.000000E+0
4.938759E+1,8.185000E+2,3.099460E-6,9.834840E-7,3.251752E-6,1.760466E+1
4.958759E+1,8.230000E+2,3.337870E-6,1.400720E-6,3.619861E-6,2.276511E+1
4.978759E+1,8.260000E+2,2.682220E-6,1.698740E-6,3.174905E-6,3.234745E+1
4.998762E+1,8.366000E+2,3.337870E-6,-2.086170E-7,3.344383E-6,-3.576337E+0
5.018859E+1,8.396000E+2,3.695500E-6,-1.192100E-7,3.697422E-6,-1.847615E+0
5.038759E+1,8.503000E+2,2.533210E-6,-6.258520E-7,2.609376E-6,-1.387753E+1
5.058862E+1,8.533000E+2,2.533210E-6,-3.576300E-7,2.558330E-6,-8.035719E+0
5.078758E+1,8.584000E+2,2.592820E-6,2.980250E-7,2.609892E-6,6.556940E+0
5.098764E+1,8.671000E+2,2.533210E-6,4.768410E-7,2.577699E-6,1.066038E+1
5.118759E+1,8.711000E+2,1.907360E-6,8.046660E-7,2.070147E-6,2.287363E+1
5.138859E+1,8.810000E+2,1.549730E-6,5.960510E-8,1.550876E-6,2.202602E+0
5.158759E+1,8.842000E+2,1.788150E-6,-8.940740E-8,1.790384E-6,-2.862402E+0
5.178762E+1,8.895000E+2,2.264990E-6,-5.364450E-7,2.327650E-6,-1.332453E+1
5.198859E+1,8.974000E+2,2.831240E-6,-7.450620E-7,2.927633E-6,-1.474354E+1
5.218759E+1,9.021000E+2,2.443800E-6,5.960510E-8,2.444527E-6,1.397186E+0
5.238759E+1,9.108000E+2,2.831240E-6,2.980250E-8,2.831397E-6,6.030907E-1
5.258764E+1,9.157000E+2,3.427280E-6,-2.384200E-7,3.435563E-6,-3.979391E+0
5.278764E+1,9.229000E+2,4.708800E-6,-7.450620E-7,4.767380E-6,-8.991232E+0
5.298759E+1,9.274000E+2,4.023340E-6,4.470370E-7,4.048099E-6,6.340181E+0
5.318759E+1,9.334000E+2,3.516690E-6,3.576300E-7,3.534828E-6,5.806735E+0
5.338759E+1,9.411000E+2,1.788150E-6,-8.940740E-8,1.790384E-6,-2.862402E+0
5.358759E+1,9.456000E+2,1.609330E-6,-1.490130E-7,1.616214E-6,-5.290115E+0
5.378859E+1,9.541000E+2,2.980250E-6,-5.364450E-7,3.028145E-6,-1.020397E+1
5.398759E+1,9.579000E+2,3.188860E-6,-2.980250E-7,3.202756E-6,-5.339249E+0
5.418766E+1,9.659000E+2,3.308070E-6,-3.874320E-7,3.330680E-6,-6.679893E+0
5.438759E+1,9.702000E+2,3.844530E-6,-9.536820E-7,3.961050E-6,-1.393169E+1
5.458756E+1,9.783000E+2,4.410770E-6,-1.698740E-6,4.726585E-6,-2.106342E+1
