Sample Name, Varga_handpulled_35.65G
Freq displayed, 3.568, GHz, Power, 13, dBm, 35.65 Ghz, adjusted black knob, disconnected voltmeter
SR850: f = 25 Hz; phase = -84 deg; output = 5 V; sens. = 500 uV; tc = 300 ms; 12dB/oct
Time,Field,X,Y,R,theta
7.134648E+0,-8.140000E+1,-6.854570E-7,-5.960500E-7,9.083650E-7,-1.389909E+2
7.334644E+0,-7.150000E+1,-1.192100E-6,-5.960500E-7,1.332808E-6,-1.534350E+2
7.534697E+0,-5.150000E+1,-5.364450E-7,-1.013290E-6,1.146529E-6,-1.178972E+2
7.735649E+0,-4.110000E+1,1.251700E-6,-9.238760E-7,1.555731E-6,-3.643092E+1
7.934696E+0,-2.150000E+1,3.218670E-6,-1.311310E-6,3.475539E-6,-2.216635E+1
8.134643E+0,-1.060000E+1,3.129260E-6,-1.877550E-6,3.649310E-6,-3.096368E+1
8.334643E+0,8.800000E+0,-1.788150E-7,-1.788150E-6,1.797069E-6,-9.571059E+1
8.535632E+0,2.170000E+1,-1.877550E-6,-1.609330E-6,2.472880E-6,-1.393987E+2
8.734647E+0,3.280000E+1,-3.784910E-6,-1.192100E-6,3.968204E-6,-1.625176E+2
8.934642E+0,5.240000E+1,-6.169110E-6,1.043090E-6,6.256673E-6,1.704030E+2
9.134651E+0,6.270000E+1,-5.185630E-6,1.311310E-6,5.348859E-6,1.658089E+2
9.335648E+0,8.440000E+1,-1.519930E-6,-3.278270E-7,1.554882E-6,-1.678286E+2
9.535644E+0,9.550000E+1,-8.046660E-7,-1.192100E-7,8.134485E-7,-1.715730E+2
9.734643E+0,1.046000E+2,-2.980250E-8,-6.556550E-7,6.563320E-7,-9.260256E+1
9.934648E+0,1.258000E+2,8.642710E-7,-1.490130E-7,8.770229E-7,-9.782456E+0
1.013568E+1,1.459000E+2,1.817950E-6,4.768410E-7,1.879447E-6,1.469737E+1
1.033465E+1,1.559000E+2,2.264990E-6,1.549730E-6,2.744420E-6,3.438035E+1
1.053464E+1,1.650000E+2,2.503410E-6,2.443800E-6,3.498460E-6,4.430966E+1
1.073465E+1,1.858000E+2,3.039850E-6,1.490120E-6,3.385431E-6,2.611387E+1
1.093569E+1,2.068000E+2,3.159060E-6,1.370910E-6,3.443698E-6,2.345898E+1
1.113465E+1,2.160000E+2,2.503410E-6,4.768410E-7,2.548419E-6,1.078432E+1
1.133470E+1,2.289000E+2,2.264990E-6,-2.980250E-8,2.265186E-6,-7.538483E-1
1.153465E+1,2.492000E+2,6.556550E-7,-1.966970E-6,2.073368E-6,-7.156510E+1
1.173570E+1,2.587000E+2,7.748640E-7,-2.712030E-6,2.820553E-6,-7.405464E+1
1.193465E+1,2.729000E+2,1.639140E-6,-3.308070E-6,3.691897E-6,-6.364171E+1
1.213564E+1,2.922000E+2,2.175580E-6,-2.950440E-6,3.665821E-6,-5.359587E+1
1.233465E+1,3.033000E+2,2.056370E-6,-2.294790E-6,3.081350E-6,-4.813636E+1
1.253464E+1,3.247000E+2,2.443800E-6,-2.056370E-6,3.193872E-6,-4.007941E+1
1.273564E+1,3.359000E+2,2.920640E-6,-1.311310E-6,3.201511E-6,-2.417914E+1
1.293565E+1,3.554000E+2,2.473610E-6,5.066430E-7,2.524962E-6,1.157519E+1
1.313465E+1,3.666000E+2,2.354400E-6,1.132500E-6,2.612615E-6,2.568822E+1
1.333565E+1,3.861000E+2,2.652420E-6,8.940730E-7,2.799053E-6,1.862784E+1
1.353466E+1,3.973000E+2,2.712030E-6,8.642710E-7,2.846414E-6,1.767606E+1
1.373565E+1,4.170000E+2,2.294790E-6,2.980250E-7,2.314061E-6,7.399603E+0
1.393562E+1,4.277000E+2,1.281510E-6,9.834840E-7,1.615397E-6,3.750413E+1
1.413460E+1,4.480000E+2,2.980250E-7,1.102690E-6,1.142254E-6,7.487596E+1
1.433460E+1,4.583000E+2,5.960510E-8,1.013290E-6,1.015042E-6,8.663355E+1
1.453464E+1,4.676000E+2,5.066430E-7,1.072890E-6,1.186499E-6,6.472226E+1
1.473464E+1,4.918000E+2,1.877550E-6,5.960510E-8,1.878496E-6,1.818313E+0
1.493568E+1,5.008000E+2,1.788150E-6,-1.192100E-7,1.792119E-6,-3.814075E+0
1.513466E+1,5.118000E+2,1.966970E-6,-3.874320E-7,2.004763E-6,-1.114285E+1
1.533465E+1,5.341000E+2,1.788150E-6,-1.251700E-6,2.182712E-6,-3.499191E+1
1.553466E+1,5.442000E+2,1.639140E-6,-1.907360E-6,2.514916E-6,-4.932502E+1
1.573566E+1,5.644000E+2,4.470370E-7,-1.937170E-6,1.988082E-6,-7.700545E+1
1.593464E+1,5.857000E+2,6.556550E-7,0.000000E+0,6.556550E-7,0.000000E+0
1.613460E+1,5.948000E+2,1.460320E-6,5.662480E-7,1.566260E-6,2.119411E+1
1.633464E+1,6.077000E+2,1.668940E-6,1.072890E-6,1.984050E-6,3.273523E+1
1.653564E+1,6.190000E+2,1.758340E-6,1.907360E-6,2.594182E-6,4.732794E+1
1.673467E+1,6.406000E+2,2.264990E-6,1.817950E-6,2.904328E-6,3.875159E+1
1.693564E+1,6.521000E+2,3.546490E-6,1.192100E-6,3.741483E-6,1.857931E+1
1.713464E+1,6.745000E+2,3.993540E-6,0.000000E+0,3.993540E-6,0.000000E+0
1.733464E+1,6.854000E+2,3.695500E-6,-1.490130E-7,3.698503E-6,-2.309077E+0
1.753564E+1,7.057000E+2,3.039850E-6,1.192100E-7,3.042187E-6,2.245746E+0
1.773565E+1,7.171000E+2,2.712030E-6,2.086170E-7,2.720042E-6,4.398691E+0
1.793464E+1,7.276000E+2,3.248470E-6,-5.066430E-7,3.287742E-6,-8.864639E+0
1.813564E+1,7.506000E+2,4.112750E-6,-1.788150E-7,4.116635E-6,-2.489550E+0
1.833464E+1,7.617000E+2,3.516690E-6,5.066430E-7,3.552998E-6,8.198088E+0
1.853460E+1,7.823000E+2,3.010050E-6,1.579530E-6,3.399311E-6,2.768834E+1
1.873460E+1,7.929000E+2,3.069650E-6,2.503410E-6,3.961037E-6,3.919848E+1
1.893464E+1,8.138000E+2,2.831240E-6,2.205390E-6,3.588825E-6,3.791675E+1
1.913464E+1,8.238000E+2,2.205390E-6,2.324600E-6,3.204296E-6,4.650743E+1
1.933565E+1,8.470000E+2,2.592820E-6,6.854570E-7,2.681896E-6,1.480835E+1
1.953465E+1,8.579000E+2,3.665700E-6,-3.576300E-7,3.683104E-6,-5.572209E+0
1.973565E+1,8.672000E+2,4.291560E-6,-3.278270E-7,4.304063E-6,-4.368271E+0
1.993464E+1,8.923000E+2,4.291560E-6,-6.854570E-7,4.345957E-6,-9.074752E+0
2.013568E+1,9.017000E+2,3.963740E-6,-3.874320E-7,3.982630E-6,-5.582588E+0
2.033460E+1,9.267000E+2,3.486890E-6,-2.384200E-7,3.495032E-6,-3.911575E+0
2.053461E+1,9.361000E+2,2.741830E-6,2.384200E-7,2.752177E-6,4.969741E+0
2.073463E+1,9.471000E+2,2.294790E-6,9.536820E-7,2.485070E-6,2.256707E+1
2.093461E+1,9.674000E+2,2.324600E-6,2.294790E-6,3.266470E-6,4.463026E+1
2.113561E+1,9.789000E+2,2.354400E-6,1.907360E-6,3.030053E-6,3.901182E+1
2.133460E+1,1.001800E+3,3.397480E-6,1.370910E-6,3.663641E-6,2.197447E+1
2.153464E+1,1.012600E+3,3.755110E-6,9.238760E-7,3.867092E-6,1.382205E+1
2.173566E+1,1.033200E+3,2.086180E-6,1.490130E-7,2.091495E-6,4.085621E+0
2.193465E+1,1.044600E+3,1.192100E-6,2.980250E-8,1.192472E-6,1.432096E+0
2.213569E+1,1.064700E+3,1.043090E-6,2.324600E-6,2.547901E-6,6.583337E+1
2.233464E+1,1.076200E+3,1.102690E-6,2.563010E-6,2.790152E-6,6.672106E+1
2.253464E+1,1.096100E+3,1.847750E-6,1.370910E-6,2.300777E-6,3.657301E+1
2.273464E+1,1.107700E+3,2.354400E-6,1.132500E-6,2.612615E-6,2.568822E+1
2.293569E+1,1.120400E+3,2.831240E-6,7.748640E-7,2.935359E-6,1.530611E+1
2.313465E+1,1.141100E+3,2.294790E-6,-8.940740E-8,2.296531E-6,-2.231175E+0
2.333564E+1,1.154200E+3,2.175580E-6,-6.258520E-7,2.263811E-6,-1.604901E+1
2.353464E+1,1.174000E+3,2.324600E-6,-9.238760E-7,2.501462E-6,-2.167458E+1
2.373465E+1,1.185100E+3,2.503410E-6,-6.258520E-7,2.580456E-6,-1.403623E+1
2.393465E+1,1.194400E+3,3.308070E-6,-4.172340E-7,3.334278E-6,-7.188536E+0
2.413464E+1,1.219400E+3,2.920640E-6,-1.192100E-7,2.923072E-6,-2.337310E+0
2.433468E+1,1.228600E+3,2.980250E-6,3.874320E-7,3.005328E-6,7.406903E+0
2.453460E+1,1.250400E+3,2.682220E-6,1.490120E-6,3.068348E-6,2.905457E+1
2.473461E+1,1.260000E+3,2.235190E-6,1.788150E-6,2.862439E-6,3.865978E+1
2.493564E+1,1.281200E+3,1.221900E-6,1.639140E-6,2.044461E-6,5.329724E+1
2.513464E+1,1.291200E+3,1.817950E-6,8.642710E-7,2.012935E-6,2.542687E+1
2.533568E+1,1.311800E+3,2.115980E-6,-1.788150E-7,2.123522E-6,-4.830414E+0
2.553465E+1,1.322300E+3,1.966970E-6,1.788150E-7,1.975081E-6,5.194416E+0
2.573464E+1,1.345300E+3,2.741830E-6,1.102690E-6,2.955259E-6,2.190866E+1
2.593465E+1,1.354900E+3,3.397480E-6,1.281510E-6,3.631135E-6,2.066619E+1
2.613564E+1,1.366100E+3,3.665700E-6,5.960500E-7,3.713843E-6,9.235578E+0
2.633464E+1,1.387200E+3,3.427280E-6,2.980250E-7,3.440213E-6,4.969752E+0
2.653568E+1,1.398300E+3,3.129260E-6,4.172340E-7,3.156953E-6,7.594632E+0
2.673467E+1,1.411100E+3,3.099460E-6,-1.788150E-7,3.104614E-6,-3.301866E+0
2.693564E+1,1.430300E+3,4.529980E-6,2.980250E-7,4.539773E-6,3.764035E+0
2.713565E+1,1.443400E+3,4.172350E-6,5.066430E-7,4.202998E-6,6.923456E+0
2.733465E+1,1.462600E+3,4.351170E-6,9.536820E-7,4.454457E-6,1.236250E+1
2.753568E+1,1.473800E+3,4.589590E-6,1.728540E-6,4.904303E-6,2.063747E+1
2.773564E+1,1.492900E+3,4.798200E-6,1.937170E-6,5.174490E-6,2.198533E+1
2.793464E+1,1.503900E+3,3.814730E-6,1.847750E-6,4.238673E-6,2.584427E+1
2.813564E+1,1.523400E+3,3.755110E-6,3.039850E-6,4.831308E-6,3.899099E+1
2.833461E+1,1.533900E+3,3.725300E-6,4.112750E-6,5.549106E-6,4.782994E+1
2.853564E+1,1.553900E+3,2.950440E-6,3.188860E-6,4.344413E-6,4.722397E+1
2.873461E+1,1.563800E+3,2.086180E-6,2.294790E-6,3.101324E-6,4.772621E+1
2.893562E+1,1.575700E+3,1.609330E-6,1.698740E-6,2.340013E-6,4.654821E+1
2.913561E+1,1.599200E+3,1.788150E-6,2.384200E-7,1.803975E-6,7.594643E+0
2.933561E+1,1.608900E+3,1.579530E-6,-5.662480E-7,1.677961E-6,-1.972232E+1
2.953567E+1,1.618500E+3,2.056370E-6,-1.221900E-6,2.392007E-6,-3.071888E+1
2.973564E+1,1.641900E+3,2.145780E-6,-2.324600E-6,3.163564E-6,-4.729067E+1
2.993464E+1,1.651800E+3,1.937170E-6,-2.145780E-6,2.890848E-6,-4.792487E+1
3.013464E+1,1.675100E+3,1.907360E-6,-1.639140E-6,2.514916E-6,-4.067498E+1
3.033469E+1,1.684300E+3,1.937170E-6,-1.311310E-6,2.339265E-6,-3.409488E+1
3.053565E+1,1.695400E+3,3.337870E-6,-1.490120E-6,3.655384E-6,-2.405734E+1
3.073464E+1,1.717000E+3,4.440580E-6,-1.788150E-6,4.787090E-6,-2.193385E+1
3.093464E+1,1.727600E+3,3.755110E-6,-2.503410E-6,4.513082E-6,-3.369010E+1
3.113462E+1,1.747000E+3,2.056370E-6,-2.741830E-6,3.427286E-6,-5.313014E+1
3.133565E+1,1.758100E+3,1.430520E-6,-2.086180E-6,2.529532E-6,-5.556108E+1
3.153464E+1,1.777300E+3,7.152590E-7,1.490130E-7,7.306164E-7,1.176834E+1
3.173464E+1,1.788600E+3,1.221900E-6,1.013290E-6,1.587387E-6,3.966804E+1
3.193464E+1,1.798000E+3,2.294790E-6,1.311310E-6,2.643028E-6,2.974491E+1
3.213464E+1,1.821100E+3,3.963740E-6,1.609330E-6,4.277988E-6,2.209779E+1
3.233461E+1,1.831300E+3,3.606100E-6,1.370910E-6,3.857895E-6,2.081501E+1
3.253564E+1,1.851600E+3,3.188860E-6,8.046660E-7,3.288817E-6,1.416217E+1
3.273464E+1,1.861300E+3,3.188860E-6,5.960500E-7,3.244087E-6,1.058735E+1
3.293564E+1,1.882000E+3,3.844530E-6,1.460320E-6,4.112535E-6,2.079896E+1
3.313462E+1,1.894200E+3,4.172350E-6,1.490120E-6,4.430458E-6,1.965376E+1
3.333561E+1,1.903100E+3,4.500180E-6,2.264990E-6,5.038035E-6,2.671661E+1
3.353466E+1,1.924200E+3,4.917410E-6,1.817950E-6,5.242696E-6,2.028918E+1
3.373564E+1,1.944600E+3,4.887610E-6,6.556550E-7,4.931391E-6,7.640407E+0
3.393461E+1,1.954000E+3,3.963740E-6,2.682230E-7,3.972805E-6,3.871256E+0
3.413464E+1,1.974900E+3,2.384200E-6,5.662480E-7,2.450520E-6,1.336023E+1
3.433568E+1,1.984000E+3,2.175580E-6,8.046660E-7,2.319620E-6,2.029756E+1
3.453564E+1,1.994400E+3,1.817950E-6,5.960500E-7,1.913170E-6,1.815273E+1
3.473565E+1,2.017000E+3,2.145780E-6,-3.278270E-7,2.170678E-6,-8.686342E+0
3.493565E+1,2.026700E+3,2.563010E-6,-1.192100E-6,2.826681E-6,-2.494395E+1
3.513564E+1,2.050400E+3,3.665700E-6,-2.145780E-6,4.247556E-6,-3.034330E+1
3.533493E+1,2.059400E+3,4.082950E-6,-1.758340E-6,4.445474E-6,-2.329934E+1
3.553565E+1,2.072400E+3,4.738600E-6,-1.490120E-6,4.967372E-6,-1.745649E+1
3.573464E+1,2.092700E+3,6.616140E-6,-9.536820E-7,6.684521E-6,-8.202390E+0
3.593464E+1,2.106000E+3,5.662470E-6,-5.960500E-7,5.693755E-6,-6.009011E+0
3.613464E+1,2.117000E+3,4.529980E-6,-1.788150E-7,4.533508E-6,-2.260502E+0
3.633565E+1,2.138500E+3,2.622620E-6,1.192100E-6,2.880840E-6,2.444396E+1
3.653465E+1,2.149800E+3,2.473610E-6,1.460320E-6,2.872504E-6,3.055590E+1
3.673464E+1,2.159100E+3,1.668940E-6,1.847750E-6,2.489888E-6,4.791076E+1
3.693464E+1,2.182000E+3,2.682220E-6,5.066430E-7,2.729650E-6,1.069654E+1
3.713464E+1,2.192100E+3,2.771630E-6,7.450620E-7,2.870026E-6,1.504640E+1
3.733460E+1,2.214000E+3,2.682220E-6,8.642710E-7,2.818026E-6,1.786010E+1
3.753469E+1,2.224900E+3,2.622620E-6,1.221900E-6,2.893298E-6,2.498120E+1
3.773567E+1,2.244400E+3,2.324600E-6,1.877550E-6,2.988136E-6,3.892737E+1
3.793565E+1,2.254700E+3,2.264990E-6,2.175580E-6,3.140594E-6,4.384652E+1
3.813564E+1,2.266500E+3,2.712030E-6,2.235190E-6,3.514425E-6,3.949453E+1
3.833464E+1,2.287600E+3,4.291560E-6,1.341110E-6,4.496228E-6,1.735399E+1
3.853465E+1,2.296600E+3,5.364450E-6,6.556550E-7,5.404369E-6,6.968257E+0
3.873465E+1,2.320200E+3,5.692270E-6,-7.748640E-7,5.744767E-6,-7.751779E+0
3.893465E+1,2.329800E+3,6.198910E-6,-9.238760E-7,6.267378E-6,-8.476878E+0
3.913565E+1,2.339500E+3,6.765160E-6,-4.768410E-7,6.781944E-6,-4.031814E+0
3.933564E+1,2.362900E+3,6.437330E-6,-6.556550E-7,6.470634E-6,-5.815636E+0
3.953464E+1,2.372000E+3,5.036620E-6,-5.364450E-7,5.065108E-6,-6.079592E+0
3.973464E+1,2.396200E+3,4.112750E-6,-3.278270E-7,4.125795E-6,-4.557407E+0
3.993460E+1,2.405400E+3,3.904130E-6,-3.278270E-7,3.917870E-6,-4.799826E+0
4.013465E+1,2.418300E+3,3.814730E-6,2.980250E-8,3.814846E-6,4.476130E-1
4.033465E+1,2.438200E+3,3.337870E-6,8.940730E-7,3.455538E-6,1.499509E+1
4.053464E+1,2.449000E+3,4.261760E-6,6.258520E-7,4.307469E-6,8.354340E+0
4.073461E+1,2.468300E+3,5.632670E-6,9.536820E-7,5.712835E-6,9.609762E+0
4.093568E+1,2.479400E+3,6.079700E-6,1.430520E-6,6.245730E-6,1.324054E+1
4.113464E+1,2.489300E+3,5.662470E-6,1.043090E-6,5.757743E-6,1.043751E+1
4.133568E+1,2.511800E+3,4.589590E-6,-1.490130E-7,4.592008E-6,-1.859604E+0
4.153464E+1,2.522400E+3,4.440580E-6,-5.960510E-8,4.440980E-6,-7.690247E-1
4.173465E+1,2.544100E+3,4.470380E-6,-6.258520E-7,4.513977E-6,-7.969595E+0
4.193464E+1,2.555400E+3,5.245240E-6,-5.960500E-7,5.278998E-6,-6.483074E+0
4.213460E+1,2.574600E+3,4.947210E-6,5.066430E-7,4.973085E-6,5.847267E+0
4.233463E+1,2.585400E+3,4.261760E-6,-2.086170E-7,4.266863E-6,-2.802443E+0
4.253460E+1,2.597400E+3,3.606100E-6,-1.072890E-6,3.762320E-6,-1.656884E+1
4.273460E+1,2.618000E+3,3.457080E-6,-5.960500E-7,3.508087E-6,-9.782435E+0
4.293460E+1,2.627200E+3,3.010050E-6,2.980250E-8,3.010198E-6,5.672669E-1
4.313464E+1,2.648300E+3,3.993540E-6,-1.192100E-7,3.995319E-6,-1.709812E+0
4.333565E+1,2.657200E+3,4.619390E-6,-3.874320E-7,4.635609E-6,-4.794223E+0
4.353464E+1,2.678300E+3,5.662470E-6,-6.556550E-7,5.700303E-6,-6.604841E+0
4.373465E+1,2.690100E+3,5.930690E-6,-2.384200E-7,5.935480E-6,-2.302111E+0
4.393460E+1,2.711200E+3,6.407530E-6,1.788150E-7,6.410025E-6,1.598539E+0
4.413563E+1,2.720300E+3,6.526740E-6,1.788150E-7,6.529189E-6,1.569357E+0
4.433565E+1,2.741500E+3,6.496940E-6,-2.086170E-7,6.500288E-6,-1.839138E+0
4.453569E+1,2.750500E+3,6.645950E-6,-6.556550E-7,6.678213E-6,-5.634273E+0
4.473467E+1,2.761300E+3,7.033380E-6,-5.066430E-7,7.051604E-6,-4.120132E+0
4.493465E+1,2.780600E+3,6.198910E-6,-5.960500E-7,6.227500E-6,-5.492333E+0
4.513464E+1,2.791900E+3,5.543260E-6,-7.450620E-7,5.593107E-6,-7.655169E+0
4.533465E+1,2.813500E+3,5.126030E-6,-8.940730E-7,5.203417E-6,-9.893899E+0
4.553561E+1,2.824000E+3,5.066420E-6,-1.311310E-6,5.233368E-6,-1.451107E+1
4.573564E+1,2.834600E+3,5.990300E-6,-2.264990E-6,6.404208E-6,-2.071209E+1
4.593564E+1,2.856100E+3,6.943970E-6,-1.758340E-6,7.163133E-6,-1.420966E+1
4.613458E+1,2.867300E+3,6.765160E-6,-1.460320E-6,6.920977E-6,-1.218091E+1
4.633461E+1,2.888400E+3,6.973770E-6,-8.940730E-7,7.030849E-6,-7.305759E+0
4.653465E+1,2.899600E+3,7.122780E-6,-1.251700E-6,7.231926E-6,-9.966932E+0
4.673565E+1,2.918700E+3,6.586340E-6,-1.192100E-6,6.693353E-6,-1.025923E+1
4.693564E+1,2.929800E+3,6.556540E-6,-1.490120E-6,6.723740E-6,-1.280424E+1
4.713465E+1,2.948900E+3,7.331400E-6,-1.132500E-6,7.418354E-6,-8.781219E+0
4.733462E+1,2.960000E+3,7.241990E-6,-9.536820E-7,7.304514E-6,-7.501990E+0
4.753461E+1,2.979700E+3,5.781680E-6,-5.066430E-7,5.803836E-6,-5.007981E+0
4.773567E+1,2.990400E+3,5.632670E-6,-1.490130E-7,5.634641E-6,-1.515414E+0
4.793564E+1,3.010700E+3,6.020100E-6,8.344690E-7,6.077659E-6,7.891700E+0
4.813465E+1,3.020800E+3,5.811480E-6,4.172340E-7,5.826438E-6,4.106493E+0
4.833565E+1,3.041400E+3,6.556540E-6,5.960500E-7,6.583577E-6,5.194437E+0
4.853461E+1,3.051000E+3,6.914170E-6,1.281510E-6,7.031928E-6,1.050036E+1
4.873566E+1,3.072100E+3,7.927480E-6,1.490120E-6,8.066312E-6,1.064561E+1
4.893464E+1,3.081000E+3,8.106290E-6,1.311310E-6,8.211667E-6,9.188825E+0
4.913464E+1,3.091300E+3,8.672530E-6,1.668940E-6,8.831655E-6,1.089283E+1
4.933464E+1,3.114100E+3,9.149370E-6,1.430520E-6,9.260527E-6,8.886350E+0
4.953565E+1,3.123600E+3,9.864630E-6,1.549730E-6,9.985619E-6,8.928175E+0
4.973465E+1,3.144000E+3,1.144420E-5,6.556550E-7,1.146297E-5,3.278975E+0
4.993464E+1,3.154100E+3,1.168260E-5,5.960510E-8,1.168275E-5,2.923229E-1
5.013464E+1,3.165100E+3,1.102690E-5,-1.192100E-7,1.102754E-5,-6.193911E-1
5.033464E+1,3.187300E+3,9.208980E-6,-5.960510E-8,9.209173E-6,-3.708416E-1
5.053466E+1,3.198100E+3,8.046690E-6,4.470370E-7,8.059098E-6,3.179821E+0
5.073464E+1,3.219600E+3,6.854560E-6,1.072890E-6,6.938017E-6,8.895876E+0
5.093464E+1,3.230900E+3,7.331400E-6,8.344690E-7,7.378737E-6,6.493531E+0
5.113464E+1,3.243200E+3,7.838070E-6,5.662480E-7,7.858497E-6,4.132057E+0
5.133465E+1,3.263200E+3,8.136090E-6,-2.086170E-7,8.138764E-6,-1.468796E+0
5.153565E+1,3.273200E+3,7.331400E-6,-8.940730E-7,7.385715E-6,-6.952956E+0
5.173464E+1,3.293800E+3,6.258520E-6,-9.536820E-7,6.330765E-6,-8.664160E+0
5.193565E+1,3.303100E+3,5.990300E-6,-6.258520E-7,6.022905E-6,-5.964485E+0
5.213564E+1,3.326100E+3,6.526740E-6,1.490130E-7,6.528441E-6,1.307902E+0
5.233461E+1,3.336300E+3,7.510210E-6,2.384200E-7,7.513994E-6,1.818308E+0
5.253464E+1,3.356500E+3,9.357990E-6,1.490130E-7,9.359176E-6,9.122787E-1
5.273465E+1,3.366200E+3,9.238780E-6,9.536820E-7,9.287872E-6,5.893538E+0
5.293465E+1,3.375800E+3,9.477200E-6,1.102690E-6,9.541134E-6,6.636631E+0
5.313463E+1,3.396200E+3,1.034150E-5,1.758340E-6,1.048992E-5,9.649580E+0
5.333464E+1,3.408400E+3,1.117590E-5,1.370910E-6,1.125967E-5,6.993343E+0
5.353465E+1,3.429300E+3,1.159320E-5,4.172340E-7,1.160071E-5,2.061160E+0
5.373566E+1,3.438600E+3,1.135470E-5,7.450620E-7,1.137912E-5,3.754199E+0
5.393565E+1,3.459300E+3,1.218920E-5,1.281510E-6,1.225638E-5,6.001736E+0
5.413463E+1,3.469000E+3,1.233820E-5,1.102690E-6,1.238738E-5,5.107072E+0
5.433464E+1,3.489300E+3,1.129510E-5,3.874320E-7,1.130174E-5,1.964526E+0
5.453461E+1,3.501500E+3,1.052030E-5,3.278270E-7,1.052541E-5,1.784838E+0
5.473461E+1,3.512700E+3,1.019250E-5,2.980250E-8,1.019254E-5,1.675303E-1
5.493464E+1,3.532100E+3,1.022230E-5,3.874320E-7,1.022964E-5,2.170509E+0
5.513565E+1,3.543300E+3,9.626210E-6,1.192100E-7,9.626948E-6,7.095088E-1
5.533465E+1,3.555700E+3,9.357990E-6,-8.940740E-8,9.358417E-6,-5.473944E-1
