Sample Name, AUS25x23_12G
Freq, 12, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 96 deg; output = 5 V; sens. = 50 uV; tc = 300 ms; 12dB/oct
Time,Field,X,Y,R,theta
s,Oe,V,V,V,deg
3.260429E+0,-3.783000E+2,-1.111630E-5,1.061710E-7,1.111681E-5,1.794528E+2,
3.459904E+0,-3.587000E+2,-1.134730E-5,1.136220E-7,1.134787E-5,1.794263E+2,
3.660370E+0,-3.488000E+2,-1.133050E-5,1.136220E-7,1.133096E-5,1.794820E+2,
3.860823E+0,-3.409000E+2,-1.130630E-5,4.656640E-8,1.130640E-5,1.797640E+2,
4.061272E+0,-3.409000E+2,-1.130630E-5,4.656640E-8,1.142920E-5,-1.799720E+2,
4.259757E+0,-3.137000E+2,-1.166210E-5,1.154840E-7,1.166267E-5,1.794326E+2,
4.460220E+0,-2.914000E+2,-1.153360E-5,1.229350E-7,1.153426E-5,1.793893E+2,
4.660641E+0,-2.831000E+2,-1.134730E-5,1.620510E-7,1.134846E-5,1.791818E+2,
4.860196E+0,-2.726000E+2,-1.125040E-5,1.881280E-7,1.125197E-5,1.790420E+2,
5.059601E+0,-2.509000E+2,-1.140880E-5,4.097840E-8,1.140887E-5,1.797942E+2,
5.261051E+0,-2.380000E+2,-1.124300E-5,1.862660E-8,1.124302E-5,1.799051E+2,
5.460519E+0,-2.175000E+2,-1.077550E-5,6.705570E-8,1.077571E-5,1.796435E+2,
5.660999E+0,-2.070000E+2,-1.077550E-5,6.705570E-8,1.063789E-5,1.795786E+2,
5.860476E+0,-1.870000E+2,-1.033030E-5,-3.352780E-8,1.033035E-5,-1.798140E+2,
6.060963E+0,-1.759000E+2,-1.019800E-5,-1.639140E-7,1.019932E-5,-1.790792E+2,
6.260425E+0,-1.567000E+2,-1.009560E-5,-6.333040E-8,1.009580E-5,-1.796406E+2,
6.260425E+0,-1.567000E+2,-1.009560E-5,-6.333040E-8,1.018138E-5,1.797694E+2,
6.660380E+0,-1.354000E+2,-1.014220E-5,7.450630E-8,1.014247E-5,1.795791E+2,
6.859834E+0,-1.128000E+2,-9.859040E-6,2.011670E-7,9.861092E-6,1.788311E+2,
7.060251E+0,-1.023000E+2,-9.801300E-6,1.806770E-7,9.802965E-6,1.789439E+2,
7.259751E+0,-8.080000E+1,-9.471610E-6,-1.080340E-7,9.472226E-6,-1.793465E+2,
7.460202E+0,-6.980000E+1,-9.223880E-6,-1.657760E-7,9.225370E-6,-1.789704E+2,
7.659778E+0,-5.770000E+1,-9.033890E-6,-1.546000E-7,9.035213E-6,-1.790196E+2,
7.860208E+0,-3.740000E+1,-8.182660E-6,-1.657760E-7,8.184339E-6,-1.788394E+2,
8.059641E+0,-2.770000E+1,-7.670430E-6,-1.117590E-7,7.671244E-6,-1.791653E+2,
8.261137E+0,-6.900000E+0,-6.562130E-6,0.000000E+0,6.562130E-6,1.800000E+2,
8.461546E+0,2.200000E+0,-5.381210E-6,-1.732270E-7,5.383997E-6,-1.781562E+2,
8.660993E+0,1.430000E+1,-4.334400E-6,-2.756730E-7,4.343158E-6,-1.763608E+2,
8.861484E+0,3.540000E+1,-1.329940E-6,-3.408660E-7,1.372928E-6,-1.656244E+2,
9.060961E+0,4.720000E+1,1.043090E-7,-3.613550E-7,3.761088E-7,-7.389865E+1,
9.260388E+0,6.860000E+1,2.598400E-6,-1.639140E-7,2.603565E-6,-3.609588E+0,
9.459937E+0,8.070000E+1,3.702950E-6,-2.253810E-7,3.709803E-6,-3.483026E+0,
9.660368E+0,9.020000E+1,4.630560E-6,-2.235180E-7,4.635951E-6,-2.763533E+0,
9.860866E+0,1.137000E+2,6.157930E-6,-1.136220E-7,6.158978E-6,-1.057063E+0,
9.860866E+0,1.137000E+2,6.157930E-6,-1.136220E-7,6.602035E-6,-8.891136E-1,
1.026068E+1,1.348000E+2,7.048280E-6,-1.341110E-7,7.049556E-6,-1.090063E+0,
1.046018E+1,1.560000E+2,7.582860E-6,-2.514590E-7,7.587028E-6,-1.899318E+0,
1.066064E+1,1.672000E+2,7.985220E-6,-2.142050E-7,7.988093E-6,-1.536601E+0,
1.086112E+1,1.864000E+2,8.115600E-6,-2.309690E-7,8.118886E-6,-1.630191E+0,
1.105961E+1,1.976000E+2,8.059720E-6,-2.756730E-7,8.064433E-6,-1.958969E+0,
1.126013E+1,2.168000E+2,8.072760E-6,-1.546000E-7,8.074240E-6,-1.097127E+0,
1.146156E+1,2.278000E+2,8.253440E-6,-3.725320E-9,8.253441E-6,-2.586135E-2,
1.166100E+1,2.473000E+2,8.788020E-6,1.266610E-7,8.788933E-6,8.257421E-1,
1.186045E+1,2.602000E+2,9.087900E-6,1.974410E-7,9.090045E-6,1.244595E+0,
1.206086E+1,2.794000E+2,9.581500E-6,1.732270E-7,9.583066E-6,1.035756E+0,
1.226042E+1,2.904000E+2,9.851590E-6,1.415620E-7,9.852607E-6,8.232526E-1,
1.245990E+1,2.994000E+2,1.015890E-5,8.940740E-8,1.015929E-5,5.042411E-1,
1.266134E+1,3.227000E+2,1.047000E-5,1.806770E-7,1.047156E-5,9.886344E-1,
1.285979E+1,3.324000E+2,1.052030E-5,1.415620E-7,1.052125E-5,7.709301E-1,
1.285979E+1,3.324000E+2,1.052030E-5,1.415620E-7,1.060865E-5,-7.243335E-1,
1.326073E+1,3.658000E+2,1.064690E-5,-2.514590E-7,1.064987E-5,-1.352963E+0,
1.346121E+1,3.777000E+2,1.063580E-5,-2.104800E-7,1.063788E-5,-1.133722E+0,
1.365961E+1,3.990000E+2,1.062640E-5,5.960510E-8,1.062657E-5,3.213774E-1,
1.386004E+1,4.114000E+2,1.064510E-5,3.539050E-8,1.064516E-5,1.904838E-1,
1.406155E+1,4.204000E+2,1.055190E-5,5.401690E-8,1.055204E-5,2.933039E-1,
1.426008E+1,4.415000E+2,1.036750E-5,1.043090E-7,1.036802E-5,5.764421E-1,
1.446048E+1,4.512000E+2,1.042710E-5,1.844030E-7,1.042873E-5,1.013169E+0,
1.465996E+1,4.716000E+2,1.073820E-5,1.061710E-7,1.073872E-5,5.664778E-1,
1.486141E+1,4.818000E+2,1.078850E-5,1.918530E-7,1.079021E-5,1.018789E+0,
1.506089E+1,5.020000E+2,1.085000E-5,3.147890E-7,1.085457E-5,1.661845E+0,
1.526039E+1,5.127000E+2,1.087420E-5,3.017500E-7,1.087839E-5,1.589502E+0,
1.545986E+1,5.326000E+2,1.074750E-5,-3.539050E-8,1.074756E-5,-1.886689E-1,
1.566137E+1,5.457000E+2,1.065440E-5,-1.043090E-7,1.065491E-5,-5.609208E-1,
1.586083E+1,5.660000E+2,1.052770E-5,-7.078100E-8,1.052794E-5,-3.852115E-1,
1.606019E+1,5.766000E+2,1.044020E-5,2.421450E-8,1.044023E-5,1.328889E-1,
1.626076E+1,5.964000E+2,1.033770E-5,1.527380E-7,1.033883E-5,8.464752E-1,
1.646016E+1,6.076000E+2,1.021670E-5,1.434250E-7,1.021771E-5,8.042820E-1,
1.665969E+1,6.180000E+2,1.019990E-5,2.086170E-7,1.020203E-5,1.171699E+0,
1.686107E+1,6.403000E+2,1.026510E-5,5.215430E-8,1.026523E-5,2.911024E-1,
1.706056E+1,6.515000E+2,1.028740E-5,7.450630E-8,1.028767E-5,4.149564E-1,
1.726003E+1,6.715000E+2,1.058170E-5,1.899910E-7,1.058341E-5,1.028617E+0,
1.746154E+1,6.820000E+2,1.060780E-5,9.313270E-8,1.060821E-5,5.030236E-1,
1.766099E+1,7.026000E+2,1.049230E-5,5.587960E-8,1.049245E-5,3.051414E-1,
1.786037E+1,7.127000E+2,1.053700E-5,8.195680E-8,1.053732E-5,4.456377E-1,
1.805991E+1,7.339000E+2,1.054450E-5,1.173470E-7,1.054515E-5,6.376035E-1,
1.826136E+1,7.434000E+2,1.070650E-5,5.774220E-8,1.070666E-5,3.090041E-1,
1.846086E+1,7.650000E+2,1.079220E-5,2.011670E-7,1.079407E-5,1.067872E+0,
1.866128E+1,7.775000E+2,1.074940E-5,1.117590E-7,1.074998E-5,5.956694E-1,
1.886078E+1,7.984000E+2,1.068050E-5,-1.210730E-7,1.068119E-5,-6.494710E-1,
1.906020E+1,8.082000E+2,1.071770E-5,-9.313280E-9,1.071770E-5,-4.978788E-2,
1.926067E+1,8.182000E+2,1.057430E-5,1.732270E-7,1.057572E-5,9.385291E-1,
1.946015E+1,8.423000E+2,1.041780E-5,3.315530E-7,1.042307E-5,1.822859E+0,
1.966062E+1,8.525000E+2,1.042160E-5,3.092010E-7,1.042619E-5,1.699424E+0,
1.986001E+1,8.639000E+2,1.038800E-5,3.948830E-7,1.039550E-5,2.176958E+0,
2.006050E+1,8.860000E+2,1.030610E-5,2.048920E-7,1.030814E-5,1.138928E+0,
2.006050E+1,8.860000E+2,1.030610E-5,2.048920E-7,1.024186E-5,1.354757E+0,
2.046148E+1,9.201000E+2,1.042900E-5,2.551840E-7,1.043212E-5,1.401673E+0,
2.065993E+1,9.312000E+2,1.052210E-5,2.551840E-7,1.052519E-5,1.389276E+0,
2.086140E+1,9.421000E+2,1.085000E-5,1.732270E-7,1.085138E-5,9.146851E-1,
2.106082E+1,9.650000E+2,1.129330E-5,1.024460E-7,1.129376E-5,5.197385E-1,
2.126034E+1,9.766000E+2,1.143110E-5,9.499540E-8,1.143149E-5,4.761318E-1,
2.146076E+1,9.969000E+2,1.155030E-5,2.458710E-7,1.155292E-5,1.219470E+0,
2.166023E+1,1.008000E+3,1.148510E-5,3.017500E-7,1.148906E-5,1.504996E+0,
2.186068E+1,1.028700E+3,1.141060E-5,2.626350E-7,1.141362E-5,1.318530E+0,
2.206120E+1,1.039300E+3,1.151310E-5,2.253810E-7,1.151531E-5,1.121482E+0,
2.225966E+1,1.060400E+3,1.144040E-5,3.203770E-7,1.144489E-5,1.604092E+0,
2.246010E+1,1.070300E+3,1.140500E-5,1.974410E-7,1.140671E-5,9.917936E-1,
2.266154E+1,1.092000E+3,1.134920E-5,5.215430E-8,1.134932E-5,2.632961E-1,
2.286103E+1,1.101400E+3,1.131940E-5,7.823160E-8,1.131967E-5,3.959812E-1,
2.306052E+1,1.123300E+3,1.137710E-5,3.948830E-7,1.138395E-5,1.987857E+0,
2.326097E+1,1.132600E+3,1.153540E-5,4.563500E-7,1.154442E-5,2.265487E+0,
2.346041E+1,1.154300E+3,1.175330E-5,5.178190E-7,1.176470E-5,2.522668E+0,
2.366089E+1,1.163600E+3,1.182410E-5,4.097840E-7,1.183120E-5,1.984887E+0,
2.386034E+1,1.185200E+3,1.189860E-5,4.097840E-7,1.190012E-5,9.147931E-1,
2.405985E+1,1.195000E+3,1.187810E-5,2.067550E-7,1.187990E-5,9.972128E-1,
2.426132E+1,1.206600E+3,1.187630E-5,2.551840E-7,1.187904E-5,1.230915E+0,
2.445972E+1,1.228600E+3,1.174590E-5,1.490130E-7,1.174685E-5,7.268373E-1,
2.466124E+1,1.240000E+3,1.156890E-5,2.533220E-7,1.157167E-5,1.254394E+0,
2.485968E+1,1.262600E+3,1.182970E-5,2.793990E-7,1.183300E-5,1.352985E+0,
2.506117E+1,1.273200E+3,1.196010E-5,2.440080E-7,1.196259E-5,1.168777E+0,
2.525964E+1,1.293500E+3,1.235680E-5,2.868490E-7,1.236013E-5,1.329817E+0,
2.546109E+1,1.304600E+3,1.233450E-5,3.669430E-7,1.233996E-5,1.704008E+0,
2.566053E+1,1.324300E+3,1.248350E-5,4.265480E-7,1.249079E-5,1.956975E+0,
2.586099E+1,1.335700E+3,1.242760E-5,3.781190E-7,1.243335E-5,1.742729E+0,
2.586099E+1,1.335700E+3,1.242760E-5,3.781190E-7,1.255753E-5,1.300411E+0,
2.626097E+1,1.368800E+3,1.288960E-5,3.911580E-8,1.288966E-5,1.738738E-1,
2.626097E+1,1.368800E+3,1.288960E-5,3.911580E-8,1.293271E-5,3.961048E-1,
2.666087E+1,1.391900E+3,1.310000E-5,1.601880E-7,1.310098E-5,7.005831E-1,
2.686135E+1,1.415000E+3,1.353590E-5,2.272440E-7,1.353781E-5,9.618052E-1,
2.706084E+1,1.425300E+3,1.360480E-5,3.017500E-7,1.360815E-5,1.270593E+0,
2.726129E+1,1.445500E+3,1.341860E-5,3.408660E-7,1.342293E-5,1.455143E+0,
2.746082E+1,1.455200E+3,1.338320E-5,3.725310E-7,1.338838E-5,1.594458E+0,
2.766015E+1,1.475800E+3,1.349860E-5,4.172340E-7,1.350505E-5,1.770416E+0,
2.785967E+1,1.484800E+3,1.355830E-5,3.203770E-7,1.356208E-5,1.353624E+0,
2.806009E+1,1.505700E+3,1.385260E-5,4.656640E-8,1.385268E-5,1.926027E-1,
2.825959E+1,1.517600E+3,1.383580E-5,1.862660E-9,1.383580E-5,7.713508E-3,
2.846104E+1,1.526900E+3,1.386370E-5,2.048920E-8,1.386372E-5,8.467753E-2,
2.866149E+1,1.547500E+3,1.388240E-5,7.078100E-8,1.388258E-5,2.921265E-1,
2.886001E+1,1.557200E+3,1.411520E-5,-3.352780E-8,1.411524E-5,-1.360943E-1,
2.906144E+1,1.580300E+3,1.446910E-5,-1.434250E-7,1.446981E-5,-5.679260E-1,
2.926088E+1,1.590400E+3,1.459020E-5,-2.048920E-8,1.459021E-5,-8.046113E-2,
2.946038E+1,1.610600E+3,1.505210E-5,-6.146770E-8,1.505223E-5,-2.339753E-1,
2.965988E+1,1.620200E+3,1.516570E-5,-2.048920E-8,1.516571E-5,-7.740783E-2,
2.986034E+1,1.641000E+3,1.553270E-5,4.656640E-8,1.553277E-5,1.717699E-1,
3.006079E+1,1.651100E+3,1.557930E-5,2.216560E-7,1.558088E-5,8.151263E-1,
3.026027E+1,1.665100E+3,1.552340E-5,3.948830E-7,1.552842E-5,1.457171E+0,
3.046067E+1,1.684600E+3,1.580090E-5,3.110640E-7,1.580396E-5,1.127806E+0,
3.066021E+1,1.694900E+3,1.605610E-5,2.048920E-7,1.605741E-5,7.311122E-1,
3.085959E+1,1.714200E+3,1.641190E-5,3.166520E-8,1.641193E-5,1.105466E-1,
3.106118E+1,1.725400E+3,1.634110E-5,1.117590E-7,1.634148E-5,3.918475E-1,
3.126155E+1,1.744700E+3,1.620140E-5,9.313270E-8,1.620167E-5,3.293575E-1,
3.146003E+1,1.755600E+3,1.637090E-5,8.009420E-8,1.637110E-5,2.803159E-1,
3.166054E+1,1.775400E+3,1.645470E-5,1.396990E-7,1.645529E-5,4.864246E-1,
3.185998E+1,1.785700E+3,1.651620E-5,2.086170E-7,1.651752E-5,7.236676E-1,
3.206046E+1,1.805800E+3,1.658880E-5,3.390030E-7,1.659226E-5,1.170714E+0,
3.225999E+1,1.815500E+3,1.670800E-5,2.756730E-7,1.671027E-5,9.452637E-1,
3.246134E+1,1.837900E+3,1.685710E-5,1.993040E-7,1.685828E-5,6.773850E-1,
3.265984E+1,1.848400E+3,1.684590E-5,9.127010E-8,1.684615E-5,3.104221E-1,
3.286030E+1,1.860300E+3,1.687010E-5,-5.774220E-8,1.687020E-5,-1.961086E-1,
3.306076E+1,1.881400E+3,1.712710E-5,-9.685800E-8,1.712737E-5,-3.240184E-1,
3.326019E+1,1.881400E+3,1.712710E-5,-9.685800E-8,1.730997E-5,-3.206004E-1,
3.345967E+1,1.893200E+3,1.730970E-5,-9.685800E-8,1.731919E-5,-2.711325E-1,
3.366015E+1,1.926300E+3,1.708430E-5,3.054760E-7,1.708703E-5,1.024369E+0,
3.386059E+1,1.935700E+3,1.706190E-5,3.986080E-7,1.706656E-5,1.338327E+0,
3.406102E+1,1.947000E+3,1.695950E-5,1.993040E-7,1.696067E-5,6.732954E-1,
3.426053E+1,1.968300E+3,1.665590E-5,8.754480E-8,1.665613E-5,3.011486E-1,
3.446098E+1,1.979100E+3,1.633370E-5,8.381950E-8,1.633392E-5,2.940217E-1,
3.446098E+1,1.979100E+3,1.633370E-5,8.381950E-8,1.558129E-5,2.808262E-1,
3.466045E+1,2.001100E+3,1.558110E-5,7.636890E-8,1.504655E-5,1.489493E-1,
3.506138E+1,2.031300E+3,1.413940E-5,1.490130E-7,1.414019E-5,6.038092E-1,
3.526088E+1,2.043700E+3,1.350050E-5,2.682230E-7,1.350316E-5,1.138182E+0,
3.546133E+1,2.054900E+3,1.297710E-5,2.160680E-7,1.297890E-5,9.538834E-1,
3.566083E+1,2.074300E+3,1.158570E-5,2.700850E-7,1.158885E-5,1.335433E+0,
3.586024E+1,2.085400E+3,1.044950E-5,3.147890E-7,1.045424E-5,1.725502E+0,
3.606078E+1,2.104800E+3,8.400590E-6,1.285230E-7,8.401573E-6,8.765160E-1,
3.626122E+1,2.115600E+3,7.538150E-6,1.303860E-8,7.538161E-6,9.910336E-2,
3.646066E+1,2.135400E+3,5.509730E-6,-2.868490E-7,5.517192E-6,-2.980257E+0,
3.666015E+1,2.148600E+3,4.319500E-6,-2.551840E-7,4.327031E-6,-3.380945E+0,
3.685960E+1,2.157600E+3,3.267090E-6,-3.334150E-7,3.284059E-6,-5.827010E+0,
3.706004E+1,2.178400E+3,6.109510E-7,-2.384200E-7,6.558241E-7,-2.131792E+1,
3.706004E+1,2.178400E+3,6.109510E-7,-2.384200E-7,8.176853E-7,-1.660271E+2,
3.746105E+1,2.208200E+3,-3.214940E-6,-3.036130E-7,3.229245E-6,-1.746051E+2,
3.766147E+1,2.217100E+3,-4.587720E-6,-2.700850E-7,4.595663E-6,-1.766308E+2,
3.786096E+1,2.241000E+3,-7.443160E-6,-3.594920E-7,7.451836E-6,-1.772349E+2,
3.806141E+1,2.250000E+3,-8.503030E-6,-3.222390E-7,8.509134E-6,-1.778297E+2,
3.826091E+1,2.270700E+3,-1.036380E-5,-4.582130E-7,1.037392E-5,-1.774684E+2,
3.846130E+1,2.280300E+3,-1.116100E-5,-5.662480E-7,1.117535E-5,-1.770956E+2,
3.865981E+1,2.300900E+3,-1.244810E-5,-6.500670E-7,1.246506E-5,-1.770106E+2,
3.886022E+1,2.310100E+3,-1.342040E-5,-6.649680E-7,1.343686E-5,-1.771634E+2,
3.906068E+1,2.324200E+3,-1.388790E-5,-6.146770E-7,1.390150E-5,-1.774658E+2,
3.926018E+1,2.343700E+3,-1.489380E-5,-7.581000E-7,1.491308E-5,-1.770861E+2,
3.946061E+1,2.356700E+3,-1.537630E-5,-6.277150E-7,1.538911E-5,-1.776623E+2,
3.966109E+1,2.376500E+3,-1.611760E-5,-4.451740E-7,1.612375E-5,-1.784179E+2,
3.986153E+1,2.387500E+3,-1.653300E-5,-4.265480E-7,1.653850E-5,-1.785221E+2,
4.006100E+1,2.406800E+3,-1.736000E-5,-2.980250E-7,1.736256E-5,-1.790165E+2,
4.026048E+1,2.418000E+3,-1.753510E-5,-3.483160E-7,1.753856E-5,-1.788620E+2,
4.046098E+1,2.430700E+3,-1.788710E-5,-2.216560E-7,1.788847E-5,-1.792900E+2,
4.066146E+1,2.450200E+3,-1.800070E-5,-3.296900E-7,1.800372E-5,-1.789507E+2,
4.086093E+1,2.460700E+3,-1.803800E-5,-4.656630E-7,1.804401E-5,-1.785212E+2,
4.106141E+1,2.482400E+3,-1.804540E-5,-4.153720E-7,1.805018E-5,-1.786814E+2,
4.106141E+1,2.482400E+3,-1.804540E-5,-4.153720E-7,1.803258E-5,-1.785499E+2,
4.146132E+1,2.505800E+3,-1.807520E-5,-5.066430E-7,1.808230E-5,-1.783944E+2,
4.165975E+1,2.526100E+3,-1.827640E-5,-7.543750E-7,1.829196E-5,-1.776364E+2,
4.186119E+1,2.538900E+3,-1.846270E-5,-7.469240E-7,1.847780E-5,-1.776833E+2,
4.205971E+1,2.547800E+3,-1.832480E-5,-1.022600E-6,1.835331E-5,-1.768060E+2,
4.226017E+1,2.571800E+3,-1.827270E-5,-9.946600E-7,1.829975E-5,-1.768842E+2,
4.245970E+1,2.580700E+3,-1.806030E-5,-1.169750E-6,1.809814E-5,-1.762942E+2,
4.266109E+1,2.604300E+3,-1.792250E-5,-6.649680E-7,1.793483E-5,-1.778752E+2,
4.286052E+1,2.613400E+3,-1.769900E-5,-5.085060E-7,1.770630E-5,-1.783543E+2,
4.306099E+1,2.623500E+3,-1.769900E-5,-5.085060E-7,1.748691E-5,-1.785107E+2,
4.326152E+1,2.646400E+3,-1.735070E-5,-2.812610E-7,1.735298E-5,-1.790713E+2,
4.345995E+1,2.655600E+3,-1.719050E-5,-4.824290E-7,1.719727E-5,-1.783925E+2,
4.366140E+1,2.676200E+3,-1.687010E-5,-3.352780E-7,1.687343E-5,-1.788615E+2,
4.385984E+1,2.686100E+3,-1.685330E-5,-2.514590E-7,1.685518E-5,-1.791452E+2,
4.406132E+1,2.686100E+3,-1.685330E-5,-2.514590E-7,1.663523E-5,-1.788195E+2,
4.426084E+1,2.718500E+3,-1.622190E-5,-4.656630E-7,1.622858E-5,-1.783557E+2,
4.446024E+1,2.729800E+3,-1.611390E-5,-3.427290E-7,1.611754E-5,-1.787816E+2,
4.466076E+1,2.751500E+3,-1.560720E-5,-3.725310E-8,1.560724E-5,-1.798632E+2,
4.486128E+1,2.762200E+3,-1.548610E-5,5.960510E-8,1.548621E-5,1.797795E+2,
4.506067E+1,2.772700E+3,-1.536880E-5,-1.862660E-8,1.536881E-5,-1.799306E+2,
4.526017E+1,2.794400E+3,-1.519370E-5,-3.520420E-7,1.519778E-5,-1.786727E+2,
4.546061E+1,2.805700E+3,-1.519920E-5,-4.041960E-7,1.520457E-5,-1.784767E+2,
4.566006E+1,2.825300E+3,-1.502790E-5,-8.065290E-7,1.504953E-5,-1.769280E+2,
4.586151E+1,2.836100E+3,-1.489190E-5,-9.182880E-7,1.492019E-5,-1.764714E+2,
4.605998E+1,2.858800E+3,-1.469450E-5,-9.071120E-7,1.472247E-5,-1.764675E+2,
4.626146E+1,2.869300E+3,-1.452680E-5,-8.512320E-7,1.455172E-5,-1.766465E+2,
4.645993E+1,2.889400E+3,-1.441510E-5,-7.450620E-7,1.443434E-5,-1.770412E+2,
4.645993E+1,2.889400E+3,-1.441510E-5,-7.450620E-7,1.420648E-5,-1.773773E+2,
4.685988E+1,2.908200E+3,-1.425120E-5,-4.451740E-7,1.425815E-5,-1.782108E+2,
4.706128E+1,2.929000E+3,-1.425120E-5,-4.451740E-7,1.414628E-5,-1.775927E+2,
4.725982E+1,2.938100E+3,-1.391960E-5,-6.035010E-7,1.393268E-5,-1.775174E+2,
4.746129E+1,2.962000E+3,-1.373330E-5,-4.526250E-7,1.374076E-5,-1.781123E+2,
4.765974E+1,2.971000E+3,-1.352290E-5,-4.917420E-7,1.353184E-5,-1.779174E+2,
4.786118E+1,2.991700E+3,-1.339810E-5,-3.278270E-7,1.340211E-5,-1.785984E+2,
4.806060E+1,3.001300E+3,-1.327510E-5,-2.700850E-7,1.327785E-5,-1.788345E+2,
4.826020E+1,3.021700E+3,-1.310000E-5,-1.601880E-7,1.310098E-5,-1.792994E+2,
4.846056E+1,3.031000E+3,-1.305910E-5,-1.546000E-7,1.306002E-5,-1.793217E+2,
4.866107E+1,3.051900E+3,-1.295290E-5,-4.228220E-7,1.295980E-5,-1.781304E+2,
4.886147E+1,3.061600E+3,-1.291190E-5,-5.569350E-7,1.292391E-5,-1.775302E+2,
4.906100E+1,3.075700E+3,-1.296970E-5,-6.072260E-7,1.298391E-5,-1.773194E+2,
4.926045E+1,3.095100E+3,-1.280760E-5,-7.562380E-7,1.282991E-5,-1.766208E+2,
4.945991E+1,3.106200E+3,-1.275920E-5,-6.761440E-7,1.277710E-5,-1.769666E+2,
4.966137E+1,3.125800E+3,-1.273120E-5,-6.090890E-7,1.274576E-5,-1.772609E+2,
4.986081E+1,3.136000E+3,-1.251520E-5,-6.128140E-7,1.253019E-5,-1.771967E+2,
5.006033E+1,3.155300E+3,-1.222830E-5,-5.103680E-7,1.223895E-5,-1.776101E+2,
5.025982E+1,3.166500E+3,-1.214260E-5,-3.818440E-7,1.214860E-5,-1.781988E+2,
5.046129E+1,3.186100E+3,-1.226000E-5,-1.080340E-7,1.226048E-5,-1.794951E+2,
5.065968E+1,3.196800E+3,-1.219670E-5,-9.313270E-8,1.219706E-5,-1.795625E+2,
5.086120E+1,3.219700E+3,-1.229910E-5,-2.030290E-7,1.230078E-5,-1.790543E+2,
5.105968E+1,3.230000E+3,-1.214640E-5,-2.514590E-7,1.214900E-5,-1.788140E+2,
5.126108E+1,3.238800E+3,-1.159870E-5,-3.781190E-7,1.160486E-5,-1.781328E+2,
5.146152E+1,3.263000E+3,-1.133980E-5,-2.682230E-7,1.134297E-5,-1.786450E+2,
5.166006E+1,3.272000E+3,-1.113500E-5,-2.998880E-7,1.113904E-5,-1.784573E+2,
5.186048E+1,3.295400E+3,-1.117970E-5,-3.688060E-7,1.118578E-5,-1.781106E+2,
5.206099E+1,3.305000E+3,-1.101760E-5,-4.023330E-7,1.102494E-5,-1.779086E+2,
5.226137E+1,3.314600E+3,-1.093560E-5,-4.582130E-7,1.094520E-5,-1.776007E+2,
5.246085E+1,3.334700E+3,-1.060040E-5,-4.507620E-7,1.060998E-5,-1.775651E+2,
5.266037E+1,3.344800E+3,-1.047180E-5,-4.507620E-7,1.048150E-5,-1.775352E+2,
5.286083E+1,3.364600E+3,-1.033220E-5,-1.918530E-7,1.033398E-5,-1.789362E+2,
5.306035E+1,3.375500E+3,-1.012170E-5,-1.098970E-7,1.012230E-5,-1.793779E+2,
5.326078E+1,3.395000E+3,-9.942860E-6,-1.769520E-7,9.944434E-6,-1.789804E+2,
5.346024E+1,3.406300E+3,-9.834820E-6,-2.738110E-7,9.838631E-6,-1.784052E+2,
5.365970E+1,3.425600E+3,-9.518170E-6,-3.781190E-7,9.525678E-6,-1.777251E+2,
5.386015E+1,3.437000E+3,-9.406420E-6,-4.097840E-7,9.415342E-6,-1.775055E+2,
