Sample Name, AUS25x23_34G
Freq, 34, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 96 deg; output = 5 V; sens. = 50 uV; tc = 300 ms; 12dB/oct
Time,Field,X,Y,R,theta
s,Oe,V,V,V,deg
1.570393E+1,5.072000E+2,-1.152980E-6,-1.247980E-7,1.159714E-6,-1.738224E+2,
1.590441E+1,5.277000E+2,-1.048680E-6,-2.328320E-7,1.074216E-6,-1.674820E+2,
1.610389E+1,5.378000E+2,-1.059850E-6,-2.924370E-7,1.099455E-6,-1.645746E+2,
1.630436E+1,5.490000E+2,-1.057990E-6,-2.589090E-7,1.089209E-6,-1.662490E+2,
1.650391E+1,5.705000E+2,-1.270330E-6,-1.918530E-7,1.284736E-6,-1.714117E+2,
1.670329E+1,5.820000E+2,-1.264740E-6,-9.499540E-8,1.268303E-6,-1.757045E+2,
1.690380E+1,6.016000E+2,-1.013290E-6,1.061710E-7,1.018837E-6,1.740185E+2,
1.690380E+1,6.016000E+2,-1.013290E-6,1.061710E-7,9.574845E-7,1.692365E+2,
1.730369E+1,6.327000E+2,-7.376110E-7,9.127010E-8,7.432363E-7,1.729462E+2,
1.750414E+1,6.460000E+2,-7.376110E-7,9.127010E-8,7.635744E-7,1.731350E+2,
1.770366E+1,6.559000E+2,-6.761440E-7,9.127010E-8,6.761543E-7,1.796843E+2,
1.790506E+1,6.791000E+2,-7.394740E-7,-3.352780E-8,7.402337E-7,-1.774040E+2,
1.810459E+1,6.898000E+2,-7.320230E-7,-8.009420E-8,7.363917E-7,-1.737558E+2,
1.830505E+1,7.105000E+2,-7.860400E-7,-5.587960E-9,7.860599E-7,-1.795927E+2,
1.850344E+1,7.209000E+2,-6.351660E-7,-7.636890E-8,6.397406E-7,-1.731440E+2,
1.870421E+1,7.419000E+2,-7.078090E-7,1.154840E-7,7.171681E-7,1.707334E+2,
1.890442E+1,7.516000E+2,-6.500670E-7,1.862660E-8,6.503338E-7,1.783587E+2,
1.910392E+1,7.734000E+2,-5.736980E-7,-2.980250E-8,5.744716E-7,-1.770263E+2,
1.930337E+1,7.827000E+2,-5.532090E-7,-5.587960E-9,5.532372E-7,-1.794213E+2,
1.950484E+1,8.045000E+2,-5.532090E-7,-5.587960E-9,5.476337E-7,1.796102E+2,
1.970327E+1,8.138000E+2,-5.438960E-7,-2.607710E-8,5.445208E-7,-1.772551E+2,
1.990471E+1,8.355000E+2,-6.016380E-7,9.499540E-8,6.090915E-7,1.710274E+2,
2.010418E+1,8.448000E+2,-6.202640E-7,1.508750E-7,6.383500E-7,1.663287E+2,
2.030366E+1,8.661000E+2,-5.457590E-7,2.849870E-7,6.156870E-7,1.524271E+2,
2.050312E+1,8.760000E+2,-6.202640E-7,3.036130E-7,6.905855E-7,1.539187E+2,
2.070357E+1,8.969000E+2,-6.817320E-7,1.061710E-7,6.899499E-7,1.711480E+2,
2.090409E+1,9.072000E+2,-7.431990E-7,1.061710E-7,7.507443E-7,1.718699E+2,
2.110356E+1,9.185000E+2,-7.636880E-7,6.333040E-8,7.663094E-7,1.752595E+2,
2.130505E+1,9.386000E+2,-8.344690E-7,6.333040E-8,8.368687E-7,1.756600E+2,
2.150440E+1,9.591000E+2,-5.066430E-7,3.539050E-8,5.078776E-7,1.760042E+2,
2.170397E+1,9.708000E+2,-4.805660E-7,1.024460E-7,4.913643E-7,1.679660E+2,
2.190442E+1,9.811000E+2,-4.824290E-7,1.080340E-7,4.943775E-7,1.673776E+2,
2.210392E+1,1.004500E+3,-5.383080E-7,2.756730E-7,6.047901E-7,1.528826E+2,
2.230333E+1,1.015600E+3,-5.047800E-7,2.011670E-7,5.433885E-7,1.582715E+2,
2.250480E+1,1.037800E+3,-6.668310E-7,-9.313280E-9,6.668960E-7,-1.791998E+2,
2.270328E+1,1.049400E+3,-7.860400E-7,-2.048920E-8,7.863070E-7,-1.785068E+2,
2.290375E+1,1.058700E+3,-7.841770E-7,-7.078100E-8,7.873649E-7,-1.748424E+2,
2.310417E+1,1.080300E+3,-7.879030E-7,-2.551840E-7,8.281968E-7,-1.620540E+2,
2.330369E+1,1.089500E+3,-6.463420E-7,-2.142050E-7,6.809124E-7,-1.616642E+2,
2.350411E+1,1.111200E+3,-5.811490E-7,1.266610E-7,5.947917E-7,1.677047E+2,
2.370367E+1,1.120600E+3,-7.022210E-7,3.725320E-9,7.022309E-7,1.796960E+2,
2.390510E+1,1.142400E+3,-8.046660E-7,-1.899910E-7,8.267914E-7,-1.667151E+2,
2.410453E+1,1.152100E+3,-7.897650E-7,-2.570470E-7,8.305431E-7,-1.619713E+2,
2.430497E+1,1.173500E+3,-5.438960E-7,-1.844030E-7,5.743060E-7,-1.612712E+2,
2.450346E+1,1.173500E+3,-5.438960E-7,-1.844030E-7,4.329221E-7,-1.465834E+2,
2.470491E+1,1.208100E+3,-2.421460E-7,-2.943000E-7,3.811131E-7,-1.294471E+2,
2.490440E+1,1.217700E+3,-2.961620E-7,-2.030290E-7,3.590720E-7,-1.455681E+2,
2.510416E+1,1.232200E+3,-4.153720E-7,-9.127010E-8,4.252812E-7,-1.676073E+2,
2.530334E+1,1.251800E+3,-5.047800E-7,-1.862660E-9,5.047834E-7,-1.797886E+2,
2.550479E+1,1.265500E+3,-5.234070E-7,-3.725320E-9,5.234203E-7,-1.795922E+2,
2.570427E+1,1.276600E+3,-5.718360E-7,5.587960E-9,5.718633E-7,1.794401E+2,
2.590369E+1,1.298900E+3,-5.271320E-7,-5.960510E-8,5.304912E-7,-1.735487E+2,
2.610318E+1,1.310300E+3,-5.457590E-7,3.166520E-8,5.466768E-7,1.766794E+2,
2.630466E+1,1.330200E+3,-5.047800E-7,2.793980E-8,5.055526E-7,1.768319E+2,
2.650406E+1,1.341400E+3,-5.085060E-7,-1.117590E-8,5.086288E-7,-1.787410E+2,
2.670363E+1,1.361400E+3,-6.090890E-7,3.911580E-8,6.103437E-7,1.763255E+2,
2.690400E+1,1.372000E+3,-5.476210E-7,-4.470370E-8,5.494426E-7,-1.753332E+2,
2.710345E+1,1.372000E+3,-5.476210E-7,-4.470370E-8,5.570219E-7,-1.752045E+2,
2.730397E+1,1.407800E+3,-5.476210E-7,-3.352780E-8,5.486464E-7,-1.764965E+2,
2.750443E+1,1.418200E+3,-4.991930E-7,-8.009420E-8,5.055776E-7,-1.708847E+2,
2.770488E+1,1.438800E+3,-4.917420E-7,-1.378370E-7,5.106949E-7,-1.643416E+2,
2.790433E+1,1.448500E+3,-4.861540E-7,-6.146770E-8,4.900245E-7,-1.727940E+2,
2.810385E+1,1.461000E+3,-4.004710E-7,-1.098970E-7,4.152763E-7,-1.646547E+2,
2.830431E+1,1.481600E+3,-3.017500E-7,-6.146770E-8,3.079470E-7,-1.684862E+2,
2.850381E+1,1.490600E+3,-3.818440E-7,-1.490130E-8,3.821346E-7,-1.777652E+2,
2.870325E+1,1.514700E+3,-3.408660E-7,-5.587960E-8,3.454159E-7,-1.706901E+2,
2.890472E+1,1.526400E+3,-3.315530E-7,-3.725310E-8,3.336393E-7,-1.735892E+2,
2.910315E+1,1.536500E+3,-3.501790E-7,-5.960510E-8,3.552156E-7,-1.703401E+2,
2.930365E+1,1.556400E+3,-4.488990E-7,-8.009420E-8,4.559884E-7,-1.698835E+2,
2.950410E+1,1.567100E+3,-5.196820E-7,-2.980250E-8,5.205358E-7,-1.767178E+2,
2.970454E+1,1.589400E+3,-4.507620E-7,-1.210730E-7,4.667387E-7,-1.649654E+2,
2.990400E+1,1.599300E+3,-5.196820E-7,-3.352780E-8,5.207624E-7,-1.763086E+2,
3.010344E+1,1.619600E+3,-4.619380E-7,-6.333040E-8,4.662590E-7,-1.721936E+2,
3.030394E+1,1.630000E+3,-5.494840E-7,-2.421450E-8,5.500173E-7,-1.774767E+2,
3.050442E+1,1.640800E+3,-4.787030E-7,-9.685800E-8,4.884036E-7,-1.685615E+2,
3.070384E+1,1.660800E+3,-4.712510E-7,-2.980250E-8,4.721924E-7,-1.763814E+2,
3.090336E+1,1.680100E+3,-4.190970E-7,-6.519300E-8,4.241373E-7,-1.711582E+2,
3.110378E+1,1.691300E+3,-4.731140E-7,0.000000E+0,4.731140E-7,1.800000E+2,
3.130425E+1,1.700800E+3,-4.712510E-7,-1.490130E-8,4.714865E-7,-1.781889E+2,
3.150372E+1,1.723500E+3,-4.768410E-7,3.725320E-9,4.768556E-7,1.795524E+2,
3.170323E+1,1.733800E+3,-5.550720E-7,-3.725310E-8,5.563207E-7,-1.761604E+2,
3.190369E+1,1.745500E+3,-5.364450E-7,-9.127010E-8,5.441539E-7,-1.703442E+2,
3.210415E+1,1.766600E+3,-5.550720E-7,-1.024460E-7,5.644467E-7,-1.695430E+2,
3.230461E+1,1.778700E+3,-5.140940E-7,-8.568210E-8,5.211852E-7,-1.705377E+2,
3.250408E+1,1.799100E+3,-5.234070E-7,-4.842900E-8,5.256427E-7,-1.747137E+2,
3.270348E+1,1.811800E+3,-5.587970E-7,-3.911580E-8,5.601644E-7,-1.759958E+2,
3.290501E+1,1.821200E+3,-5.215440E-7,-8.940740E-8,5.291520E-7,-1.702724E+2,
3.310445E+1,1.844900E+3,-5.457590E-7,0.000000E+0,5.457590E-7,1.800000E+2,
3.330393E+1,1.856900E+3,-5.234070E-7,2.048920E-8,5.238079E-7,1.777583E+2,
3.350438E+1,1.866600E+3,-4.526250E-7,-3.539050E-8,4.540065E-7,-1.755292E+2,
3.370482E+1,1.887000E+3,-4.190970E-7,-1.490130E-8,4.193618E-7,-1.779637E+2,
3.390431E+1,1.897200E+3,-4.339980E-7,1.862660E-9,4.340020E-7,1.797541E+2,
3.390431E+1,1.897200E+3,-4.339980E-7,1.862660E-9,3.608077E-7,-1.591324E+2,
3.430423E+1,1.927900E+3,-3.874320E-7,-9.685800E-8,3.993558E-7,-1.659638E+2,
3.450376E+1,1.947500E+3,-4.041960E-7,-1.005830E-7,4.165229E-7,-1.660259E+2,
3.470418E+1,1.960500E+3,-4.041960E-7,-1.005830E-7,4.083969E-7,-1.662806E+2,
3.490462E+1,1.971700E+3,-4.619380E-7,-5.960510E-8,4.657676E-7,-1.726476E+2,
3.490462E+1,1.971700E+3,-4.619380E-7,-5.960510E-8,5.946073E-7,-1.778457E+2,
3.530354E+1,2.004400E+3,-7.413360E-7,-3.352780E-8,7.420938E-7,-1.774105E+2,
3.550402E+1,2.025900E+3,-6.184020E-7,-1.005830E-7,6.265285E-7,-1.707618E+2,
3.570347E+1,2.036700E+3,-6.500670E-7,-1.490130E-8,6.502378E-7,-1.786869E+2,
3.590397E+1,2.047000E+3,-5.755610E-7,-7.450640E-9,5.756092E-7,-1.792584E+2,
3.610447E+1,2.068800E+3,-5.550720E-7,5.960510E-8,5.582631E-7,1.738709E+2,
3.630492E+1,2.080000E+3,-4.898790E-7,-7.450640E-9,4.899357E-7,-1.791287E+2,
3.650336E+1,2.099400E+3,-5.681100E-7,5.587960E-9,5.681375E-7,1.794365E+2,
3.670383E+1,2.110000E+3,-4.917420E-7,-5.401690E-8,4.946999E-7,-1.737313E+2,
3.690330E+1,2.131400E+3,-5.196820E-7,-6.333040E-8,5.235266E-7,-1.730520E+2,
3.710474E+1,2.142700E+3,-6.016380E-7,-6.705570E-8,6.053633E-7,-1.736403E+2,
3.730324E+1,2.154700E+3,-5.438960E-7,-1.080340E-7,5.545216E-7,-1.687656E+2,
3.750371E+1,2.175700E+3,-6.053630E-7,-9.685800E-8,6.130627E-7,-1.709097E+2,
3.770411E+1,2.184600E+3,-5.159560E-7,-1.657760E-7,5.419338E-7,-1.621879E+2,
3.790460E+1,2.195100E+3,-5.122310E-7,-7.450630E-8,5.176213E-7,-1.717241E+2,
3.810408E+1,2.217700E+3,-4.693880E-7,-6.519300E-8,4.738937E-7,-1.720928E+2,
3.830358E+1,2.227300E+3,-5.383080E-7,-8.568210E-8,5.450843E-7,-1.709561E+2,
3.850500E+1,2.247500E+3,-4.917420E-7,-2.197930E-7,5.386271E-7,-1.559169E+2,
3.870448E+1,2.257700E+3,-4.768410E-7,-1.937160E-7,5.146875E-7,-1.578906E+2,
3.890391E+1,2.277300E+3,-5.010550E-7,-9.685800E-8,5.103309E-7,-1.690592E+2,
3.910439E+1,2.288300E+3,-5.271320E-7,-4.097840E-8,5.287224E-7,-1.755549E+2,
3.930489E+1,2.307500E+3,-4.321350E-7,1.303860E-8,4.323317E-7,1.782718E+2,
3.950430E+1,2.318700E+3,-4.284100E-7,1.098970E-7,4.422810E-7,1.656125E+2,
3.970381E+1,2.340000E+3,-4.190970E-7,1.005830E-7,4.309980E-7,1.665043E+2,
3.990429E+1,2.350500E+3,-5.103680E-7,1.266610E-7,5.258503E-7,1.660622E+2,
4.010473E+1,2.361000E+3,-4.805660E-7,2.793980E-8,4.813775E-7,1.766726E+2,
4.030315E+1,2.382700E+3,-4.768410E-7,3.725320E-9,4.768556E-7,1.795524E+2,
4.050466E+1,2.393900E+3,-4.395860E-7,-3.725310E-8,4.411617E-7,-1.751560E+2,
4.070409E+1,2.413000E+3,-6.482040E-7,8.009420E-8,6.531336E-7,1.729561E+2,
4.090356E+1,2.423800E+3,-7.133970E-7,1.005830E-7,7.204528E-7,1.719747E+2,
4.110404E+1,2.443500E+3,-7.413360E-7,1.061710E-7,7.489001E-7,1.718498E+2,
4.130455E+1,2.453800E+3,-6.482040E-7,5.029160E-8,6.501520E-7,1.755635E+2,
4.150400E+1,2.462900E+3,-5.736980E-7,-1.303860E-8,5.738461E-7,-1.786980E+2,
4.170445E+1,2.462900E+3,-5.736980E-7,-1.303860E-8,5.598019E-7,-1.765664E+2,
4.190392E+1,2.495800E+3,-4.898790E-7,-5.215430E-8,4.926474E-7,-1.739230E+2,
4.210338E+1,2.517000E+3,-4.470370E-7,-2.793980E-8,4.479093E-7,-1.764237E+2,
4.230385E+1,2.526000E+3,-5.755610E-7,4.842900E-8,5.775949E-7,1.751903E+2,
4.250430E+1,2.550300E+3,-5.587970E-7,-6.705570E-8,5.628060E-7,-1.731572E+2,
4.270482E+1,2.559400E+3,-6.184020E-7,-6.519300E-8,6.218289E-7,-1.739820E+2,
4.290325E+1,2.580500E+3,-6.686930E-7,-5.401690E-8,6.708712E-7,-1.753817E+2,
4.310471E+1,2.589400E+3,-5.029180E-7,-8.940740E-8,5.108035E-7,-1.699194E+2,
4.330322E+1,2.603000E+3,-4.172340E-7,-6.519300E-8,4.222965E-7,-1.711193E+2,
4.350366E+1,2.622500E+3,-3.688060E-7,-8.754480E-8,3.790540E-7,-1.666466E+2,
4.370508E+1,2.635200E+3,-3.501790E-7,-7.823160E-8,3.588113E-7,-1.674067E+2,
4.390357E+1,2.646300E+3,-3.892950E-7,1.862660E-9,3.892995E-7,1.797259E+2,
4.410408E+1,2.667200E+3,-3.371410E-7,1.229350E-7,3.588552E-7,1.599661E+2,
4.430451E+1,2.678400E+3,-4.209600E-7,2.160680E-7,4.731730E-7,1.528297E+2,
4.450395E+1,2.700000E+3,-4.488990E-7,2.216560E-7,5.006413E-7,1.537209E+2,
4.450395E+1,2.700000E+3,-4.488990E-7,2.216560E-7,5.631516E-7,1.541130E+2,
4.490490E+1,2.721100E+3,-4.246850E-7,2.924370E-7,5.156324E-7,1.454488E+2,
4.510438E+1,2.742800E+3,-4.898790E-7,3.986080E-7,6.315614E-7,1.408652E+2,
4.530481E+1,2.753900E+3,-5.625220E-7,2.849870E-7,6.305938E-7,1.531321E+2,
4.550428E+1,2.773200E+3,-6.239900E-7,1.639140E-7,6.451599E-7,1.652817E+2,
4.570484E+1,2.784100E+3,-5.140940E-7,-5.215430E-8,5.167327E-7,-1.742072E+2,
4.590321E+1,2.796000E+3,-5.010550E-7,-2.346940E-7,5.532968E-7,-1.549016E+2,
4.610468E+1,2.819700E+3,-5.755610E-7,-2.495960E-7,6.273505E-7,-1.565557E+2,
4.630318E+1,2.829100E+3,-5.494840E-7,-3.129260E-7,6.323412E-7,-1.503389E+2,
4.650464E+1,2.850000E+3,-5.159560E-7,-1.937160E-7,5.511229E-7,-1.594213E+2,
4.670413E+1,2.862300E+3,-5.159560E-7,-1.080340E-7,5.271451E-7,-1.681739E+2,
4.690357E+1,2.871300E+3,-5.997750E-7,-3.352780E-8,6.007114E-7,-1.768005E+2,
4.710501E+1,2.892200E+3,-5.401710E-7,-1.695020E-7,5.661410E-7,-1.625785E+2,
4.730346E+1,2.901800E+3,-5.848740E-7,-1.396990E-7,6.013264E-7,-1.665664E+2,
4.750392E+1,2.922000E+3,-5.923250E-7,-4.842900E-8,5.943015E-7,-1.753258E+2,
4.770439E+1,2.931900E+3,-6.761440E-7,3.166520E-8,6.768851E-7,1.773187E+2,
4.790486E+1,2.951900E+3,-6.109510E-7,-2.235190E-8,6.113597E-7,-1.779047E+2,
4.810437E+1,2.962500E+3,-6.426160E-7,3.166520E-8,6.433957E-7,1.771790E+2,
4.830378E+1,2.982200E+3,-6.724190E-7,1.527380E-7,6.895478E-7,1.672026E+2,
4.850426E+1,2.995100E+3,-5.979130E-7,1.285230E-7,6.115702E-7,1.678687E+2,
4.870474E+1,3.006400E+3,-6.109510E-7,1.527380E-7,6.297539E-7,1.659637E+2,
4.890319E+1,3.027800E+3,-5.718360E-7,-2.607710E-8,5.724303E-7,-1.773890E+2,
4.910367E+1,3.039200E+3,-6.407540E-7,3.725310E-8,6.418360E-7,1.766726E+2,
4.930420E+1,3.060900E+3,-5.513470E-7,-1.862660E-9,5.513501E-7,-1.798064E+2,
4.950462E+1,3.071600E+3,-5.941870E-7,5.029160E-8,5.963115E-7,1.751621E+2,
4.970406E+1,3.091000E+3,-5.550720E-7,6.146770E-8,5.584650E-7,1.736809E+2,
4.990351E+1,3.102100E+3,-5.923250E-7,6.891830E-8,5.963209E-7,1.733634E+2,
5.010400E+1,3.121300E+3,-6.351660E-7,3.539050E-8,6.361512E-7,1.768109E+2,
5.030443E+1,3.132600E+3,-6.500670E-7,2.421450E-8,6.505178E-7,1.778668E+2,
5.050390E+1,3.147900E+3,-7.022210E-7,2.421450E-8,7.113538E-7,1.708090E+2,
5.070439E+1,3.156900E+3,-6.426160E-7,1.490130E-8,6.427887E-7,1.786716E+2,
5.090484E+1,3.178100E+3,-6.388910E-7,-7.450640E-9,6.389344E-7,-1.793319E+2,
5.110436E+1,3.187000E+3,-6.202640E-7,-3.352780E-8,6.211695E-7,-1.769059E+2,
5.130381E+1,3.210900E+3,-6.742810E-7,3.725320E-9,6.742913E-7,1.796835E+2,
5.150422E+1,3.220000E+3,-6.500670E-7,-8.381950E-8,6.554486E-7,-1.726528E+2,
5.170470E+1,3.230400E+3,-6.258520E-7,-1.508750E-7,6.437810E-7,-1.664462E+2,
5.190314E+1,3.253000E+3,-6.891820E-7,-1.452870E-7,7.043296E-7,-1.680957E+2,
5.210361E+1,3.262500E+3,-6.668310E-7,-1.639140E-7,6.866814E-7,-1.661899E+2,
5.230511E+1,3.285900E+3,-8.046660E-7,-1.247980E-7,8.142861E-7,-1.711841E+2,
5.250356E+1,3.294900E+3,-7.748640E-7,-1.750900E-7,7.943996E-7,-1.672672E+2,
5.270411E+1,3.307700E+3,-7.133970E-7,-2.738110E-7,7.641386E-7,-1.590026E+2,
5.290454E+1,3.327700E+3,-7.487870E-7,-2.663600E-7,7.947513E-7,-1.604184E+2,
5.310396E+1,3.339900E+3,-7.599630E-7,-1.527380E-7,7.751598E-7,-1.686360E+2,
5.330346E+1,3.351200E+3,-7.972160E-7,-2.421450E-8,7.975837E-7,-1.782602E+2,
