Sample Name, AUS25x23_26G
Freq, 26, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 96 deg; output = 5 V; sens. = 50 uV; tc = 300 ms; 12dB/oct
Time,Field,X,Y,R,theta
s,Oe,V,V,V,deg
1.629214E+1,5.795000E+2,-3.373260E-6,-2.943000E-7,3.386074E-6,-1.750139E+2,
1.649167E+1,5.896000E+2,-3.187000E-6,-3.222390E-7,3.203249E-6,-1.742264E+2,
1.669211E+1,6.131000E+2,-2.991420E-6,-1.285230E-7,2.994180E-6,-1.775399E+2,
1.689155E+1,6.230000E+2,-2.788390E-6,-1.564630E-7,2.792776E-6,-1.767884E+2,
1.709104E+1,6.441000E+2,-2.784670E-6,-5.401690E-8,2.785194E-6,-1.788887E+2,
1.729250E+1,6.537000E+2,-2.732510E-6,-2.067550E-7,2.740321E-6,-1.756730E+2,
1.749194E+1,6.743000E+2,-2.915050E-6,-4.153720E-7,2.944495E-6,-1.718904E+2,
1.769239E+1,6.843000E+2,-2.842410E-6,-4.451740E-7,2.877060E-6,-1.710987E+2,
1.789087E+1,7.055000E+2,-2.641250E-6,-2.123420E-7,2.649772E-6,-1.754036E+2,
1.789087E+1,7.055000E+2,-2.641250E-6,-2.123420E-7,2.450127E-6,-1.748095E+2,
1.829082E+1,7.366000E+2,-2.298520E-6,-2.961620E-7,2.317522E-6,-1.726580E+2,
1.849128E+1,7.458000E+2,-2.300380E-6,-3.408660E-7,2.325497E-6,-1.715714E+2,
1.869274E+1,7.675000E+2,-2.291070E-6,-2.440080E-7,2.304027E-6,-1.739207E+2,
1.889218E+1,7.767000E+2,-2.289210E-6,-1.844030E-7,2.296625E-6,-1.753946E+2,
1.909167E+1,7.897000E+2,-2.272440E-6,-1.396990E-7,2.276730E-6,-1.764822E+2,
1.929113E+1,8.106000E+2,-2.272440E-6,-2.160680E-7,2.282689E-6,-1.745685E+2,
1.949262E+1,8.212000E+2,-2.337630E-6,-2.197930E-7,2.347940E-6,-1.746286E+2,
1.969111E+1,8.447000E+2,-2.298520E-6,-1.434250E-7,2.302990E-6,-1.764294E+2,
1.969111E+1,8.447000E+2,-2.298520E-6,-1.434250E-7,2.226632E-6,-1.772190E+2,
2.009196E+1,8.661000E+2,-2.184900E-6,-5.774220E-8,2.185663E-6,-1.784862E+2,
2.029248E+1,8.861000E+2,-2.106670E-6,-9.313280E-9,2.106691E-6,-1.797467E+2,
2.049192E+1,9.067000E+2,-2.063830E-6,-5.215430E-8,2.064489E-6,-1.785524E+2,
2.069240E+1,9.176000E+2,-1.991180E-6,-1.303860E-8,1.991223E-6,-1.796248E+2,
2.089186E+1,9.317000E+2,-2.037750E-6,1.098970E-7,2.040711E-6,1.769130E+2,
2.109132E+1,9.526000E+2,-2.007950E-6,1.713640E-7,2.015249E-6,1.751220E+2,
2.129178E+1,9.633000E+2,-1.912950E-6,6.146770E-8,1.913937E-6,1.781596E+2,
2.149129E+1,9.837000E+2,-1.950200E-6,-6.146770E-8,1.951168E-6,-1.781947E+2,
2.169270E+1,9.949000E+2,-1.942750E-6,-1.490130E-7,1.948456E-6,-1.756139E+2,
2.189223E+1,1.015600E+3,-1.987460E-6,-2.197930E-7,1.999577E-6,-1.736893E+2,
2.209271E+1,1.029400E+3,-2.056370E-6,-8.195680E-8,2.058003E-6,-1.777177E+2,
2.229215E+1,1.038900E+3,-1.998630E-6,-9.872060E-8,2.001067E-6,-1.771722E+2,
2.249161E+1,1.061000E+3,-1.998630E-6,3.725320E-9,1.998633E-6,1.798932E+2,
2.269205E+1,1.073400E+3,-1.993040E-6,-3.539050E-8,1.993354E-6,-1.789827E+2,
2.289255E+1,1.095300E+3,-2.020980E-6,-1.005830E-7,2.023481E-6,-1.771508E+2,
2.309198E+1,1.104600E+3,-1.970690E-6,-1.471500E-7,1.976176E-6,-1.757297E+2,
2.329244E+1,1.115800E+3,-1.996770E-6,-1.136220E-7,2.000000E-6,-1.767432E+2,
2.349095E+1,1.138600E+3,-2.067550E-6,-5.029160E-8,2.068162E-6,-1.786066E+2,
2.369136E+1,1.151100E+3,-1.929710E-6,-2.328320E-7,1.943706E-6,-1.731202E+2,
2.389181E+1,1.172800E+3,-1.788150E-6,-2.756730E-7,1.809275E-6,-1.712359E+2,
2.409233E+1,1.182300E+3,-1.821670E-6,-2.756730E-7,1.826068E-6,-1.760226E+2,
2.429178E+1,1.203700E+3,-1.814220E-6,-1.303860E-8,1.814267E-6,-1.795882E+2,
2.449123E+1,1.213600E+3,-1.793730E-6,-2.421450E-8,1.793893E-6,-1.792266E+2,
2.469270E+1,1.227100E+3,-1.851480E-6,-1.862660E-9,1.851481E-6,-1.799424E+2,
2.489114E+1,1.247000E+3,-1.734130E-6,-1.415620E-7,1.739898E-6,-1.753331E+2,
2.509265E+1,1.261300E+3,-1.788150E-6,-7.264360E-8,1.789625E-6,-1.776736E+2,
2.529110E+1,1.271700E+3,-1.722950E-6,-8.009420E-8,1.724811E-6,-1.773384E+2,
2.549157E+1,1.294800E+3,-1.743440E-6,-1.173470E-7,1.747385E-6,-1.761494E+2,
2.569107E+1,1.305900E+3,-1.823540E-6,-5.774220E-8,1.824454E-6,-1.781863E+2,
2.589150E+1,1.327800E+3,-1.812360E-6,-1.490130E-7,1.818476E-6,-1.752997E+2,
2.609192E+1,1.339400E+3,-2.007950E-6,-6.146770E-8,2.008891E-6,-1.782466E+2,
2.629145E+1,1.348800E+3,-1.885000E-6,-1.434250E-7,1.890449E-6,-1.756489E+2,
2.649089E+1,1.370500E+3,-1.825400E-6,-5.215430E-8,1.826145E-6,-1.783634E+2,
2.669239E+1,1.379700E+3,-1.927850E-6,3.725310E-8,1.928210E-6,1.788930E+2,
2.689081E+1,1.401300E+3,-1.993040E-6,2.197930E-7,2.005123E-6,1.737068E+2,
2.709230E+1,1.410300E+3,-1.942750E-6,3.464540E-7,1.973400E-6,1.698886E+2,
2.729177E+1,1.431600E+3,-1.853340E-6,1.490130E-7,1.859321E-6,1.754032E+2,
2.749125E+1,1.440800E+3,-1.870100E-6,1.378370E-7,1.875173E-6,1.757846E+2,
2.769267E+1,1.461500E+3,-1.687560E-6,3.166520E-8,1.687857E-6,1.789250E+2,
2.789115E+1,1.471200E+3,-1.795600E-6,8.195680E-8,1.797469E-6,1.773867E+2,
2.809163E+1,1.491400E+3,-1.838440E-6,5.029160E-8,1.839128E-6,1.784330E+2,
2.809163E+1,1.491400E+3,-1.838440E-6,5.029160E-8,2.015654E-6,1.763972E+2,
2.849255E+1,1.524500E+3,-2.147640E-6,6.705570E-8,2.148687E-6,1.782116E+2,
2.869200E+1,1.534100E+3,-2.231460E-6,4.656640E-8,2.231946E-6,1.788045E+2,
2.889247E+1,1.547100E+3,-2.298520E-6,7.823160E-8,2.299851E-6,1.780507E+2,
2.909197E+1,1.566500E+3,-2.376750E-6,5.029160E-8,2.377282E-6,1.787878E+2,
2.929138E+1,1.577600E+3,-2.490370E-6,1.136220E-7,2.492961E-6,1.773877E+2,
2.949086E+1,1.596600E+3,-2.676640E-6,-6.519300E-8,2.677434E-6,-1.786048E+2,
2.949086E+1,1.596600E+3,-2.676640E-6,-6.519300E-8,2.750783E-6,-1.771667E+2,
2.989183E+1,1.627000E+3,-2.542530E-6,-1.601880E-7,2.547571E-6,-1.763949E+2,
3.009221E+1,1.640200E+3,-2.652420E-6,-5.401690E-8,2.652970E-6,-1.788333E+2,
3.029172E+1,1.650400E+3,-2.605860E-6,-6.519300E-8,2.606675E-6,-1.785669E+2,
3.049126E+1,1.670600E+3,-2.667320E-6,-2.309690E-7,2.677301E-6,-1.750510E+2,
3.069269E+1,1.680400E+3,-2.620760E-6,-2.868490E-7,2.636411E-6,-1.737537E+2,
3.089211E+1,1.701200E+3,-2.644970E-6,-1.583260E-7,2.649704E-6,-1.765744E+2,
3.109258E+1,1.713600E+3,-2.698990E-6,-1.341110E-7,2.702320E-6,-1.771554E+2,
3.129109E+1,1.733700E+3,-2.777220E-6,-5.215430E-8,2.777710E-6,-1.789242E+2,
3.149150E+1,1.743600E+3,-2.803300E-6,-1.117590E-8,2.803322E-6,-1.797716E+2,
3.169201E+1,1.755700E+3,-2.779080E-6,-3.725310E-8,2.779330E-6,-1.792320E+2,
3.189146E+1,1.776500E+3,-2.799570E-6,6.519300E-8,2.800329E-6,1.786660E+2,
3.209091E+1,1.785400E+3,-2.840550E-6,1.527380E-7,2.844653E-6,1.769221E+2,
3.229141E+1,1.806700E+3,-2.870350E-6,1.322490E-7,2.873395E-6,1.773620E+2,
3.249186E+1,1.818700E+3,-2.851720E-6,1.862660E-9,2.851721E-6,1.799626E+2,
3.269229E+1,1.839600E+3,-3.006320E-6,4.097840E-8,3.006599E-6,1.792191E+2,
3.289176E+1,1.839600E+3,-3.006320E-6,4.097840E-8,2.984603E-6,-1.788199E+2,
3.309221E+1,1.860200E+3,-3.073380E-6,-2.421450E-8,3.073475E-6,-1.795486E+2,
3.329274E+1,1.881500E+3,-2.980250E-6,-9.313270E-8,2.981705E-6,-1.782101E+2,
3.349115E+1,1.892400E+3,-3.075240E-6,-4.284110E-8,3.075538E-6,-1.792019E+2,
3.369161E+1,1.914600E+3,-3.177690E-6,-1.247980E-7,3.180140E-6,-1.777510E+2,
3.389112E+1,1.924700E+3,-3.201900E-6,-1.583260E-7,3.205812E-6,-1.771692E+2,
3.409257E+1,1.935700E+3,-3.347190E-6,-6.705570E-8,3.347862E-6,-1.788523E+2,
3.429206E+1,1.957100E+3,-3.479440E-6,-2.607710E-8,3.479538E-6,-1.795706E+2,
3.449151E+1,1.968300E+3,-3.632170E-6,5.774220E-8,3.632629E-6,1.790892E+2,
3.469199E+1,1.987500E+3,-3.730890E-6,-8.009420E-8,3.731750E-6,-1.787702E+2,
3.489246E+1,1.998700E+3,-3.645210E-6,-1.750900E-7,3.649413E-6,-1.772500E+2,
3.509086E+1,2.018100E+3,-3.673150E-6,-2.384200E-7,3.680880E-6,-1.762862E+2,
3.529232E+1,2.028900E+3,-3.581880E-6,-2.868490E-7,3.593348E-6,-1.754213E+2,
3.549085E+1,2.049000E+3,-3.783050E-6,-4.079210E-7,3.804979E-6,-1.738457E+2,
3.569131E+1,2.059300E+3,-3.781180E-6,-4.731140E-7,3.810664E-6,-1.728680E+2,
3.589178E+1,2.079700E+3,-3.911580E-6,-3.520420E-7,3.927390E-6,-1.748572E+2,
3.609125E+1,2.089300E+3,-3.926490E-6,-3.464540E-7,3.941745E-6,-1.749576E+2,
3.629271E+1,2.101300E+3,-3.879920E-6,-3.762560E-7,3.898121E-6,-1.744611E+2,
3.649214E+1,2.122300E+3,-3.987950E-6,-1.937160E-7,3.992652E-6,-1.772190E+2,
3.669160E+1,2.131200E+3,-4.069910E-6,-8.940740E-8,4.070892E-6,-1.787415E+2,
3.689206E+1,2.152200E+3,-4.291560E-6,-3.352780E-8,4.291691E-6,-1.795524E+2,
3.689206E+1,2.152200E+3,-4.291560E-6,-3.352780E-8,4.317478E-6,-1.783931E+2,
3.729101E+1,2.185100E+3,-4.544880E-6,-1.136220E-7,4.546300E-6,-1.785679E+2,
3.749149E+1,2.193900E+3,-4.539300E-6,-1.713640E-7,4.542533E-6,-1.778380E+2,
3.769095E+1,2.204800E+3,-4.744190E-6,-7.078100E-8,4.744718E-6,-1.791452E+2,
3.789144E+1,2.226700E+3,-4.811240E-6,-2.793980E-8,4.811321E-6,-1.796673E+2,
3.809087E+1,2.236800E+3,-4.766540E-6,-5.401690E-8,4.766846E-6,-1.793507E+2,
3.829135E+1,2.259500E+3,-4.828010E-6,-3.352780E-8,4.828126E-6,-1.796021E+2,
3.849184E+1,2.269800E+3,-4.828010E-6,-3.352780E-8,4.964361E-6,1.792906E+2,
3.869228E+1,2.280000E+3,-4.984470E-6,7.823160E-8,4.985084E-6,1.791008E+2,
3.889273E+1,2.302000E+3,-4.841040E-6,-5.029160E-8,4.841301E-6,-1.794048E+2,
3.909119E+1,2.313300E+3,-4.829870E-6,-2.980250E-8,4.829962E-6,-1.796465E+2,
3.929266E+1,2.332700E+3,-4.438710E-6,-1.192100E-7,4.440311E-6,-1.784616E+2,
3.949215E+1,2.345800E+3,-4.306460E-6,-7.078100E-8,4.307042E-6,-1.790584E+2,
3.969158E+1,2.365200E+3,-3.412380E-6,-1.769520E-7,3.416965E-6,-1.770315E+2,
3.989203E+1,2.376600E+3,-2.903880E-6,-8.009420E-8,2.904984E-6,-1.784201E+2,
4.009152E+1,2.385900E+3,-2.251950E-6,-5.401690E-8,2.252598E-6,-1.786259E+2,
4.029101E+1,2.408800E+3,-6.798690E-7,2.607710E-8,6.803689E-7,1.778034E+2,
4.049245E+1,2.418900E+3,1.173470E-7,6.891830E-8,1.360884E-7,3.042586E+1,
4.069191E+1,2.430700E+3,9.369140E-7,7.823160E-8,9.401745E-7,4.773081E+0,
4.089138E+1,2.451800E+3,2.263130E-6,2.682230E-7,2.278969E-6,6.759086E+0,
4.109086E+1,2.463900E+3,2.853590E-6,2.719480E-7,2.866519E-6,5.443864E+0,
4.129132E+1,2.484300E+3,3.779320E-6,2.551840E-7,3.787925E-6,3.862813E+0,
4.149278E+1,2.496600E+3,4.200290E-6,2.179300E-7,4.205940E-6,2.970100E+0,
4.169220E+1,2.506300E+3,4.425670E-6,2.961620E-7,4.435568E-6,3.828476E+0,
4.189270E+1,2.506300E+3,4.425670E-6,2.961620E-7,4.870392E-6,2.630412E+0,
4.189270E+1,2.526700E+3,4.865260E-6,2.235180E-7,5.091035E-6,2.306529E+0,
4.229264E+1,2.560000E+3,5.425910E-6,2.272440E-7,5.430667E-6,2.398218E+0,
4.249211E+1,2.569400E+3,5.546990E-6,2.682230E-7,5.553471E-6,2.768364E+0,
4.269259E+1,2.589900E+3,5.768640E-6,2.142050E-7,5.772616E-6,2.126568E+0,
4.289107E+1,2.599900E+3,5.790990E-6,2.197930E-7,5.795160E-6,2.173578E+0,
4.309149E+1,2.613100E+3,5.887850E-6,2.179300E-7,5.891882E-6,2.119750E+0,
4.329198E+1,2.632400E+3,6.070390E-6,1.993040E-7,6.073661E-6,1.880469E+0,
4.329198E+1,2.632400E+3,6.070390E-6,1.993040E-7,6.147028E-6,2.066480E+0,
4.369190E+1,2.662800E+3,6.340470E-6,2.197930E-7,6.344278E-6,1.985369E+0,
4.389235E+1,2.675800E+3,6.347920E-6,2.775360E-7,6.353984E-6,2.503422E+0,
4.409087E+1,2.686100E+3,6.374000E-6,2.849870E-7,6.380368E-6,2.560038E+0,
4.429233E+1,2.707800E+3,6.442920E-6,2.663600E-7,6.448424E-6,2.367346E+0,
4.449175E+1,2.718800E+3,6.459680E-6,3.110640E-7,6.467165E-6,2.756932E+0,
4.469124E+1,2.740100E+3,6.690650E-6,2.160680E-7,6.694138E-6,1.849668E+0,
4.489268E+1,2.751200E+3,6.699960E-6,2.868490E-7,6.706098E-6,2.451538E+0,
4.509120E+1,2.760700E+3,6.774470E-6,2.738110E-7,6.780001E-6,2.314525E+0,
4.529158E+1,2.783500E+3,6.817310E-6,2.849870E-7,6.823264E-6,2.393767E+0,
4.549211E+1,2.793900E+3,6.802410E-6,3.334150E-7,6.810576E-6,2.806064E+0,
4.569161E+1,2.805800E+3,6.854560E-6,2.849870E-7,6.860482E-6,2.380773E+0,
4.589102E+1,2.827100E+3,6.904850E-6,3.222390E-7,6.912365E-6,2.671970E+0,
4.609244E+1,2.839000E+3,6.925340E-6,2.943000E-7,6.931590E-6,2.433384E+0,
4.629196E+1,2.860100E+3,6.914170E-6,2.253810E-7,6.917842E-6,1.867008E+0,
4.649244E+1,2.869000E+3,6.878780E-6,2.067550E-7,6.881887E-6,1.721617E+0,
4.669090E+1,2.890200E+3,6.785650E-6,2.011670E-7,6.788631E-6,1.698090E+0,
4.689241E+1,2.899200E+3,6.802410E-6,1.918530E-7,6.805115E-6,1.615524E+0,
4.709184E+1,2.910500E+3,6.808000E-6,1.918530E-7,6.810703E-6,1.614198E+0,
4.729131E+1,2.932300E+3,6.822900E-6,2.533220E-7,6.827601E-6,2.126313E+0,
4.749180E+1,2.942800E+3,6.919760E-6,2.495960E-7,6.924260E-6,2.065765E+0,
4.769224E+1,2.965300E+3,6.943970E-6,1.993040E-7,6.946830E-6,1.644037E+0,
4.789271E+1,2.975100E+3,6.929070E-6,2.384200E-7,6.933171E-6,1.970693E+0,
4.809219E+1,2.995300E+3,6.949560E-6,1.993040E-7,6.952417E-6,1.642715E+0,
4.829161E+1,3.005500E+3,6.902990E-6,2.123420E-7,6.906255E-6,1.761913E+0,
4.849108E+1,3.025300E+3,6.930930E-6,1.527380E-7,6.932613E-6,1.262432E+0,
4.869256E+1,3.036200E+3,6.847110E-6,2.458710E-7,6.851523E-6,2.056535E+0,
4.889104E+1,3.046500E+3,6.895540E-6,1.937160E-7,6.898260E-6,1.609184E+0,
4.909248E+1,3.066800E+3,6.802410E-6,2.644970E-7,6.807550E-6,2.226701E+0,
4.929194E+1,3.076500E+3,6.852700E-6,1.806770E-7,6.855081E-6,1.510300E+0,
4.949145E+1,3.097200E+3,6.914170E-6,1.341110E-7,6.915471E-6,1.111201E+0,
4.969086E+1,3.116400E+3,7.012890E-6,7.823160E-8,7.013326E-6,6.391309E-1,
4.989137E+1,3.127500E+3,6.971910E-6,1.620510E-7,6.973793E-6,1.331510E+0,
5.009182E+1,3.146800E+3,6.964460E-6,2.551840E-7,6.969134E-6,2.098430E+0,
5.029122E+1,3.157400E+3,6.964460E-6,2.551840E-7,6.940103E-6,2.630497E+0,
5.049173E+1,3.169400E+3,6.971910E-6,3.147890E-7,6.979013E-6,2.585208E+0,
5.069118E+1,3.190100E+3,7.005440E-6,2.253810E-7,7.009065E-6,1.842700E+0,
5.089165E+1,3.202400E+3,6.932790E-6,2.775360E-7,6.938343E-6,2.292462E+0,
5.109114E+1,3.211400E+3,6.981220E-6,2.775360E-7,6.986734E-6,2.276575E+0,
5.129260E+1,3.232200E+3,6.970050E-6,4.488990E-7,6.984490E-6,3.684987E+0,
5.149202E+1,3.244000E+3,7.012890E-6,4.079210E-7,7.024744E-6,3.328991E+0,
5.169149E+1,3.265000E+3,7.078080E-6,3.799810E-7,7.088272E-6,3.072928E+0,
5.189101E+1,3.273900E+3,7.115330E-6,3.315530E-7,7.123050E-6,2.667881E+0,
5.209143E+1,3.295000E+3,7.130230E-6,2.682230E-7,7.135273E-6,2.154321E+0,
5.229089E+1,3.295000E+3,7.130230E-6,2.682230E-7,7.117913E-6,2.024545E+0,
5.249131E+1,3.324900E+3,7.044550E-6,1.993040E-7,7.047369E-6,1.620577E+0,
5.269087E+1,3.334700E+3,7.005440E-6,2.663600E-7,7.010502E-6,2.177444E+0,
5.289129E+1,3.348800E+3,6.997990E-6,3.110640E-7,7.004900E-6,2.545149E+0,
5.309178E+1,3.367300E+3,6.945830E-6,3.278270E-7,6.953562E-6,2.702222E+0,
5.329223E+1,3.378500E+3,6.951420E-6,3.613550E-7,6.960806E-6,2.975723E+0,
5.349270E+1,3.397600E+3,6.942110E-6,2.849870E-7,6.947957E-6,2.350782E+0,
5.369118E+1,3.408700E+3,6.997990E-6,3.203770E-7,7.005320E-6,2.621244E+0,
5.389171E+1,3.427800E+3,7.092980E-6,3.036130E-7,7.099475E-6,2.451033E+0,
