Sample Name, AUS25x23_16G
Freq, 16, GHz, Power, 10, dBm
SR850: f = 25 Hz; phase = 96 deg; output = 5 V; sens. = 50 uV; tc = 300 ms; 12dB/oct
Time,Field,X,Y,R,theta
s,Oe,V,V,V,deg
7.849402E+0,-5.300000E+1,-5.383080E-7,-2.477340E-7,5.925771E-7,-1.552877E+2,
8.047929E+0,-3.190000E+1,-5.830120E-7,-5.960510E-8,5.860510E-7,-1.741626E+2,
8.249354E+0,-2.290000E+1,-4.749760E-7,-2.607710E-8,4.756913E-7,-1.768575E+2,
8.447856E+0,-1.060000E+1,-4.768410E-7,-1.862660E-9,4.768446E-7,-1.797762E+2,
8.648257E+0,9.900000E+0,-7.133970E-7,-2.384200E-7,7.521831E-7,-1.615202E+2,
8.848796E+0,1.990000E+1,-8.083920E-7,-2.626350E-7,8.499852E-7,-1.620018E+2,
9.049230E+0,4.020000E+1,-8.046660E-7,-3.762560E-7,8.882882E-7,-1.549396E+2,
9.248753E+0,5.070000E+1,-9.182880E-7,-3.818440E-7,9.945138E-7,-1.574214E+2,
9.449201E+0,7.030000E+1,-8.754470E-7,-2.831240E-7,9.200906E-7,-1.620785E+2,
9.648672E+0,8.010000E+1,-9.369140E-7,9.313280E-9,9.369603E-7,1.794305E+2,
9.848092E+0,1.004000E+2,-8.028040E-7,7.264360E-8,8.060840E-7,1.748295E+2,
1.004957E+1,1.132000E+2,-8.028040E-7,7.264360E-8,6.264753E-7,1.774439E+2,
1.024807E+1,1.330000E+2,-3.911580E-8,-5.029160E-8,6.371256E-8,-1.278751E+2,
1.044848E+1,1.436000E+2,2.905740E-7,-1.676390E-8,2.910572E-7,-3.301869E+0,
1.064893E+1,1.541000E+2,6.351660E-7,-3.539050E-8,6.361512E-7,-3.189138E+0,
1.084941E+1,1.743000E+2,1.126910E-6,1.098970E-7,1.132256E-6,5.569909E+0,
1.104885E+1,1.939000E+2,1.646590E-6,-2.980250E-8,1.646860E-6,-1.036913E+0,
1.124932E+1,2.052000E+2,1.806770E-6,6.333040E-8,1.807880E-6,2.007494E+0,
1.124932E+1,2.052000E+2,1.806770E-6,6.333040E-8,2.149204E-6,4.672915E+0,
1.164927E+1,2.351000E+2,2.654280E-6,2.756730E-7,2.668557E-6,5.929469E+0,
1.164927E+1,2.351000E+2,2.654280E-6,2.756730E-7,3.076721E-6,3.331834E+0,
1.204815E+1,2.658000E+2,3.904130E-6,3.743930E-7,3.922040E-6,5.477723E+0,
1.224866E+1,2.752000E+2,4.349310E-6,4.265480E-7,4.370176E-6,5.601232E+0,
1.244911E+1,2.965000E+2,5.228470E-6,3.278270E-7,5.238737E-6,3.587770E+0,
1.264760E+1,3.084000E+2,5.513460E-6,3.166510E-7,5.522546E-6,3.287021E+0,
1.284909E+1,3.296000E+2,6.098330E-6,5.401710E-7,6.122207E-6,5.061870E+0,
1.304956E+1,3.419000E+2,6.472720E-6,5.960500E-7,6.500106E-6,5.261328E+0,
1.324796E+1,3.513000E+2,6.878780E-6,5.159560E-7,6.898103E-6,4.289547E+0,
1.344856E+1,3.752000E+2,7.465510E-6,5.234070E-7,7.483836E-6,4.010445E+0,
1.364796E+1,3.843000E+2,7.800820E-6,4.358610E-7,7.812987E-6,3.198004E+0,
1.384843E+1,3.955000E+2,8.059720E-6,3.837070E-7,8.068849E-6,2.725678E+0,
1.404887E+1,4.180000E+2,8.396860E-6,1.434250E-7,8.398085E-6,9.785620E-1,
1.424830E+1,4.282000E+2,8.581260E-6,1.415620E-7,8.582428E-6,9.451024E-1,
1.444782E+1,4.514000E+2,8.829000E-6,7.264360E-8,8.829299E-6,4.714099E-1,
1.464825E+1,4.608000E+2,8.897910E-6,1.266610E-7,8.898811E-6,8.155455E-1,
1.484773E+1,4.813000E+2,9.018990E-6,1.955790E-7,9.021110E-6,1.242278E+0,
1.504817E+1,4.913000E+2,8.955660E-6,2.551840E-7,8.959295E-6,1.632153E+0,
1.524870E+1,5.116000E+2,8.914680E-6,1.974410E-7,8.916866E-6,1.268771E+0,
1.544909E+1,5.222000E+2,8.834580E-6,2.365570E-7,8.837746E-6,1.533800E+0,
1.564861E+1,5.330000E+2,8.817820E-6,1.303860E-7,8.818784E-6,8.471508E-1,
1.584804E+1,5.532000E+2,8.612930E-6,7.264360E-8,8.613236E-6,4.832354E-1,
1.604854E+1,5.634000E+2,8.722830E-6,-4.097840E-8,8.722926E-6,-2.691640E-1,
1.624899E+1,5.839000E+2,8.687440E-6,2.421450E-8,8.687474E-6,1.597001E-1,
1.644940E+1,5.967000E+2,8.691160E-6,2.197930E-7,8.693939E-6,1.448659E+0,
1.644940E+1,5.967000E+2,8.691160E-6,2.197930E-7,8.618112E-6,2.316340E+0,
1.684938E+1,6.271000E+2,8.547740E-6,3.688060E-7,8.555693E-6,2.470586E+0,
1.704787E+1,6.476000E+2,8.441570E-6,4.638000E-7,8.454302E-6,3.144805E+0,
1.724825E+1,6.575000E+2,8.445290E-6,3.986080E-7,8.454692E-6,2.702290E+0,
1.744876E+1,6.787000E+2,8.385690E-6,2.365570E-7,8.389026E-6,1.615863E+0,
1.764925E+1,6.881000E+2,8.456470E-6,8.195680E-8,8.456867E-6,5.552709E-1,
1.764925E+1,6.881000E+2,8.456470E-6,8.195680E-8,8.445399E-6,-2.906464E-1,
1.804815E+1,7.191000E+2,8.445290E-6,-4.284110E-8,8.450910E-6,-1.515424E-1,
1.824871E+1,7.408000E+2,8.342850E-6,9.313270E-8,8.343370E-6,6.395763E-1,
1.844914E+1,7.500000E+2,8.335400E-6,9.685800E-8,8.335963E-6,6.657515E-1,
1.864760E+1,7.614000E+2,8.279520E-6,1.359740E-7,8.280636E-6,9.408802E-1,
1.884806E+1,7.841000E+2,8.342850E-6,1.266610E-7,8.343811E-6,8.697967E-1,
1.904853E+1,7.946000E+2,8.501170E-6,1.098970E-7,8.501880E-6,7.406373E-1,
1.924899E+1,8.181000E+2,8.802920E-6,5.960510E-8,8.803122E-6,3.879472E-1,
1.924899E+1,8.181000E+2,8.802920E-6,5.960510E-8,8.862733E-6,3.973795E-1,
1.964795E+1,8.393000E+2,8.873700E-6,1.080340E-7,8.874358E-6,6.975204E-1,
1.984947E+1,8.612000E+2,8.776840E-6,-5.587960E-9,8.776842E-6,-3.647856E-2,
2.004790E+1,8.725000E+2,8.670670E-6,-3.352780E-8,8.670735E-6,-2.215506E-1,
2.024831E+1,8.886000E+2,8.238540E-6,-2.235180E-7,8.241572E-6,-1.554098E+0,
2.044778E+1,9.084000E+2,7.992670E-6,-2.067550E-7,7.995344E-6,-1.481801E+0,
2.064925E+1,9.199000E+2,8.059720E-6,-8.940740E-8,8.060216E-6,-6.355626E-1,
2.084871E+1,9.328000E+2,8.169620E-6,1.192100E-7,8.170490E-6,8.359930E-1,
2.104820E+1,9.544000E+2,8.255300E-6,2.943000E-7,8.260544E-6,2.041720E+0,
2.124765E+1,9.645000E+2,8.244130E-6,1.918530E-7,8.246362E-6,1.333116E+0,
2.144909E+1,9.885000E+2,8.333530E-6,1.285230E-7,8.334521E-6,8.835682E-1,
2.164951E+1,9.995000E+2,8.437840E-6,2.458710E-7,8.441421E-6,1.669075E+0,
2.184896E+1,1.022300E+3,8.659500E-6,2.887120E-7,8.664312E-6,1.909562E+0,
2.204845E+1,1.033700E+3,8.802920E-6,6.705570E-8,8.803175E-6,4.364386E-1,
2.224892E+1,1.046000E+3,8.842030E-6,-1.117590E-8,8.842037E-6,-7.241907E-2,
2.244942E+1,1.055500E+3,8.771250E-6,7.450630E-8,8.771566E-6,4.866802E-1,
2.264887E+1,1.080200E+3,8.724690E-6,1.918530E-7,8.726799E-6,1.259712E+0,
2.284834E+1,1.090000E+3,8.659500E-6,1.918530E-7,8.664436E-6,1.934181E+0,
2.304782E+1,1.111300E+3,8.538420E-6,3.185140E-7,8.544359E-6,2.136350E+0,
2.324828E+1,1.121500E+3,8.501170E-6,3.650800E-7,8.509006E-6,2.459038E+0,
2.344770E+1,1.142400E+3,8.633420E-6,3.296900E-7,8.639713E-6,2.186928E+0,
2.364822E+1,1.153400E+3,8.728410E-6,2.365570E-7,8.731615E-6,1.552448E+0,
2.384870E+1,1.173600E+3,8.821550E-6,2.402830E-7,8.824822E-6,1.560247E+0,
2.404909E+1,1.184000E+3,8.810370E-6,2.849870E-7,8.814978E-6,1.852687E+0,
2.424766E+1,1.204800E+3,8.771250E-6,2.402830E-7,8.774541E-6,1.569190E+0,
2.444807E+1,1.215600E+3,8.706060E-6,1.173470E-7,8.706851E-6,7.722300E-1,
2.464848E+1,1.229600E+3,8.637140E-6,5.960510E-8,8.637346E-6,3.953932E-1,
2.484901E+1,1.250100E+3,8.834580E-6,2.235190E-8,8.834608E-6,1.449607E-1,
2.504941E+1,1.263400E+3,8.845760E-6,1.341110E-7,8.846777E-6,8.685976E-1,
2.524792E+1,1.283300E+3,8.784290E-6,1.639140E-7,8.785819E-6,1.069010E+0,
2.544845E+1,1.296900E+3,8.782430E-6,3.539040E-7,8.789558E-6,2.307589E+0,
2.564887E+1,1.307300E+3,8.871840E-6,4.507620E-7,8.883284E-6,2.908593E+0,
2.584827E+1,1.328500E+3,8.871840E-6,4.507620E-7,9.039171E-6,2.279281E+0,
2.604877E+1,1.341500E+3,9.007810E-6,3.799810E-7,9.015821E-6,2.415505E+0,
2.624823E+1,1.361900E+3,9.113980E-6,4.973300E-7,9.127539E-6,3.123408E+0,
2.644871E+1,1.372400E+3,9.330050E-6,5.066430E-7,9.343796E-6,3.108239E+0,
2.664920E+1,1.394600E+3,9.311420E-6,5.532090E-7,9.327839E-6,3.400054E+0,
2.684765E+1,1.405800E+3,9.324460E-6,4.842910E-7,9.337028E-6,2.973140E+0,
2.684765E+1,1.405800E+3,9.324460E-6,4.842910E-7,9.264592E-6,3.607953E+0,
2.724958E+1,1.435800E+3,9.188490E-6,6.891820E-7,9.214300E-6,4.289434E+0,
2.744904E+1,1.444700E+3,9.268580E-6,5.792860E-7,9.286665E-6,3.576333E+0,
2.764947E+1,1.468500E+3,9.430630E-6,3.315530E-7,9.436456E-6,2.013521E+0,
2.784806E+1,1.477500E+3,9.374750E-6,4.321350E-7,9.384704E-6,2.639217E+0,
2.804944E+1,1.490300E+3,9.348670E-6,5.066430E-7,9.362388E-6,3.102060E+0,
2.824886E+1,1.490300E+3,9.348670E-6,5.066430E-7,9.393282E-6,3.217013E+0,
2.844837E+1,1.522500E+3,9.495820E-6,4.433110E-7,9.506162E-6,2.672905E+0,
2.864889E+1,1.533700E+3,9.441810E-6,5.066430E-7,9.455393E-6,3.071518E+0,
2.884926E+1,1.555100E+3,9.682090E-6,2.868490E-7,9.686338E-6,1.696992E+0,
2.904775E+1,1.565900E+3,9.808750E-6,1.359740E-7,9.809692E-6,7.942131E-1,
2.924819E+1,1.588000E+3,9.883250E-6,1.993040E-7,9.885259E-6,1.155261E+0,
2.944769E+1,1.598000E+3,9.965210E-6,1.899910E-7,9.967021E-6,1.092236E+0,
2.964813E+1,1.609000E+3,1.005830E-5,1.061710E-7,1.005886E-5,6.047667E-1,
2.984763E+1,1.630300E+3,1.022780E-5,1.732270E-7,1.022927E-5,9.703189E-1,
3.004805E+1,1.641500E+3,1.021670E-5,2.793990E-7,1.022052E-5,1.566494E+0,
3.024958E+1,1.660500E+3,1.034330E-5,2.644970E-7,1.034668E-5,1.464838E+0,
3.044797E+1,1.671700E+3,1.029300E-5,2.216560E-7,1.029539E-5,1.233653E+0,
3.064866E+1,1.693000E+3,1.013280E-5,3.017500E-7,1.013729E-5,1.705737E+0,
3.084895E+1,1.704200E+3,1.002480E-5,3.799810E-7,1.003200E-5,2.170706E+0,
3.104936E+1,1.717000E+3,9.976390E-6,3.762560E-7,9.983483E-6,2.159866E+0,
3.124884E+1,1.736500E+3,1.001920E-5,3.129260E-7,1.002409E-5,1.788917E+0,
3.144837E+1,1.750000E+3,9.976390E-6,2.235180E-7,9.978894E-6,1.283480E+0,
3.164785E+1,1.758900E+3,1.002850E-5,2.030290E-7,1.003055E-5,1.159806E+0,
3.184830E+1,1.782700E+3,9.918640E-6,3.576300E-7,9.925085E-6,2.064982E+0,
3.204776E+1,1.791800E+3,1.002670E-5,3.781190E-7,1.003383E-5,2.159670E+0,
3.224921E+1,1.801800E+3,1.018870E-5,4.898790E-7,1.020047E-5,2.752697E+0,
3.244769E+1,1.825000E+3,1.030980E-5,6.184020E-7,1.032833E-5,3.432600E+0,
3.264817E+1,1.834300E+3,1.034330E-5,5.196820E-7,1.035635E-5,2.876313E+0,
3.284755E+1,1.857900E+3,1.037310E-5,4.638000E-7,1.038346E-5,2.560093E+0,
3.304806E+1,1.866800E+3,1.038430E-5,4.619380E-7,1.039457E-5,2.547082E+0,
3.324849E+1,1.879400E+3,1.036940E-5,4.675260E-7,1.037993E-5,2.581551E+0,
3.344797E+1,1.902800E+3,1.057060E-5,2.328320E-7,1.057316E-5,1.261814E+0,
3.364949E+1,1.912700E+3,1.059850E-5,1.713640E-7,1.059989E-5,9.263177E-1,
3.384892E+1,1.923000E+3,1.053890E-5,2.793990E-7,1.054260E-5,1.518625E+0,
3.404842E+1,1.945100E+3,1.057620E-5,1.750900E-7,1.057765E-5,9.484505E-1,
3.424782E+1,1.956400E+3,1.060410E-5,2.477340E-7,1.060699E-5,1.338306E+0,
3.444831E+1,1.978200E+3,1.084440E-5,2.253810E-7,1.084674E-5,1.190616E+0,
3.464877E+1,1.988800E+3,1.085930E-5,2.756730E-7,1.086280E-5,1.454192E+0,
3.484922E+1,2.008200E+3,1.104740E-5,2.756730E-7,1.104985E-5,1.207372E+0,
3.484922E+1,2.008200E+3,1.104740E-5,2.328320E-7,1.093021E-5,1.533127E+0,
3.524915E+1,2.029500E+3,1.085740E-5,3.203770E-7,1.086213E-5,1.690177E+0,
3.544769E+1,2.050200E+3,1.062830E-5,2.644970E-7,1.063159E-5,1.425575E+0,
3.564908E+1,2.062800E+3,1.061340E-5,2.924370E-7,1.061743E-5,1.578304E+0,
3.584859E+1,2.082900E+3,1.075310E-5,3.203770E-7,1.075787E-5,1.706561E+0,
3.604899E+1,2.095800E+3,1.079410E-5,3.352780E-7,1.079931E-5,1.779105E+0,
3.624946E+1,2.104900E+3,1.091330E-5,3.110640E-7,1.091773E-5,1.632671E+0,
3.644901E+1,2.125900E+3,1.107350E-5,2.011670E-7,1.107533E-5,1.040751E+0,
3.664846E+1,2.134800E+3,1.107910E-5,2.048920E-7,1.108099E-5,1.059482E+0,
3.684787E+1,2.155700E+3,1.127280E-5,3.092010E-7,1.127704E-5,1.571169E+0,
3.704835E+1,2.164600E+3,1.137520E-5,3.781190E-7,1.138148E-5,1.903848E+0,
3.724786E+1,2.185500E+3,1.154660E-5,3.017500E-7,1.155054E-5,1.496983E+0,
3.744931E+1,2.194700E+3,1.160810E-5,3.557670E-7,1.161355E-5,1.755461E+0,
3.764786E+1,2.215400E+3,1.177940E-5,2.644970E-7,1.178237E-5,1.286315E+0,
3.784824E+1,2.225400E+3,1.184830E-5,3.073380E-7,1.185229E-5,1.485886E+0,
3.804871E+1,2.245700E+3,1.206630E-5,1.583260E-7,1.206734E-5,7.517542E-1,
3.824914E+1,2.256200E+3,1.211470E-5,2.421460E-7,1.211712E-5,1.145063E+0,
3.844864E+1,2.276100E+3,1.209050E-5,2.216560E-7,1.209253E-5,1.050290E+0,
3.864812E+1,2.287200E+3,1.193590E-5,2.682230E-7,1.193891E-5,1.287331E+0,
3.884854E+1,2.306600E+3,1.193030E-5,1.806770E-7,1.193167E-5,8.676428E-1,
3.904904E+1,2.317800E+3,1.184830E-5,2.533220E-7,1.185101E-5,1.224823E+0,
3.924946E+1,2.337000E+3,1.193780E-5,5.010550E-7,1.194831E-5,2.403416E+0,
3.944894E+1,2.348100E+3,1.206810E-5,5.103680E-7,1.207889E-5,2.421634E+0,
3.964941E+1,2.369000E+3,1.204950E-5,4.414490E-7,1.205758E-5,2.098167E+0,
3.984887E+1,2.380100E+3,1.212590E-5,3.650800E-7,1.213139E-5,1.724509E+0,
4.004831E+1,2.399200E+3,1.235500E-5,2.365570E-7,1.235726E-5,1.096889E+0,
4.024881E+1,2.410300E+3,1.234380E-5,3.445910E-7,1.234861E-5,1.599061E+0,
4.024881E+1,2.410300E+3,1.234380E-5,3.445910E-7,1.239240E-5,2.006983E+0,
4.064770E+1,2.440500E+3,1.251140E-5,5.681100E-7,1.252429E-5,2.599866E+0,
4.084825E+1,2.460000E+3,1.258780E-5,4.060580E-7,1.259435E-5,1.847610E+0,
4.104862E+1,2.460000E+3,1.258780E-5,4.060580E-7,1.264397E-5,1.435045E+0,
4.124811E+1,2.479600E+3,1.272010E-5,1.303860E-7,1.272077E-5,5.872836E-1,
4.144762E+1,2.500800E+3,1.273680E-5,2.626350E-7,1.273951E-5,1.181281E+0,
4.164911E+1,2.510000E+3,1.280200E-5,2.626350E-7,1.280605E-5,1.441887E+0,
4.184856E+1,2.530700E+3,1.281880E-5,3.110640E-7,1.282257E-5,1.390080E+0,
4.204795E+1,2.540400E+3,1.284670E-5,3.445910E-7,1.285132E-5,1.536494E+0,
4.224844E+1,2.560600E+3,1.314290E-5,4.135090E-7,1.314940E-5,1.802076E+0,
4.244790E+1,2.570700E+3,1.322110E-5,3.781190E-7,1.322651E-5,1.638193E+0,
4.264941E+1,2.590400E+3,1.334400E-5,3.296900E-7,1.334807E-5,1.415318E+0,
4.284882E+1,2.601200E+3,1.341110E-5,3.632180E-7,1.341602E-5,1.551385E+0,
4.304926E+1,2.623400E+3,1.363830E-5,3.501790E-7,1.364279E-5,1.470812E+0,
4.324781E+1,2.633300E+3,1.367370E-5,2.943000E-7,1.367687E-5,1.232991E+0,
4.344925E+1,2.653400E+3,1.380410E-5,3.278270E-7,1.380799E-5,1.360434E+0,
4.364770E+1,2.663900E+3,1.391590E-5,3.948830E-7,1.392150E-5,1.625411E+0,
4.384819E+1,2.683400E+3,1.403700E-5,4.712510E-7,1.404491E-5,1.922815E+0,
4.404865E+1,2.694400E+3,1.408720E-5,4.880170E-7,1.409565E-5,1.984080E+0,
4.424810E+1,2.713600E+3,1.428650E-5,5.047800E-7,1.429541E-5,2.023570E+0,
4.444956E+1,2.724800E+3,1.429030E-5,3.799810E-7,1.429535E-5,1.523144E+0,
4.464901E+1,2.743300E+3,1.446160E-5,1.024460E-7,1.446196E-5,4.058766E-1,
4.484953E+1,2.754400E+3,1.449700E-5,7.078100E-8,1.449717E-5,2.797420E-1,
4.504899E+1,2.773700E+3,1.474660E-5,3.539050E-8,1.474664E-5,1.375044E-1,
4.524844E+1,2.785000E+3,1.472430E-5,5.029160E-8,1.472439E-5,1.956959E-1,
4.544889E+1,2.794600E+3,1.480060E-5,9.499540E-8,1.480090E-5,3.677392E-1,
4.564839E+1,2.815500E+3,1.498880E-5,1.229350E-7,1.498930E-5,4.699175E-1,
4.584786E+1,2.824500E+3,1.498690E-5,8.195680E-8,1.498712E-5,3.133224E-1,
4.604928E+1,2.845600E+3,1.508930E-5,1.676390E-7,1.509023E-5,6.365181E-1,
4.624777E+1,2.854500E+3,1.517500E-5,2.495960E-7,1.517705E-5,9.423070E-1,
4.644918E+1,2.878100E+3,1.524950E-5,4.135090E-7,1.525511E-5,1.553265E+0,
4.664872E+1,2.887300E+3,1.538370E-5,3.650800E-7,1.538803E-5,1.359466E+0,
4.684914E+1,2.908400E+3,1.561650E-5,4.563500E-7,1.562317E-5,1.673838E+0,
4.704765E+1,2.917300E+3,1.575620E-5,4.004710E-7,1.576129E-5,1.455958E+0,
4.724813E+1,2.938300E+3,1.575620E-5,4.004710E-7,1.579343E-5,1.757198E+0,
4.744956E+1,2.947300E+3,1.575440E-5,4.284100E-7,1.576022E-5,1.557662E+0,
4.764805E+1,2.968600E+3,1.566680E-5,3.222390E-7,1.567011E-5,1.178309E+0,
4.784846E+1,2.977900E+3,1.568170E-5,4.116460E-7,1.568710E-5,1.503674E+0,
4.804797E+1,2.998900E+3,1.581210E-5,5.438960E-7,1.582145E-5,1.970052E+0,
4.824839E+1,3.008700E+3,1.582890E-5,5.010550E-7,1.583683E-5,1.813061E+0,
4.844894E+1,3.019900E+3,1.593500E-5,4.265480E-7,1.594071E-5,1.533327E+0,
4.864843E+1,3.039300E+3,1.577110E-5,4.433110E-7,1.577733E-5,1.610107E+0,
4.884878E+1,3.059200E+3,1.572270E-5,4.377230E-7,1.572879E-5,1.594714E+0,
4.904825E+1,3.059200E+3,1.572270E-5,4.377230E-7,1.571524E-5,1.249646E+0,
4.924877E+1,3.080200E+3,1.561650E-5,1.639140E-7,1.561736E-5,6.013662E-1,
4.944817E+1,3.100300E+3,1.516760E-5,3.185140E-7,1.517094E-5,1.203013E+0,
4.944817E+1,3.100300E+3,1.516760E-5,3.185140E-7,1.493039E-5,1.165204E+0,
4.984916E+1,3.130800E+3,1.429960E-5,1.769520E-7,1.430069E-5,7.089769E-1,
5.004858E+1,3.130800E+3,1.429960E-5,1.769520E-7,1.396100E-5,1.039688E+0,
5.024809E+1,3.163300E+3,1.299390E-5,3.743930E-7,1.299929E-5,1.650406E+0,
5.044855E+1,3.173300E+3,1.255240E-5,2.197930E-7,1.255432E-5,1.003149E+0,
5.064897E+1,3.193600E+3,1.138640E-5,2.365570E-7,1.138886E-5,1.190171E+0,
5.084844E+1,3.203000E+3,1.075680E-5,1.620510E-7,1.075802E-5,8.630946E-1,
5.104800E+1,3.215000E+3,1.018130E-5,6.891830E-8,1.018153E-5,3.878353E-1,
5.124844E+1,3.236000E+3,8.443430E-6,2.682230E-7,8.447689E-6,1.819507E+0,
5.144783E+1,3.245000E+3,7.471100E-6,3.296900E-7,7.478371E-6,2.526750E+0,
5.164829E+1,3.266000E+3,5.701590E-6,1.750900E-7,5.704278E-6,1.758942E+0,
5.184882E+1,3.275400E+3,4.781440E-6,4.842900E-8,4.781685E-6,5.803027E-1,
5.204929E+1,3.295800E+3,3.134850E-6,-2.235190E-8,3.134930E-6,-4.085197E-1,
5.224773E+1,3.305900E+3,1.924130E-6,-1.005830E-7,1.926757E-6,-2.992387E+0,
5.244917E+1,3.325900E+3,-2.142050E-7,-2.067550E-7,2.977103E-7,-1.360139E+2,
5.264866E+1,3.336400E+3,-1.303860E-6,-1.918530E-7,1.317899E-6,-1.716294E+2,
5.284813E+1,3.358900E+3,-2.944860E-6,-3.092010E-7,2.961048E-6,-1.740061E+2,
5.304761E+1,3.368600E+3,-3.891090E-6,-3.092010E-7,3.903356E-6,-1.754566E+2,
5.304761E+1,3.368600E+3,-3.891090E-6,-3.092010E-7,4.915191E-6,-1.761975E+2,
5.344953E+1,3.401200E+3,-6.977500E-6,-4.190970E-7,6.990075E-6,-1.765627E+2,
5.364895E+1,3.412500E+3,-8.013160E-6,-4.712510E-7,8.027005E-6,-1.766343E+2,
5.384949E+1,3.434500E+3,-9.594540E-6,-5.085060E-7,9.608006E-6,-1.769662E+2,
5.404887E+1,3.445800E+3,-1.044390E-5,-4.414490E-7,1.045323E-5,-1.775796E+2,
5.424939E+1,3.465100E+3,-1.140500E-5,-3.110640E-7,1.140924E-5,-1.784377E+2,
5.444784E+1,3.476300E+3,-1.192470E-5,-2.235180E-7,1.192679E-5,-1.789262E+2,
5.464827E+1,3.488500E+3,-1.224140E-5,-2.533220E-7,1.224402E-5,-1.788145E+2,
