Sample Name, Varga_5_4_24G
Freq, 24, GHz, Power, 10, dBm
1.522319E+1,2.635000E+2,-2.424250E-6,-5.587960E-8,2.424894E-6,-1.786796E+2
1.542421E+1,2.703000E+2,-2.395380E-6,-3.818450E-8,2.395684E-6,-1.790867E+2
1.562318E+1,2.872000E+2,-2.331110E-6,-3.166520E-8,2.331325E-6,-1.792218E+2
1.582321E+1,2.945000E+2,-2.358120E-6,3.073390E-8,2.358320E-6,1.792533E+2
1.602419E+1,3.107000E+2,-2.207250E-6,-4.004710E-8,2.207613E-6,-1.789606E+2
1.622419E+1,3.188000E+2,-2.205390E-6,1.210730E-8,2.205423E-6,1.796855E+2
1.642419E+1,3.374000E+2,-2.106670E-6,-3.166520E-8,2.106908E-6,-1.791389E+2
1.662419E+1,3.447000E+2,-2.026570E-6,-5.867350E-8,2.027419E-6,-1.783416E+2
1.682319E+1,3.564000E+2,-2.042400E-6,-5.587960E-9,2.042408E-6,-1.798432E+2
1.702318E+1,3.720000E+2,-1.909230E-6,-5.867350E-8,1.910131E-6,-1.782398E+2
1.722318E+1,3.826000E+2,-1.929710E-6,1.303860E-8,1.929754E-6,1.796129E+2
1.742318E+1,3.913000E+2,-1.865450E-6,-1.676390E-8,1.865525E-6,-1.794851E+2
1.762318E+1,4.088000E+2,-1.755550E-6,-4.284110E-8,1.756073E-6,-1.786021E+2
1.782318E+1,4.179000E+2,-1.781630E-6,2.700850E-8,1.781835E-6,1.791315E+2
1.802318E+1,4.346000E+2,-1.631680E-6,-2.887110E-8,1.631935E-6,-1.789863E+2
1.822319E+1,4.436000E+2,-1.657760E-6,1.769520E-8,1.657854E-6,1.793884E+2
1.842316E+1,4.513000E+2,-1.580460E-6,-3.632180E-8,1.580877E-6,-1.786835E+2
1.862314E+1,4.692000E+2,-1.537620E-6,-8.381960E-9,1.537643E-6,-1.796877E+2
1.882416E+1,4.776000E+2,-1.522720E-6,2.421450E-8,1.522913E-6,1.790890E+2
1.902318E+1,4.947000E+2,-1.428660E-6,1.862660E-9,1.428661E-6,1.799253E+2
1.922316E+1,5.038000E+2,-1.422140E-6,3.539050E-8,1.422580E-6,1.785745E+2
1.942315E+1,5.109000E+2,-1.369980E-6,1.210730E-8,1.370033E-6,1.794937E+2
1.962324E+1,5.282000E+2,-1.295480E-6,-2.980250E-8,1.295823E-6,-1.786821E+2
1.982318E+1,5.352000E+2,-1.279640E-6,-2.607710E-8,1.279906E-6,-1.788326E+2
2.002319E+1,5.524000E+2,-1.214450E-6,-4.284110E-8,1.215205E-6,-1.779797E+2
2.022419E+1,5.596000E+2,-1.227490E-6,-1.024460E-8,1.227533E-6,-1.795218E+2
2.042319E+1,5.791000E+2,-1.112010E-6,-5.215430E-8,1.113232E-6,-1.773147E+2
2.062420E+1,5.865000E+2,-1.143670E-6,1.210730E-8,1.143734E-6,1.793935E+2
2.082318E+1,5.958000E+2,-1.093380E-6,-2.700850E-8,1.093714E-6,-1.785850E+2
2.102420E+1,6.129000E+2,-1.062650E-6,-2.048920E-8,1.062848E-6,-1.788954E+2
2.122419E+1,6.217000E+2,-1.084070E-6,-2.793980E-9,1.084074E-6,-1.798523E+2
2.142318E+1,6.372000E+2,-1.019810E-6,-3.725310E-8,1.020490E-6,-1.779079E+2
2.162318E+1,6.464000E+2,-1.032840E-6,1.862660E-8,1.033008E-6,1.789668E+2
2.182419E+1,6.619000E+2,-9.555440E-7,-1.396990E-8,9.556461E-7,-1.791624E+2
2.202319E+1,6.728000E+2,-9.490210E-7,6.519290E-9,9.490434E-7,1.796064E+2
2.222419E+1,6.887000E+2,-9.145620E-7,1.583260E-8,9.146990E-7,1.790082E+2
2.242319E+1,6.980000E+2,-9.089740E-7,3.725310E-8,9.097371E-7,1.776531E+2
2.262315E+1,7.136000E+2,-8.186360E-7,-2.235190E-8,8.189411E-7,-1.784360E+2
2.282321E+1,7.229000E+2,-8.605460E-7,3.632180E-8,8.613122E-7,1.775831E+2
2.302318E+1,7.384000E+2,-7.934900E-7,6.519290E-9,7.935168E-7,1.795293E+2
2.322319E+1,7.476000E+2,-8.316750E-7,4.936030E-8,8.331385E-7,1.766035E+2
2.342318E+1,7.548000E+2,-7.636880E-7,-1.303860E-8,7.637993E-7,-1.790219E+2
2.362328E+1,7.739000E+2,-7.860400E-7,3.259650E-8,7.867156E-7,1.776253E+2
2.382420E+1,7.816000E+2,-7.087400E-7,-2.142050E-8,7.090636E-7,-1.782689E+2
2.402319E+1,7.986000E+2,-6.901140E-7,2.142050E-8,6.904464E-7,1.782222E+2
2.422419E+1,8.059000E+2,-6.388910E-7,-1.117590E-8,6.389887E-7,-1.789978E+2
2.442419E+1,8.235000E+2,-6.146770E-7,-1.210730E-8,6.147962E-7,-1.788716E+2
2.462424E+1,8.306000E+2,-6.305090E-7,2.048920E-8,6.308418E-7,1.781388E+2
2.482319E+1,8.408000E+2,-5.634540E-7,-1.117590E-8,5.635648E-7,-1.788637E+2
2.502419E+1,8.579000E+2,-5.634540E-7,-2.793980E-9,5.634609E-7,-1.797159E+2
2.522319E+1,8.662000E+2,-5.895310E-7,2.700850E-8,5.901494E-7,1.773769E+2
2.542318E+1,8.832000E+2,-5.206130E-7,-4.470370E-8,5.225288E-7,-1.750922E+2
2.562319E+1,8.920000E+2,-5.429650E-7,-5.587960E-9,5.429938E-7,-1.794104E+2
2.582419E+1,9.110000E+2,-4.647320E-7,-4.842900E-8,4.672485E-7,-1.740508E+2
2.602320E+1,9.188000E+2,-4.675260E-7,-3.259650E-8,4.686610E-7,-1.760117E+2
2.622317E+1,9.283000E+2,-4.572810E-7,-3.166520E-8,4.583760E-7,-1.760388E+2
2.642320E+1,9.458000E+2,-4.274790E-7,-1.676390E-8,4.278076E-7,-1.777543E+2
2.662321E+1,9.553000E+2,-4.628690E-7,3.632180E-8,4.642919E-7,1.755131E+2
2.682317E+1,9.712000E+2,-3.874320E-7,-1.676390E-8,3.877945E-7,-1.775224E+2
2.702315E+1,9.833000E+2,-4.135090E-7,2.793980E-8,4.144518E-7,1.761345E+2
2.722315E+1,9.984000E+2,-3.250330E-7,-3.073390E-8,3.264828E-7,-1.745984E+2
2.742423E+1,1.007600E+3,-3.753250E-7,2.980250E-8,3.765064E-7,1.754600E+2
2.762318E+1,1.018400E+3,-3.725310E-7,2.048920E-8,3.730940E-7,1.768519E+2
2.782418E+1,1.034600E+3,-3.539040E-7,1.676390E-8,3.543008E-7,1.772880E+2
2.802317E+1,1.042500E+3,-2.821930E-7,-3.725310E-8,2.846413E-7,-1.724797E+2
2.822314E+1,1.059300E+3,-3.175830E-7,6.519290E-9,3.176499E-7,1.788240E+2
2.842314E+1,1.066800E+3,-2.812610E-7,-2.048920E-8,2.820063E-7,-1.758335E+2
2.862314E+1,1.083400E+3,-2.905740E-7,1.117590E-8,2.907888E-7,1.777974E+2
2.882318E+1,1.091600E+3,-2.495960E-7,-9.313280E-9,2.497697E-7,-1.778631E+2
2.902317E+1,1.109100E+3,-2.207240E-7,5.587960E-9,2.207947E-7,1.785498E+2
2.922323E+1,1.116900E+3,-1.695020E-7,-3.911580E-8,1.739568E-7,-1.670054E+2
2.942318E+1,1.134600E+3,-1.452870E-7,-2.793980E-8,1.479491E-7,-1.691145E+2
2.962319E+1,1.144500E+3,-1.285230E-7,-3.818450E-8,1.340754E-7,-1.634532E+2
2.982420E+1,1.152900E+3,-1.573940E-7,8.381960E-9,1.576170E-7,1.769516E+2
3.002319E+1,1.172000E+3,-1.043090E-7,-5.587960E-9,1.044586E-7,-1.769335E+2
3.022419E+1,1.179600E+3,-7.357490E-8,-2.607710E-8,7.805947E-8,-1.604842E+2
3.042319E+1,1.196500E+3,-5.587960E-9,-5.215430E-8,5.245280E-8,-9.611550E+1
3.062319E+1,1.204600E+3,-5.401690E-8,1.303860E-8,5.556825E-8,1.664295E+2
3.082318E+1,1.221000E+3,4.656640E-9,-3.445920E-8,3.477241E-8,-8.230396E+1
3.102419E+1,1.229700E+3,1.862660E-9,-1.210730E-8,1.224974E-8,-8.125385E+1
3.122318E+1,1.240500E+3,-9.313300E-10,2.793980E-8,2.795532E-8,9.190916E+1
3.142420E+1,1.256200E+3,6.984960E-8,2.793980E-8,7.523031E-8,2.180138E+1
3.162318E+1,1.265600E+3,6.426170E-8,4.563500E-8,7.881700E-8,3.538020E+1
3.182415E+1,1.281300E+3,1.378370E-7,-3.725320E-9,1.378873E-7,-1.548156E+0
3.202315E+1,1.290400E+3,1.341110E-7,1.583260E-8,1.350423E-7,6.732943E+0
3.222315E+1,1.306400E+3,1.303860E-7,2.793980E-8,1.333459E-7,1.209473E+1
3.242315E+1,1.314900E+3,1.471500E-7,2.142050E-8,1.487009E-7,8.282323E+0
3.262315E+1,1.331300E+3,1.890590E-7,1.955790E-8,1.900679E-7,5.906163E+0
3.282315E+1,1.339200E+3,2.458710E-7,-1.862660E-8,2.465755E-7,-4.332316E+0
3.302418E+1,1.357400E+3,2.877800E-7,-2.328320E-8,2.887203E-7,-4.625512E+0
3.322318E+1,1.366300E+3,3.101320E-7,-2.514580E-8,3.111498E-7,-4.635457E+0
3.342319E+1,1.382500E+3,3.464540E-7,-1.303860E-8,3.466993E-7,-2.155277E+0
3.362319E+1,1.390700E+3,3.408660E-7,1.117590E-8,3.410492E-7,1.877872E+0
3.382319E+1,1.400300E+3,4.125780E-7,-3.352780E-8,4.139381E-7,-4.645884E+0
3.402428E+1,1.417600E+3,4.619380E-7,-3.352780E-8,4.631531E-7,-4.151291E+0
3.422427E+1,1.427000E+3,5.010550E-7,-4.004710E-8,5.026528E-7,-4.569683E+0
3.442418E+1,1.434400E+3,4.954670E-7,-1.210730E-8,4.956149E-7,-1.399809E+0
3.462419E+1,1.453300E+3,5.234070E-7,9.313280E-9,5.234899E-7,1.019389E+0
3.482316E+1,1.460300E+3,5.951190E-7,-4.842900E-8,5.970863E-7,-4.652307E+0
3.502419E+1,1.477100E+3,6.305090E-7,-1.490130E-8,6.306851E-7,-1.353863E+0
3.522325E+1,1.484200E+3,6.817320E-7,-3.259650E-8,6.825108E-7,-2.737470E+0
3.542318E+1,1.500900E+3,7.199160E-7,-4.377240E-8,7.212455E-7,-3.479420E+0
3.562418E+1,1.508600E+3,7.031520E-7,-7.450640E-9,7.031915E-7,-6.070867E-1
3.582318E+1,1.519200E+3,7.031520E-7,1.117590E-8,7.032408E-7,9.105826E-1
3.602419E+1,1.534600E+3,7.599630E-7,1.117590E-8,7.600452E-7,8.425223E-1
3.622419E+1,1.543800E+3,8.177050E-7,1.396990E-8,8.178243E-7,9.787619E-1
3.642318E+1,1.558900E+3,9.248070E-7,-1.583260E-8,9.249425E-7,-9.808020E-1
3.662319E+1,1.568100E+3,9.192190E-7,2.793980E-8,9.196435E-7,1.740978E+0
3.682419E+1,1.583300E+3,9.546130E-7,3.539050E-8,9.552688E-7,2.123162E+0
3.702317E+1,1.592400E+3,1.005840E-6,2.048920E-8,1.006049E-6,1.166967E+0
3.722318E+1,1.609200E+3,1.070100E-6,-9.313280E-9,1.070141E-6,-4.986433E-1
3.742323E+1,1.618500E+3,1.065440E-6,3.445920E-8,1.065997E-6,1.852454E+0
3.762319E+1,1.633800E+3,1.129700E-6,4.284110E-8,1.130512E-6,2.171761E+0
3.782319E+1,1.642900E+3,1.223770E-6,-5.587960E-9,1.223783E-6,-2.616213E-1
3.802318E+1,1.658300E+3,1.249840E-6,2.048920E-8,1.250008E-6,9.391919E-1
3.822421E+1,1.667200E+3,1.267540E-6,3.166520E-8,1.267935E-6,1.431044E+0
3.842319E+1,1.674200E+3,1.313170E-6,2.048920E-8,1.313330E-6,8.939052E-1
3.862422E+1,1.691300E+3,1.419340E-6,-1.490130E-8,1.419418E-6,-6.015121E-1
3.882419E+1,1.698500E+3,1.424000E-6,0.000000E+0,1.424000E-6,0.000000E+0
3.902319E+1,1.715300E+3,1.477080E-6,-3.632180E-8,1.477527E-6,-1.408635E+0
3.922318E+1,1.722800E+3,1.467770E-6,1.676390E-8,1.467866E-6,6.543661E-1
3.942419E+1,1.741800E+3,1.561840E-6,2.793980E-8,1.562090E-6,1.024857E+0
3.962419E+1,1.748600E+3,1.600950E-6,2.793980E-8,1.601194E-6,9.998252E-1
3.982419E+1,1.765500E+3,1.700600E-6,9.313280E-9,1.700626E-6,3.137753E-1
4.002319E+1,1.772600E+3,1.751830E-6,-1.117590E-8,1.751866E-6,-3.655168E-1
4.022418E+1,1.789200E+3,1.803980E-6,-6.519290E-9,1.803992E-6,-2.070567E-1
4.042319E+1,1.796900E+3,1.796530E-6,2.793980E-8,1.796747E-6,8.909974E-1
4.062318E+1,1.813000E+3,1.909230E-6,-2.421450E-8,1.909384E-6,-7.266355E-1
4.082317E+1,1.821300E+3,1.896180E-6,2.607710E-8,1.896359E-6,7.879071E-1
4.102315E+1,1.830100E+3,1.979080E-6,-2.700850E-8,1.979264E-6,-7.818668E-1
4.122318E+1,1.848100E+3,2.035890E-6,-2.793980E-9,2.035892E-6,-7.863056E-2
4.142322E+1,1.856500E+3,2.039610E-6,3.445920E-8,2.039901E-6,9.679198E-1
4.162319E+1,1.873800E+3,2.164410E-6,-1.676390E-8,2.164475E-6,-4.437614E-1
4.182420E+1,1.883000E+3,2.144850E-6,5.774220E-8,2.145627E-6,1.542106E+0
4.202419E+1,1.890100E+3,2.223080E-6,2.980250E-8,2.223280E-6,7.680584E-1
4.222319E+1,1.909000E+3,2.272440E-6,6.519300E-8,2.273375E-6,1.643282E+0
4.242419E+1,1.916700E+3,2.326460E-6,2.887110E-8,2.326639E-6,7.109975E-1
4.262320E+1,1.934800E+3,2.393510E-6,2.048920E-8,2.393598E-6,4.904580E-1
4.282318E+1,1.943300E+3,2.429840E-6,3.166520E-8,2.430046E-6,7.466251E-1
4.302415E+1,1.950300E+3,2.459640E-6,3.911580E-8,2.459951E-6,9.111014E-1
4.322315E+1,1.969700E+3,2.516450E-6,4.284110E-8,2.516815E-6,9.753332E-1
4.342419E+1,1.976600E+3,2.576050E-6,3.445920E-8,2.576280E-6,7.663861E-1
4.362318E+1,1.993600E+3,2.666390E-6,7.450640E-9,2.666400E-6,1.601000E-1
4.382320E+1,2.000500E+3,2.725060E-6,-1.210730E-8,2.725087E-6,-2.545605E-1
4.402318E+1,2.017500E+3,2.781880E-6,-1.862660E-9,2.781881E-6,-3.836346E-2
4.422419E+1,2.024500E+3,2.766970E-6,4.656640E-8,2.767362E-6,9.641617E-1
4.442318E+1,2.034800E+3,2.809810E-6,4.842900E-8,2.810227E-6,9.874343E-1
4.462315E+1,2.050700E+3,2.931820E-6,3.725320E-9,2.931822E-6,7.280290E-2
4.482315E+1,2.059300E+3,2.930890E-6,2.793980E-8,2.931023E-6,5.461768E-1
4.502323E+1,2.077100E+3,3.034260E-6,0.000000E+0,3.034260E-6,0.000000E+0
4.522419E+1,2.085900E+3,3.031470E-6,3.352780E-8,3.031655E-6,6.336606E-1
4.542419E+1,2.101300E+3,3.129260E-6,-1.210730E-8,3.129283E-6,-2.216798E-1
4.562319E+1,2.110400E+3,3.127400E-6,3.352780E-8,3.127580E-6,6.142252E-1
4.582318E+1,2.125200E+3,3.189790E-6,2.048920E-8,3.189856E-6,3.680269E-1
4.602323E+1,2.134100E+3,3.189790E-6,4.656640E-8,3.190130E-6,8.363775E-1
4.622318E+1,2.142400E+3,3.277340E-6,-1.396990E-8,3.277370E-6,-2.442260E-1
4.642421E+1,2.160800E+3,3.309000E-6,1.117590E-8,3.309019E-6,1.935115E-1
4.662319E+1,2.168600E+3,3.323900E-6,2.700850E-8,3.324010E-6,4.655492E-1
4.682419E+1,2.185100E+3,3.376060E-6,5.215430E-8,3.376463E-6,8.850505E-1
4.702317E+1,2.192400E+3,3.429140E-6,2.980250E-8,3.429270E-6,4.979425E-1
4.722314E+1,2.208500E+3,3.466400E-6,4.563500E-8,3.466700E-6,7.542528E-1
4.742314E+1,2.216400E+3,3.550220E-6,-1.117590E-8,3.550238E-6,-1.803634E-1
4.762316E+1,2.232700E+3,3.534380E-6,4.936030E-8,3.534725E-6,8.001271E-1
4.782315E+1,2.240000E+3,3.583740E-6,1.024460E-8,3.583755E-6,1.637872E-1
4.802316E+1,2.256800E+3,3.588400E-6,4.190970E-8,3.588645E-6,6.691394E-1
4.822319E+1,2.263800E+3,3.651730E-6,-1.117590E-8,3.651747E-6,-1.753497E-1
4.842318E+1,2.280800E+3,3.702020E-6,-4.656640E-9,3.702023E-6,-7.207030E-2
4.862319E+1,2.290100E+3,3.738340E-6,-1.024460E-8,3.738354E-6,-1.570138E-1
4.882319E+1,2.298900E+3,3.728100E-6,2.235190E-8,3.728167E-6,3.435139E-1
4.902322E+1,2.314600E+3,3.786770E-6,-2.793980E-9,3.786771E-6,-4.227435E-2
4.922419E+1,2.323700E+3,3.759760E-6,2.700850E-8,3.759857E-6,4.115812E-1
4.942318E+1,2.341100E+3,3.838940E-6,1.117590E-8,3.838956E-6,1.667987E-1
4.962427E+1,2.349400E+3,3.856640E-6,2.700850E-8,3.856735E-6,4.012425E-1
4.982324E+1,2.358000E+3,3.851050E-6,8.195680E-8,3.851922E-6,1.219166E+0
5.002318E+1,2.374900E+3,3.941390E-6,3.539050E-8,3.941549E-6,5.144560E-1
5.022319E+1,2.384000E+3,3.933000E-6,6.333040E-8,3.933510E-6,9.225149E-1
5.042318E+1,2.393700E+3,3.939520E-6,6.239910E-8,3.940014E-6,9.074471E-1
5.062315E+1,2.409600E+3,3.956290E-6,6.891830E-8,3.956890E-6,9.979876E-1
5.082319E+1,2.419900E+3,3.986090E-6,5.587960E-8,3.986482E-6,8.031569E-1
5.102319E+1,2.435100E+3,4.017750E-6,6.519300E-8,4.018279E-6,9.296139E-1
5.122318E+1,2.443800E+3,4.053140E-6,7.357490E-8,4.053808E-6,1.039951E+0
5.142315E+1,2.459700E+3,4.092260E-6,7.357490E-8,4.092921E-6,1.030012E+0
5.162318E+1,2.467900E+3,4.123930E-6,5.494830E-8,4.124296E-6,7.633785E-1
5.182319E+1,2.484200E+3,4.140690E-6,4.842900E-8,4.140973E-6,6.700938E-1
5.202319E+1,2.491800E+3,4.171420E-6,3.166520E-8,4.171540E-6,4.349232E-1
5.222318E+1,2.501300E+3,4.167700E-6,4.842900E-8,4.167981E-6,6.657515E-1
5.242318E+1,2.518400E+3,4.237550E-6,1.862660E-8,4.237591E-6,2.518481E-1
5.262319E+1,2.525300E+3,4.212400E-6,6.705570E-8,4.212934E-6,9.119942E-1
5.282425E+1,2.544900E+3,4.245000E-6,5.494830E-8,4.245356E-6,7.416089E-1
5.302315E+1,2.551900E+3,4.274800E-6,2.048920E-8,4.274849E-6,2.746177E-1
5.322314E+1,2.560400E+3,4.246860E-6,4.470370E-8,4.247095E-6,6.030900E-1
5.342318E+1,2.578600E+3,4.290630E-6,1.862660E-9,4.290630E-6,2.487340E-2
5.362315E+1,2.587200E+3,4.282250E-6,1.862660E-8,4.282291E-6,2.492192E-1
5.382315E+1,2.604900E+3,4.320430E-6,2.793980E-8,4.320520E-6,3.705211E-1
5.402420E+1,2.612700E+3,4.296220E-6,6.333040E-8,4.296687E-6,8.445335E-1
5.422419E+1,2.621900E+3,4.306460E-6,8.195680E-8,4.307240E-6,1.090272E+0
5.442318E+1,2.638600E+3,4.393080E-6,3.911580E-8,4.393254E-6,5.101457E-1
5.462318E+1,2.647700E+3,4.400530E-6,6.053640E-8,4.400946E-6,7.881463E-1
5.482318E+1,2.664700E+3,4.433120E-6,4.656640E-8,4.433365E-6,6.018245E-1
5.502319E+1,2.673300E+3,4.431260E-6,5.587960E-8,4.431612E-6,7.224797E-1
5.522318E+1,2.683800E+3,4.410770E-6,8.381950E-8,4.411566E-6,1.088682E+0
5.542318E+1,2.699000E+3,4.456410E-6,4.284110E-8,4.456616E-6,5.507883E-1
5.562318E+1,2.708200E+3,4.450820E-6,6.984960E-8,4.451368E-6,8.991060E-1
