Sample Name, Varga_5_4_48G
Freq, 48, GHz, Power, 10, dBm
2.767541E+1,1.478900E+3,5.029160E-8,-7.543760E-8,9.066464E-8,-5.631000E+1
2.787541E+1,1.502700E+3,1.210730E-8,-2.631000E-8,2.896209E-8,-6.528912E+1
2.807544E+1,1.511500E+3,4.796330E-8,-6.496020E-8,8.074841E-8,-5.355973E+1
2.827541E+1,1.532500E+3,3.865010E-8,-5.401690E-8,6.642030E-8,-5.441557E+1
2.847548E+1,1.541400E+3,8.847620E-9,-4.516940E-8,4.602776E-8,-7.891743E+1
2.867540E+1,1.552400E+3,-4.121130E-8,3.236370E-8,5.240019E-8,1.418571E+2
2.887546E+1,1.574500E+3,1.210730E-8,-3.143240E-8,3.368356E-8,-6.893405E+1
2.907541E+1,1.584600E+3,-5.122300E-8,3.865010E-8,6.416873E-8,1.429638E+2
2.927547E+1,1.607500E+3,4.167690E-8,-5.122300E-8,6.603605E-8,-5.086694E+1
2.947550E+1,1.618000E+3,4.656640E-9,-2.491300E-8,2.534446E-8,-7.941267E+1
2.967544E+1,1.637700E+3,4.656640E-8,-8.288820E-8,9.507304E-8,-6.067282E+1
2.987545E+1,1.648700E+3,-1.536690E-8,-2.817260E-8,3.209107E-8,-1.186105E+2
3.007544E+1,1.667900E+3,-4.330670E-8,7.450640E-9,4.394294E-8,1.702382E+2
3.027546E+1,1.680700E+3,3.236370E-8,-6.076930E-8,6.884996E-8,-6.196173E+1
3.047644E+1,1.691700E+3,5.122300E-8,-5.704370E-8,7.666668E-8,-4.807741E+1
3.067544E+1,1.711500E+3,-2.770700E-8,5.215430E-8,5.905717E-8,1.179795E+2
3.087542E+1,1.731000E+3,6.659000E-8,-4.307390E-8,7.930693E-8,-3.289691E+1
3.107546E+1,1.742200E+3,1.443560E-8,5.820790E-9,1.556497E-8,2.196051E+1
3.127541E+1,1.752100E+3,3.399350E-8,-2.747410E-8,4.370794E-8,-3.894571E+1
3.147644E+1,1.774500E+3,-2.561150E-9,5.122300E-9,5.726906E-9,1.165651E+2
3.167640E+1,1.785200E+3,5.099010E-8,-3.050100E-8,5.941634E-8,-3.088681E+1
3.187549E+1,1.805200E+3,-3.655460E-8,3.026820E-8,4.745948E-8,1.403743E+2
3.207541E+1,1.815400E+3,-3.096670E-8,-1.420270E-8,3.406836E-8,-1.553617E+2
3.227541E+1,1.835800E+3,-6.356320E-8,3.329500E-8,7.175540E-8,1.523540E+2
3.247541E+1,1.845300E+3,-5.518110E-8,1.513410E-8,5.721883E-8,1.646630E+2
3.267547E+1,1.857300E+3,3.189800E-8,-7.310930E-8,7.976498E-8,-6.642809E+1
3.287540E+1,1.878400E+3,-5.331840E-8,7.217780E-9,5.380472E-8,1.722907E+2
3.307544E+1,1.887500E+3,-5.285280E-8,-8.381960E-9,5.351332E-8,-1.709885E+2
3.327643E+1,1.908400E+3,-1.862660E-8,-5.122300E-8,5.450455E-8,-1.099832E+2
3.347645E+1,1.917800E+3,-6.123490E-8,2.444730E-8,6.593469E-8,1.582362E+2
3.367541E+1,1.932500E+3,2.491300E-8,-5.285280E-8,5.843010E-8,-6.476242E+1
3.387540E+1,1.953200E+3,-8.149130E-9,-1.955790E-8,2.118773E-8,-1.126199E+2
3.407644E+1,1.962800E+3,-5.122300E-8,2.374880E-8,5.646062E-8,1.551259E+2
3.427544E+1,1.983100E+3,2.840550E-8,-3.981430E-8,4.890860E-8,-5.449405E+1
3.447643E+1,1.993400E+3,-5.355130E-9,2.793980E-9,6.040177E-9,1.524472E+2
3.467544E+1,2.016200E+3,-1.653110E-8,-7.916300E-9,1.832880E-8,-1.544115E+2
3.487643E+1,2.025600E+3,2.793980E-9,-3.562330E-8,3.573270E-8,-8.551540E+1
3.507544E+1,2.036800E+3,-4.773050E-8,4.610070E-8,6.635869E-8,1.359951E+2
3.527644E+1,2.056000E+3,-3.050100E-8,2.211900E-8,3.767706E-8,1.440508E+2
3.547541E+1,2.067000E+3,3.608900E-8,-3.422630E-8,4.973787E-8,-4.348255E+1
3.567544E+1,2.086400E+3,-6.984950E-10,3.026810E-9,3.106360E-9,1.029946E+2
3.587544E+1,2.097100E+3,5.844070E-8,-5.750940E-8,8.199175E-8,-4.453982E+1
3.607544E+1,2.118500E+3,-4.167690E-8,3.213090E-8,5.262470E-8,1.423695E+2
3.627541E+1,2.129600E+3,1.047740E-8,-1.676390E-8,1.976877E-8,-5.799471E+1
3.647643E+1,2.148800E+3,-2.421450E-8,9.080450E-9,2.586110E-8,1.594439E+2
3.667541E+1,2.159700E+3,4.307390E-8,-3.143240E-8,5.332313E-8,-3.611942E+1
3.687544E+1,2.171700E+3,5.564680E-8,-6.076930E-8,8.239827E-8,-4.751948E+1
3.707647E+1,2.192400E+3,-4.237540E-8,4.190970E-8,5.959948E-8,1.353166E+2
3.727541E+1,2.201600E+3,4.097840E-8,-5.471540E-8,6.835938E-8,-5.316909E+1
3.747544E+1,2.225700E+3,-6.472740E-8,2.398170E-8,6.902723E-8,1.596702E+2
3.767551E+1,2.234800E+3,-1.187440E-8,-2.491300E-8,2.759817E-8,-1.154841E+2
3.787546E+1,2.245100E+3,-7.217800E-8,3.329500E-8,7.948724E-8,1.552366E+2
3.807541E+1,2.268000E+3,-1.001180E-8,9.313280E-9,1.367382E-8,1.370701E+2
3.827641E+1,2.277400E+3,-2.328320E-8,2.770700E-8,3.619096E-8,1.300416E+2
3.847641E+1,2.297900E+3,-2.095490E-9,-7.683470E-9,7.964094E-9,-1.052551E+2
3.867545E+1,2.307900E+3,4.144410E-8,-4.703200E-8,6.268670E-8,-4.861384E+1
3.887553E+1,2.331000E+3,-3.003540E-8,3.189800E-8,4.381333E-8,1.332774E+2
3.907546E+1,2.340100E+3,3.352780E-8,-3.306220E-8,4.708739E-8,-4.459939E+1
3.927641E+1,2.351400E+3,-1.071030E-8,2.654280E-8,2.862221E-8,1.119746E+2
3.947640E+1,2.372800E+3,3.934860E-8,-2.700850E-8,4.772600E-8,-3.446533E+1
3.967546E+1,2.383400E+3,-1.001180E-8,3.282930E-8,3.432199E-8,1.069599E+2
3.987541E+1,2.393800E+3,2.724130E-8,-7.450640E-9,2.824182E-8,-1.529660E+1
4.007541E+1,2.415400E+3,-4.097840E-8,4.237540E-8,5.894831E-8,1.340398E+2
4.027541E+1,2.426400E+3,5.681090E-8,-5.634520E-8,8.001412E-8,-4.476420E+1
4.047644E+1,2.445900E+3,-1.257290E-8,1.955790E-8,2.325058E-8,1.227352E+2
4.067544E+1,2.456500E+3,1.164160E-8,-2.095490E-9,1.182869E-8,-1.020398E+1
4.087640E+1,2.478300E+3,1.955790E-8,3.259640E-9,1.982768E-8,9.462294E+0
4.107643E+1,2.489500E+3,5.867350E-8,-2.840550E-8,6.518782E-8,-2.583294E+1
4.127548E+1,2.504800E+3,-2.607710E-8,6.076930E-8,6.612808E-8,1.132250E+2
4.147643E+1,2.524800E+3,-3.469200E-8,3.539050E-8,4.955827E-8,1.344290E+2
4.167644E+1,2.534700E+3,2.747410E-8,-3.678750E-8,4.591455E-8,-5.324643E+1
4.187541E+1,2.543900E+3,3.026820E-8,-3.841730E-8,4.890862E-8,-5.176615E+1
4.207643E+1,2.567600E+3,-4.819620E-8,2.677560E-8,5.513444E-8,1.509455E+2
4.227643E+1,2.576600E+3,2.631000E-8,-5.797510E-8,6.366575E-8,-6.559072E+1
4.247541E+1,2.597800E+3,2.421450E-8,-5.937200E-8,6.412002E-8,-6.781222E+1
4.267546E+1,2.606800E+3,-6.100210E-8,2.142050E-8,6.465365E-8,1.606516E+2
4.287544E+1,2.630800E+3,-3.934860E-8,1.327140E-8,4.152641E-8,1.613619E+2
4.307640E+1,2.639700E+3,-4.284110E-8,9.778940E-9,4.394300E-8,1.671419E+2
4.327643E+1,2.660800E+3,-6.519290E-9,-1.466840E-8,1.605189E-8,-1.139625E+2
4.347547E+1,2.669600E+3,9.313280E-9,-4.540220E-8,4.634757E-8,-7.840782E+1
4.367546E+1,2.680600E+3,-6.193340E-8,5.029160E-8,7.978089E-8,1.409225E+2
4.387541E+1,2.702400E+3,1.653110E-8,-2.118770E-8,2.687370E-8,-5.203788E+1
4.407640E+1,2.712800E+3,-3.189800E-8,1.606540E-8,3.571526E-8,1.532679E+2
4.427640E+1,2.735500E+3,1.909220E-8,-4.074560E-8,4.499684E-8,-6.489358E+1
4.447646E+1,2.745100E+3,-3.259640E-9,-2.165340E-8,2.189737E-8,-9.856086E+1
4.467544E+1,2.756300E+3,-6.426170E-8,3.865010E-8,7.498931E-8,1.489753E+2
4.487644E+1,2.775700E+3,-4.377240E-8,2.025640E-8,4.823220E-8,1.551669E+2
4.507645E+1,2.786800E+3,2.514580E-8,-3.329500E-8,4.172371E-8,-5.293835E+1
4.527645E+1,2.806500E+3,-3.795160E-8,2.444730E-8,4.514415E-8,1.472116E+2
4.547541E+1,2.817000E+3,-2.258470E-8,-1.536690E-8,2.731685E-8,-1.457682E+2
4.567541E+1,2.839700E+3,-1.839370E-8,-1.676390E-8,2.488687E-8,-1.376542E+2
4.587546E+1,2.849600E+3,-6.170060E-8,1.396990E-8,6.326233E-8,1.672425E+2
4.607644E+1,2.858600E+3,6.984950E-10,-3.003540E-8,3.004352E-8,-8.866779E+1
4.627545E+1,2.882500E+3,-5.424980E-8,4.330670E-8,6.941550E-8,1.414002E+2
4.647544E+1,2.891500E+3,3.352780E-8,-4.936030E-8,5.967037E-8,-5.581384E+1
4.667643E+1,2.912500E+3,-6.053640E-8,3.748600E-8,7.120292E-8,1.482329E+2
4.687541E+1,2.921400E+3,-2.211900E-8,-1.955790E-8,2.952561E-8,-1.385165E+2
4.707640E+1,2.945200E+3,-5.075730E-8,9.313280E-9,5.160466E-8,1.696027E+2
4.727541E+1,2.954200E+3,1.443560E-8,-6.076930E-8,6.246034E-8,-7.663720E+1
4.747541E+1,2.975300E+3,-3.771880E-8,1.373710E-8,4.014244E-8,1.599885E+2
4.767641E+1,2.984200E+3,-1.094310E-8,-6.984950E-10,1.096537E-8,-1.763478E+2
4.787541E+1,3.005200E+3,1.396990E-8,-2.863830E-8,3.186393E-8,-6.399666E+1
4.807546E+1,3.014300E+3,5.401690E-8,-7.939570E-8,9.602866E-8,-5.577057E+1
4.827640E+1,3.035000E+3,-2.468020E-8,-1.606540E-8,2.944842E-8,-1.469382E+2
4.847545E+1,3.044100E+3,3.445920E-8,-7.753310E-8,8.484585E-8,-6.603748E+1
4.867544E+1,3.055100E+3,-2.584430E-8,-1.327140E-8,2.905267E-8,-1.528189E+2
4.887541E+1,3.077300E+3,1.001180E-8,-5.704370E-8,5.791563E-8,-8.004535E+1
4.907541E+1,3.088500E+3,1.559980E-8,-5.331840E-8,5.555363E-8,-7.369168E+1
4.927541E+1,3.110300E+3,1.094310E-8,-5.750940E-8,5.854129E-8,-7.922635E+1
4.947541E+1,3.120600E+3,-1.350420E-8,-1.862660E-8,2.300682E-8,-1.259419E+2
4.967541E+1,3.133700E+3,-8.125830E-8,2.863830E-8,8.615720E-8,1.605857E+2
4.987640E+1,3.152900E+3,1.443560E-8,-5.681090E-8,5.861625E-8,-7.574292E+1
5.007551E+1,3.164200E+3,-7.078100E-8,3.445920E-8,7.872348E-8,1.540412E+2
5.027544E+1,3.173500E+3,-4.400520E-8,2.235190E-8,4.935651E-8,1.530723E+2
5.047644E+1,3.196900E+3,-6.216620E-8,4.097840E-8,7.445714E-8,1.466081E+2
5.067544E+1,3.206800E+3,1.234010E-8,-1.629830E-8,2.044291E-8,-5.286917E+1
5.087644E+1,3.227500E+3,-3.934860E-8,1.699680E-8,4.286261E-8,1.566379E+2
5.107554E+1,3.236900E+3,3.981430E-8,-4.540220E-8,6.038657E-8,-4.875168E+1
5.127544E+1,3.257900E+3,-5.681090E-8,3.748600E-8,6.806378E-8,1.465817E+2
5.147545E+1,3.270200E+3,-1.792810E-8,-2.793980E-9,1.814451E-8,-1.711421E+2
5.167544E+1,3.279200E+3,3.236370E-8,-5.029160E-8,5.980513E-8,-5.723787E+1
5.187547E+1,3.303200E+3,-5.005880E-8,3.748600E-8,6.253866E-8,1.431727E+2
5.207643E+1,3.312100E+3,3.282930E-8,-5.518110E-8,6.420839E-8,-5.925000E+1
5.227544E+1,3.333200E+3,-3.934860E-8,-1.606540E-8,4.250188E-8,-1.577906E+2
5.247541E+1,3.342100E+3,-7.217800E-8,2.724130E-8,7.714760E-8,1.593226E+2
5.267640E+1,3.363200E+3,3.096670E-8,-4.796330E-8,5.709128E-8,-5.715237E+1
5.287541E+1,3.372300E+3,1.885940E-8,-2.561150E-8,3.180607E-8,-5.363339E+1
5.307539E+1,3.392900E+3,-7.590320E-8,4.959320E-8,9.066852E-8,1.468404E+2
5.327546E+1,3.405700E+3,0.000000E+0,-4.959320E-8,4.959320E-8,-9.000000E+1
5.347541E+1,3.416900E+3,-5.634520E-8,3.934860E-8,6.872477E-8,1.450715E+2
5.367546E+1,3.435400E+3,-5.471540E-8,2.700850E-8,6.101831E-8,1.537282E+2
5.387541E+1,3.446700E+3,-4.190970E-8,1.839370E-8,4.576845E-8,1.563039E+2
5.407544E+1,3.466000E+3,-1.606540E-8,-2.421450E-8,2.905923E-8,-1.235628E+2
5.427541E+1,3.477400E+3,-9.033870E-8,2.654280E-8,9.415732E-8,1.636265E+2
5.447542E+1,3.496800E+3,-5.634520E-8,-2.933680E-8,6.352503E-8,-1.524957E+2
5.467544E+1,3.507700E+3,1.629820E-9,-7.078100E-8,7.079976E-8,-8.868093E+1
5.487549E+1,3.527400E+3,-6.705570E-8,2.072200E-8,7.018453E-8,1.628275E+2
5.507543E+1,3.537800E+3,2.910390E-8,-7.520480E-8,8.063993E-8,-6.884380E+1
